,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
664126,Pete Fairbanks,24,0,1,7,0,8,1.000,0.33,3.00,24.0,24,0,0,0,18,14,3,1,0,1,38,3,0,13,0,.159,82,.186,.207,.393,0,3,1.000,1,352,,17,,,0,1,,1.29,1,,1.13,24.0,0,0,8,8,6,0,3,0.67,87,72,24,0,0,245,.700,0,0,0,0,.---,14.67,10,12.67,14.25,1.13,4.88,1.13,0.38,4,1,,
668227,Randy Arozarena,27,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,157,113,69,41,2,20,146,42,2,152,11,.269,566,.330,.454,.784,11,32,.744,17,2411,621,257,88,272,0,2,.328,1.39,0,28.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663556,Shane McClanahan,27,27,10,0,1,11,.909,0.37,0.56,161.1,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.51,161.1,12,7,0,0,0,0,45,0.92,620,484,27,0,0,1600,.670,3,0,7,2,.632,14.85,0,5.19,10.71,2.06,6.19,2.79,1.06,0,0,,
542888,Shawn Armstrong,7,0,0,0,0,0,.000,0.00,0.00,6.2,7,0,0,0,8,8,10,5,0,1,5,3,0,10,0,.333,30,.382,.600,.982,0,1,1.000,0,123,,18,,,0,1,,1.00,0,,10.80,6.2,0,0,0,0,0,0,8,1.95,34,20,7,0,0,74,.600,0,0,1,0,.---,18.45,1,1.67,6.75,4.05,13.50,13.50,1.35,3,1,,
670764,Taylor Walls,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,84,129,51,17,2,7,116,49,0,68,2,.173,393,.267,.280,.547,3,10,.769,5,1816,449,110,32,172,2,2,.224,0.65,1,56.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607192,Tyler Glasnow,1,1,0,0,0,0,.000,0.00,0.00,3.0,1,0,0,0,3,2,1,0,0,1,3,1,0,2,0,.200,10,.273,.500,.773,0,0,.---,1,50,,5,,,0,0,,1.50,0,,3.00,3.0,0,0,0,0,0,0,1,1.00,11,9,1,0,0,32,.640,0,0,0,0,.---,16.67,0,3.00,9.00,3.00,6.00,3.00,3.00,0,0,,
677551,Wander Franco,9,8,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,98,93,44,19,2,5,31,22,1,81,0,.271,299,.317,.398,.715,0,6,1.000,4,1146,325,119,31,120,0,4,.285,1.05,0,59.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,134,13,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,141,132,69,32,0,9,58,77,2,136,6,.292,466,.398,.418,.816,3,3,.500,10,2130,550,195,54,180,0,1,.318,1.07,0,51.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
668939,Adley Rutschman,22,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,95,109,67,32,1,13,81,59,0,96,4,.254,378,.358,.447,.805,8,24,.750,4,1891,444,169,41,142,0,3,.289,0.87,3,29.08,,,,,,,,,,,,,,,,,,,,19,0,,,,,,,,,,,,2,3.84
623993,Anthony Santander,30,30,0,0,0,0,.000,0.00,-.--,0.0,30,0,0,0,115,191,76,24,0,33,116,51,1,138,12,.248,556,.323,.469,.792,2,0,.000,14,2507,623,261,88,259,0,4,.255,0.60,0,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669720,Austin Hays,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,127,151,66,32,2,16,109,33,0,130,10,.252,515,.309,.416,.725,4,2,.333,11,1981,560,214,57,227,0,2,.291,0.84,0,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,Austin Voth,19,0,2,1,0,3,1.000,0.16,1.50,18.2,19,0,0,0,16,20,22,4,0,4,18,6,0,34,0,.386,88,.426,.568,.994,0,1,1.000,2,391,,50,,,0,0,,0.80,0,,10.13,18.2,0,0,0,0,1,0,21,2.14,94,56,19,0,0,251,.640,0,0,2,0,.---,20.95,1,3.00,8.68,2.89,16.39,10.61,1.93,10,0,,
676641,Beau Sulser,4,0,1,0,1,2,.500,0.25,1.00,9.2,4,0,0,0,10,11,9,4,1,1,10,6,2,8,1,.211,38,.326,.447,.773,0,1,1.000,0,163,,17,,,0,1,,0.91,0,,3.72,9.2,0,0,0,0,0,0,4,1.45,46,29,4,0,0,106,.650,1,0,0,0,.---,16.86,2,1.67,9.31,5.59,7.45,8.38,0.93,2,2,,
641329,Bryan Baker,63,2,4,2,0,6,1.000,0.10,0.83,65.2,63,0,0,0,52,69,29,8,2,3,69,26,1,60,3,.241,249,.319,.325,.644,0,2,1.000,6,1135,,81,,,0,1,,0.75,0,,3.70,65.2,4,3,0,2,8,2,27,1.31,279,197,63,0,0,702,.620,3,0,2,1,.571,17.28,10,2.65,9.46,3.56,8.22,3.97,0.41,29,9,,
656775,Cedric Mullins,150,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,135,185,87,31,4,16,119,44,2,153,9,.261,586,.320,.410,.730,10,32,.762,4,2351,647,240,64,203,1,5,.300,0.73,2,36.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672335,Cionel Perez,64,0,5,4,0,9,1.000,0.14,1.47,55.2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,1.29,55.2,7,1,1,2,25,1,8,1.15,224,167,64,0,0,545,.630,1,0,3,0,.875,15.43,8,2.43,8.25,3.40,6.95,1.46,0.32,39,12,,
669084,DL Hall,9,1,0,0,0,0,.000,0.00,0.00,11.2,9,0,0,0,10,10,9,3,0,0,15,6,0,15,0,.306,49,.375,.367,.742,0,2,1.000,0,237,,18,,,0,1,,1.00,0,,6.94,11.2,0,1,0,0,0,0,9,1.80,56,35,9,0,0,157,.660,0,0,2,0,.000,20.31,0,2.50,11.57,4.63,11.57,6.94,0.00,8,6,,
665152,Dean Kremer,21,20,6,5,0,11,1.000,0.52,0.83,119.1,21,1,0,0,115,134,44,27,0,10,83,33,0,117,5,.262,446,.319,.390,.709,2,5,.714,14,1865,,174,,,1,2,,0.86,1,,3.17,119.1,8,6,0,0,0,0,42,1.26,488,358,21,1,1,1228,.660,5,0,4,1,.571,15.63,0,2.52,6.26,2.49,8.82,3.32,0.75,0,0,,
622253,Dillon Tate,64,0,3,4,2,9,.778,0.11,0.89,71.0,64,0,0,0,95,50,25,16,0,5,59,11,2,56,7,.217,258,.266,.337,.603,1,4,.800,9,1018,0,87,0,0,0,2,.---,1.90,0,-.--,2.66,71.0,4,3,4,5,16,1,21,0.94,278,213,64,0,0,699,.690,7,0,3,0,.571,14.34,11,5.36,7.48,1.39,7.10,3.17,0.63,23,2,,
642585,Felix Bautista,64,0,4,4,0,8,1.000,0.13,1.13,64.2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.23,64.2,4,4,15,17,12,2,16,0.93,249,194,64,0,0,643,.660,1,0,2,0,.500,15.15,30,3.91,11.97,3.06,5.29,2.51,0.97,35,7,,
683002,Gunnar Henderson,4,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,28,16,10,6,1,4,25,12,1,25,0,.266,94,.349,.479,.828,1,1,.500,1,425,106,45,17,34,0,0,.323,1.75,0,23.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542583,Jesus Aguilar,4,0,3,1,0,4,1.000,1.00,7.20,5.1,4,0,0,0,76,140,37,18,0,15,106,27,1,98,4,.236,415,.286,.388,.674,0,1,1.000,8,1895,456,161,49,159,0,5,.278,0.54,5,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543475,Jordan Lyles,31,31,15,13,0,28,1.000,0.90,1.47,172.0,31,2,0,0,167,195,93,46,1,25,135,51,0,192,8,.280,685,.336,.460,.796,1,7,.875,18,2882,,315,,,0,4,,0.86,0,,4.55,172.0,11,11,0,0,0,0,87,1.41,748,516,31,1,0,1821,.630,8,0,5,0,.500,16.76,0,2.65,7.06,2.67,10.05,4.87,1.31,0,0,,
622761,Jorge Mateo,142,135,397,169,17,583,.971,3.99,4.26,1197.2,142,88,1,7,99,131,61,24,7,13,143,25,0,104,5,.220,472,.266,.383,.649,9,34,.791,8,1896,509,181,50,225,3,2,.286,0.76,2,36.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669211,Keegan Akin,43,1,11,3,0,14,1.000,0.33,1.59,79.2,43,2,0,0,88,72,35,15,0,10,73,20,0,65,1,.220,295,.270,.373,.643,1,0,.000,8,1198,,110,,,1,2,,1.22,1,,3.28,79.2,3,3,2,2,3,0,29,1.07,320,239,43,0,0,836,.700,1,0,1,0,.500,15.04,10,3.65,8.25,2.26,7.34,3.95,1.13,27,10,,
680694,Kyle Bradish,22,22,9,6,0,15,1.000,0.68,1.21,112.2,22,0,0,0,117,98,67,17,0,17,106,41,0,116,7,.269,431,.340,.427,.767,0,1,1.000,16,1894,,184,,,2,4,,1.19,1,,5.11,112.2,4,7,0,0,0,0,64,1.39,486,338,22,0,0,1164,.610,7,0,6,0,.364,16.81,0,2.59,8.47,3.28,9.27,5.35,1.36,0,0,,
669065,Kyle Stowers,4,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,13,18,9,2,1,2,24,4,0,19,1,.257,74,.304,.392,.696,0,0,.---,1,289,79,29,9,30,0,0,.354,0.72,0,37.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670810,Logan Gillaspie,14,0,0,0,0,0,.000,0.00,0.00,14.2,14,0,0,0,15,20,8,3,1,1,7,2,0,19,1,.317,60,.344,.450,.794,0,0,.---,1,218,,27,,,0,1,,0.75,0,,3.68,14.2,0,0,0,1,0,1,6,1.43,64,44,14,0,0,143,.660,1,0,0,0,.---,14.86,6,3.50,4.30,1.23,11.66,4.91,0.61,7,3,,
657508,Mike Baumann,11,2,2,2,1,5,.800,0.36,1.44,25.0,11,0,0,1,25,27,13,4,0,2,17,8,0,28,2,.292,96,.355,.396,.751,2,1,.333,4,422,,38,,,0,1,,0.93,0,,4.32,25.0,1,3,0,0,1,0,12,1.44,107,75,11,0,0,260,.620,2,0,1,0,.250,16.88,2,2.13,6.12,2.88,10.08,4.68,0.72,4,1,,
455139,Robinson Chirinos,64,61,19,445,3,467,.994,7.25,8.17,511.1,64,1,0,1,41,50,10,9,0,4,66,19,0,34,4,.180,189,.268,.291,.559,9,21,.700,3,834,214,55,22,79,1,1,.250,0.82,2,47.25,,,,,,,,,,,,,,,,,,,,18,0,,,,,,,,,,,,3,4.33
596059,Rougned Odor,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,76,147,49,19,3,13,107,31,1,87,9,.211,413,.278,.366,.644,1,6,.857,9,1710,457,151,53,181,0,4,.249,0.52,0,31.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663630,Ryan McKenna,2,0,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,1,3,2,1,0,0,0,1,0,5,0,.714,7,.600,.857,1.457,0,0,.---,0,31,162,6,11,63,0,2,.366,0.33,0,73.00,13.50,1.1,0,0,0,0,0,0,2,4.50,10,4,2,0,0,20,.650,0,0,0,0,.---,23.25,2,0.00,0.00,6.75,33.75,13.50,0.00,3,3,,
663624,Ryan Mountcastle,139,21,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,110,150,62,27,1,22,147,41,1,133,4,.250,533,.304,.428,.732,1,4,.800,12,2260,585,228,83,226,0,7,.299,0.73,0,24.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657093,Spenser Watkins,21,19,6,5,2,13,.846,0.52,1.00,99.0,21,0,0,2,109,122,54,24,1,11,58,27,0,110,4,.277,397,.328,.426,.754,2,2,.500,2,1540,,169,,,0,2,,0.89,0,,4.55,99.0,5,6,0,0,0,0,50,1.38,430,297,21,0,0,1000,.650,4,1,3,0,.455,15.56,0,2.15,5.27,2.45,10.00,4.91,1.00,0,0,,
679631,Terrin Vavra,8,6,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,20,19,13,2,1,0,16,10,0,20,0,.274,73,.353,.329,.682,1,0,.000,2,319,85,24,9,22,0,2,.339,1.05,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663527,Tyler Nevin,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,38,43,17,4,0,2,46,19,0,31,4,.200,155,.298,.265,.563,0,0,.---,4,780,181,41,16,62,0,3,.264,0.88,0,77.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
501659,Abraham Almonte,10,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,3,5,6,1,0,1,5,1,0,7,0,.350,20,.381,.550,.931,0,0,.---,1,81,21,11,2,10,0,0,.429,0.60,0,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657077,Alex Verdugo,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,175,157,70,38,1,11,83,41,2,162,3,.284,571,.332,.412,.744,3,1,.250,13,2389,621,235,74,267,0,6,.313,1.11,0,51.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666915,Bobby Dalbec,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,61,73,38,9,2,11,116,29,0,65,3,.209,311,.280,.357,.637,0,3,1.000,5,1458,347,111,36,164,0,4,.287,0.84,0,28.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678394,Brayan Bello,12,10,3,5,0,8,1.000,0.67,1.36,53.1,12,2,0,0,62,40,30,15,2,1,51,25,1,65,2,.300,217,.376,.401,.777,1,6,.857,8,910,,87,,,0,1,,1.55,0,,4.39,53.1,2,7,0,0,0,0,26,1.69,245,160,12,1,0,566,.620,2,0,0,0,.222,17.06,0,2.04,8.61,4.22,10.97,5.06,0.17,0,0,,
624414,Christian Arroyo,80,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,76,67,30,14,1,6,45,13,2,72,3,.281,256,.321,.414,.735,1,5,.833,6,957,276,106,31,119,2,2,.319,1.13,0,42.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657756,Connor Seabold,5,5,1,0,0,1,1.000,0.20,0.50,18.1,5,0,0,0,12,21,24,9,2,5,19,8,0,35,3,.402,87,.469,.724,1.193,0,1,1.000,1,370,,63,,,0,0,,0.57,0,,11.29,18.1,0,4,0,0,0,0,23,2.35,98,55,5,0,0,237,.640,3,0,4,0,.000,20.18,0,2.38,9.33,3.93,17.18,11.78,2.45,0,0,,
657136,Connor Wong,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,13,5,7,2,0,1,14,4,0,8,1,.211,38,.295,.342,.637,2,17,.895,0,175,45,13,7,18,1,1,.292,2.60,0,38.00,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,1,3.19
660825,Eduard Bazardo,9,0,0,1,0,1,1.000,0.11,0.75,12.0,9,0,0,0,14,15,5,1,0,4,7,2,0,10,1,.217,46,.265,.500,.765,0,1,1.000,0,166,,23,,,0,0,,0.93,0,,3.75,12.0,0,0,0,0,0,0,5,1.00,49,36,9,0,0,107,.640,1,0,1,0,.---,13.83,4,3.50,5.25,1.50,7.50,3.75,3.00,3,3,,
571771,Enrique Hernandez,87,73,1,185,0,186,1.000,2.48,2.63,637.0,75,1,0,0,78,122,48,23,0,6,69,32,0,76,3,.223,341,.292,.343,.635,2,0,.000,10,1398,380,117,43,145,0,4,.259,0.64,0,56.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681464,Franklin German,3,0,0,1,0,1,1.000,0.33,4.50,2.0,3,0,0,0,4,1,7,0,0,2,1,3,0,4,0,.400,10,.538,1.000,1.538,0,0,.---,0,55,,10,,,0,0,,4.00,0,,31.50,2.0,0,0,0,0,0,0,7,3.50,13,6,3,0,0,31,.560,0,0,0,0,.---,27.50,1,0.33,4.50,13.50,18.00,31.50,9.00,0,0,,
502110,J.D. Martinez,133,133,0,0,0,0,.000,0.00,-.--,0.0,133,0,0,0,112,128,70,42,1,13,138,51,1,139,5,.271,512,.340,.434,.774,0,0,.---,20,2305,574,222,56,262,0,5,.344,0.88,1,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670167,John Schreiber,62,0,8,7,0,15,1.000,0.24,2.14,63.0,62,2,0,0,69,43,19,13,2,3,72,18,0,43,4,.192,224,.262,.308,.570,2,1,.333,5,986,,69,,,1,2,,1.60,0,,2.29,63.0,3,4,8,11,21,3,16,0.97,249,189,62,0,0,623,.630,4,0,4,1,.429,15.65,13,4.00,10.29,2.57,6.14,2.71,0.43,45,14,,
672391,Kaleb Ort,23,0,1,1,0,2,1.000,0.09,0.69,26.1,23,1,0,0,14,35,22,5,0,4,26,15,2,33,2,.308,107,.400,.467,.867,1,4,.800,2,487,,50,,,0,1,,0.40,0,,6.49,26.1,1,2,0,1,1,1,19,1.82,125,79,23,0,0,313,.640,2,0,1,0,.333,18.49,5,1.73,8.89,5.13,11.28,7.52,1.37,7,4,,
598264,Matt Barnes,42,0,2,2,0,4,1.000,0.10,0.97,37.2,42,0,0,0,30,46,22,6,0,2,34,21,1,35,3,.245,143,.351,.329,.680,0,5,1.000,4,666,,47,,,1,1,,0.65,0,,4.54,37.2,0,4,6,8,4,2,19,1.49,169,113,42,0,0,405,.610,3,0,4,0,.000,17.68,14,1.62,8.12,5.02,8.36,5.26,0.48,3,0,,
621381,Matt Strahm,48,0,4,1,2,7,.714,0.10,1.07,42.2,48,0,0,2,33,45,23,7,0,4,50,17,1,36,4,.221,163,.308,.337,.645,0,3,1.000,0,728,,55,,,0,1,,0.73,0,,3.80,42.2,4,4,4,7,12,3,18,1.24,185,128,48,0,0,482,.660,4,1,2,0,.500,17.06,10,2.94,10.55,3.59,7.59,4.85,0.84,26,7,,
608379,Michael Wacha,22,22,13,8,0,21,1.000,0.95,1.54,123.1,22,0,0,0,123,135,44,21,4,15,100,30,0,105,4,.229,459,.280,.390,.670,0,4,1.000,11,1878,,179,,,0,4,,0.91,0,,3.06,123.1,11,1,0,0,0,0,42,1.09,497,370,22,1,1,1231,.660,4,0,4,0,.917,15.23,0,3.33,7.30,2.19,7.66,3.21,1.09,0,0,,
601713,Nick Pivetta,31,31,8,11,0,19,1.000,0.61,1.01,170.2,31,1,0,0,141,184,85,35,1,25,168,67,0,165,5,.252,655,.325,.423,.748,6,18,.750,6,2879,,277,,,0,3,,0.77,0,,4.48,170.2,10,11,0,0,0,0,85,1.36,730,512,31,1,0,1852,.640,5,1,8,0,.476,16.87,0,2.51,8.86,3.53,8.70,4.48,1.32,0,0,,
646240,Rafael Devers,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,135,135,81,41,1,27,112,47,11,158,6,.294,538,.356,.524,.880,1,3,.750,13,2134,593,282,87,213,0,2,.327,1.00,0,19.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,7,166,0,10,55,0,0,.283,0.50,0,-.--,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.860,0,0,0,0,.---,7.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,2,3.43
448179,Rich Hill,25,25,9,3,1,13,.923,0.48,0.92,118.1,25,1,0,1,108,132,64,27,6,13,103,36,0,121,4,.261,463,.319,.430,.749,2,7,.778,8,1910,,199,,,0,1,,0.82,0,,4.41,118.1,8,7,0,0,0,0,58,1.33,504,355,25,0,0,1284,.670,4,2,0,1,.533,16.14,0,2.86,7.83,2.74,9.20,4.87,0.99,0,0,,
608701,Rob Refsnyder,7,4,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,29,33,25,11,0,6,44,15,0,47,5,.313,150,.387,.507,.894,1,1,.500,1,712,173,76,21,57,0,3,.398,0.88,0,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518489,Ryan Brasier,66,0,6,0,1,7,.857,0.09,0.90,60.1,66,1,0,1,53,60,42,22,0,8,62,12,1,67,1,.284,236,.314,.479,.793,0,7,1.000,6,946,,113,,,0,6,,0.88,0,,5.82,60.1,0,3,1,5,11,4,39,1.31,255,181,66,0,0,662,.700,1,0,1,1,.000,15.68,11,5.17,9.25,1.79,9.99,6.27,1.19,23,12,,
502054,Tommy Pham,8,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,80,83,57,11,1,11,100,42,0,81,1,.238,340,.320,.374,.694,2,7,.778,13,1566,387,127,39,139,0,4,.300,0.96,0,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,21,17,7,134,0,141,1.000,6.71,8.40,151.0,21,11,0,0,22,8,10,0,0,5,17,16,0,11,0,.190,58,.365,.448,.813,0,1,1.000,4,319,74,26,10,25,0,0,.167,2.75,0,11.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641501,Tyler Danish,31,0,3,2,0,5,1.000,0.16,1.18,38.1,31,0,0,0,46,36,20,6,1,5,29,12,0,35,4,.240,146,.315,.397,.712,0,2,1.000,4,628,,58,,,0,0,,1.28,0,,4.46,38.1,3,1,0,0,3,0,19,1.23,162,115,31,0,0,393,.630,4,0,1,1,.750,16.38,10,2.42,6.81,2.82,8.22,4.70,1.17,7,3,,
593428,Xander Bogaerts,145,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,132,134,83,38,0,14,115,56,2,167,10,.309,541,.379,.457,.836,2,8,.800,14,2427,614,247,69,241,0,7,.365,0.99,0,38.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644374,Yu Chang,36,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,21,25,11,3,0,3,27,7,0,25,0,.260,96,.305,.385,.690,0,0,.---,3,393,105,37,12,41,0,2,.324,0.84,0,32.00,13.50,2.0,0,0,0,0,0,0,3,3.00,11,6,2,0,0,19,.730,0,0,0,0,.---,13.00,2,-.--,0.00,0.00,27.00,13.50,4.50,0,0,,
677161,Zack Kelly,11,0,2,1,0,3,1.000,0.27,2.45,11.2,11,0,0,0,11,14,3,2,0,0,9,4,0,8,0,.195,41,.261,.244,.505,1,1,.500,0,177,,10,,,0,1,,0.79,0,,2.31,11.2,0,0,0,0,1,0,3,1.03,46,35,11,0,0,113,.640,0,0,0,0,.---,15.17,2,2.25,6.94,3.09,6.17,2.31,0.00,4,3,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
650644,Aaron Civale,18,18,5,9,2,16,.875,0.78,1.48,85.0,18,0,0,0,81,84,53,23,0,10,84,21,1,85,7,.258,329,.312,.419,.731,1,8,.889,4,1428,,138,,,0,5,,0.96,0,,5.19,85.0,3,6,0,0,0,0,49,1.25,362,255,18,0,0,906,.630,7,0,1,1,.333,16.80,0,4.00,8.89,2.22,9.00,5.61,1.06,0,0,,
642708,Amed Rosario,6,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,193,145,83,26,9,11,108,25,0,174,4,.282,617,.313,.407,.720,4,17,.810,19,2326,649,251,70,257,0,3,.325,1.33,0,56.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665926,Andres Gimenez,140,14,46,14,0,60,1.000,3.33,4.15,130.0,18,6,0,0,117,114,64,26,3,17,102,34,4,142,22,.303,468,.376,.481,.857,3,19,.864,9,1949,531,225,68,189,4,3,.355,1.03,0,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595978,Austin Hedges,100,92,33,789,5,827,.994,8.22,9.22,802.2,100,5,0,5,81,94,26,4,0,7,72,23,0,47,6,.167,281,.243,.256,.499,0,2,1.000,11,1205,323,72,29,135,10,3,.195,0.86,0,40.14,,,,,,,,,,,,,,,,,,,,21,1,,,,,,,,,,,,1,3.42
543766,Bryan Shaw,59,2,2,7,0,9,1.000,0.15,1.42,57.1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,5.49,57.1,6,2,1,1,5,0,35,1.45,257,172,59,0,0,595,.620,4,0,2,0,.750,16.66,11,1.96,8.01,4.08,8.95,5.97,1.41,19,5,,
615698,Cal Quantrill,30,30,16,9,2,27,.926,0.83,1.29,175.1,30,0,0,2,182,200,76,29,1,21,120,47,0,171,9,.258,662,.313,.400,.713,4,15,.789,16,2756,,265,,,4,7,,0.91,0,,3.49,175.1,14,5,0,0,0,0,68,1.24,729,526,30,0,0,1765,.640,9,0,2,2,.737,15.72,0,2.55,6.16,2.41,8.78,3.90,1.08,0,0,,
663752,Cody Morris,5,5,1,2,0,3,1.000,0.60,1.35,20.2,5,1,0,0,17,22,7,3,0,3,20,11,0,19,0,.244,78,.337,.397,.734,2,3,.600,1,351,,31,,,0,0,,0.77,0,,2.18,20.2,1,2,0,0,0,0,5,1.45,89,62,5,0,0,221,.630,0,0,1,0,.333,16.98,0,1.82,8.71,4.79,8.27,3.05,1.31,0,0,,
