,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
607043,Brandon Nimmo,124,121,137,125,80,27,6,12,95,52,0,129,15,.268,481,.356,.424,.780,2,0,.000,9,2265,,,,,,,,,,,,,,,,,,,,,,204,1.10,,,,,,,,,,,,0,2,3,4,256,0,260,1.000,2.10,2.20,1064.2,124,1,0,0,553,46,141,.310,40.08,,
605135,Chris Bassitt,25,25,170,133,59,22,1,15,143,40,0,137,11,.236,581,.297,.355,.652,3,6,.667,17,2457,3.32,154.1,12,7,0,0,0,0,57,1.15,635,463,25,0,0,1616,.660,11,1,3,1,206,1.28,.632,15.92,0,3.58,8.34,2.33,7.99,3.44,0.87,0,0,1,0,2,15,11,0,26,1.000,1.04,1.52,154.1,25,3,0,0,,,,,,,
596129,Daniel Vogelbach,5,0,59,58,29,10,1,12,67,40,1,54,0,.228,237,.338,.430,.768,0,0,.---,8,1230,,,,,,,,,,,,,,,,,,,,,,102,1.02,,,,,,,,,,,,0,0,1,1,5,1,7,.857,1.20,10.80,5.0,5,1,0,0,278,34,95,.264,19.75,,
573131,Darin Ruf,3,3,63,63,46,9,0,11,85,40,0,58,5,.216,268,.328,.373,.701,0,2,1.000,8,1303,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,10,.710,0,0,0,0,100,1.00,.---,7.00,1,-.--,0.00,0.00,4.50,0.00,0.00,0,0,0,0,1,0,3,0,3,1.000,1.00,1.23,22.0,3,0,0,0,314,38,104,.272,24.36,,
656849,David Peterson,21,17,94,71,40,17,1,9,110,41,0,83,7,.234,354,.323,.364,.687,0,1,1.000,9,1689,3.32,95.0,7,3,0,1,0,1,35,1.31,406,285,21,0,0,1012,.600,7,0,2,3,129,1.32,.700,17.78,0,2.68,10.42,3.88,7.86,3.79,0.85,2,0,0,1,3,12,1,3,16,.813,0.62,1.23,95.0,21,1,0,2,,,,,,,
571918,Deven Marrero,1,0,1,1,0,0,0,0,2,0,0,0,0,.000,4,.000,.000,.000,0,1,1.000,0,15,,,,,,,,,,,,,,,,,,,,,,0,1.00,,,,,,,,,,,,0,0,0,1,0,0,1,1.000,1.00,4.50,2.0,1,0,0,0,4,0,1,.000,-.--,,
500871,Eduardo Escobar,6,5,72,136,42,22,3,13,104,29,2,85,1,.217,391,.269,.389,.658,2,0,.000,2,1647,,,,,,,,,,,,,,,,,,,,,,152,0.53,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,427,47,215,.257,30.08,,
621242,Edwin Diaz,53,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,1.52,53.1,3,1,29,32,4,3,9,0.90,206,160,53,0,0,563,.690,2,0,2,0,0,-.--,.750,15.39,42,5.94,17.04,2.87,5.23,1.52,0.51,6,2,0,0,0,1,3,1,5,.800,0.08,0.68,53.1,53,0,0,1,0,0,0,.---,-.--,,
596019,Francisco Lindor,2,2,124,146,81,18,4,21,110,54,2,136,9,.267,510,.344,.441,.785,4,15,.789,5,2352,,,,,,,,,,,,,,,,,,,,,,225,0.85,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,579,86,224,.299,24.29,,
594798,Jacob deGrom,6,6,20,33,8,3,0,3,55,3,0,17,0,.136,125,.156,.232,.388,0,3,1.000,0,486,1.98,36.1,4,1,0,0,0,0,8,0.55,128,109,6,0,0,345,.710,0,0,0,0,29,0.61,.800,13.38,0,18.33,13.62,0.74,4.21,1.98,0.74,0,0,0,0,0,0,2,0,2,1.000,0.33,0.50,36.1,6,0,0,0,,,,,,,
543510,James McCann,1,0,29,42,12,5,0,2,34,5,0,24,4,.189,127,.239,.276,.515,6,20,.769,4,519,,,,,,,,,,,,,,,,,,,,14,0,35,0.69,,,,,,,,,,,,2,0,2,0,1,0,1,1.000,1.00,4.50,2.0,1,0,0,0,138,13,48,.237,63.50,1,3.19
643446,Jeff McNeil,4,3,103,134,57,35,1,7,55,28,0,136,7,.319,426,.369,.455,.824,0,2,1.000,4,1639,,,,,,,,,,,,,,,,,,,,,,194,0.77,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,463,49,184,.352,60.86,,
570257,Joely Rodriguez,45,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.03,39.1,0,4,0,0,9,0,22,1.53,175,118,45,0,0,437,.640,1,0,1,0,0,-.--,.000,17.39,5,1.88,10.30,5.49,8.24,5.72,0.46,15,3,0,0,0,1,0,1,2,.500,0.02,0.23,39.1,45,0,0,0,0,0,0,.---,-.--,,
592192,Mark Canha,3,0,99,92,57,20,0,11,74,41,1,100,17,.275,363,.374,.421,.795,1,2,.667,3,1780,,,,,,,,,,,,,,,,,,,,,,153,1.08,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,423,52,169,.318,33.00,,
453286,Max Scherzer,19,19,66,144,33,16,0,9,148,22,0,92,11,.208,443,.260,.305,.565,3,4,.571,8,1840,2.27,122.2,9,4,0,0,0,0,31,0.93,483,368,19,0,0,1257,.680,11,0,0,0,135,0.46,.692,15.00,0,6.73,10.86,1.61,6.75,2.42,0.66,0,0,0,3,4,10,5,0,15,1.000,0.79,1.11,122.2,19,0,0,0,,,,,,,
571710,Mychal Givens,14,0,18,10,12,6,0,3,11,4,0,18,1,.321,56,.371,.589,.960,1,0,.000,1,242,7.07,14.0,1,1,0,1,1,1,11,1.57,62,42,14,0,0,153,.630,1,0,1,1,33,1.80,.500,17.29,6,2.75,7.07,2.57,11.57,7.71,1.93,6,3,0,0,1,5,1,0,6,1.000,0.43,3.86,14.0,14,0,0,0,,,,,,,
624413,Pete Alonso,25,25,107,150,73,23,0,32,111,53,14,133,10,.270,493,.348,.511,.859,1,3,.750,14,2076,,,,,,,,,,,,,,,,,,,,,,252,0.71,,,,,,,,,,,,0,0,8,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,564,106,238,.282,15.41,,
607625,Seth Lugo,52,0,52,50,18,8,0,5,54,17,1,47,1,.233,202,.294,.347,.641,1,2,.667,2,878,3.08,52.2,3,2,3,6,16,3,18,1.22,221,158,52,0,0,546,.620,1,0,2,0,70,1.04,.600,16.67,18,3.18,9.23,2.91,8.03,3.08,0.85,22,10,0,0,1,5,3,0,8,1.000,0.15,1.38,52.2,52,0,0,0,0,0,0,.---,-.--,,
516782,Starling Marte,1,0,138,91,76,24,5,16,95,26,0,134,12,.293,458,.347,.472,.819,9,18,.667,18,1889,,,,,,,,,,,,,,,,,,,,,,216,1.52,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,496,63,191,.340,28.62,,
592836,Taijuan Walker,23,23,140,119,48,21,1,10,93,38,1,111,6,.240,462,.306,.355,.661,2,8,.800,12,1969,3.45,122.2,10,3,0,0,0,0,47,1.21,507,368,23,0,0,1253,.640,6,0,0,4,164,1.18,.769,16.05,0,2.45,6.82,2.79,8.14,3.52,0.73,0,0,0,0,1,18,13,2,33,.939,1.35,2.29,122.2,23,0,0,2,,,,,,,
605253,Terrance Gore,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,1,1.000,0,0,,,,,,,,,,,,,,,,,,,,,,0,-.--,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,0,0,.---,-.--,,
621512,Tomas Nido,79,71,76,52,22,10,0,0,63,13,0,51,1,.224,228,.266,.268,.534,10,45,.818,9,875,,,,,,,,,,,,,,,,,,,,11,3,61,1.46,,,,,,,,,,,,2,12,2,21,696,5,722,.993,9.08,10.16,635.1,79,1,0,3,256,21,126,.305,-.--,3,3.50
488984,Tommy Hunter,12,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.40,15.0,0,1,0,0,1,0,4,1.27,64,45,12,0,0,170,.710,0,0,1,0,0,-.--,.000,16.07,5,5.33,9.60,1.80,9.60,3.60,1.80,3,1,0,0,0,2,1,0,3,1.000,0.25,1.80,15.0,12,0,0,0,0,0,0,.---,-.--,,
543507,Trevor May,18,0,11,23,12,3,0,4,19,6,0,21,0,.284,74,.338,.486,.824,0,2,1.000,0,322,6.11,17.2,2,0,1,1,5,0,12,1.53,80,53,18,0,0,205,.640,0,0,0,0,36,0.48,1.000,18.23,4,3.17,9.68,3.06,10.70,6.11,2.04,3,0,0,0,0,1,0,0,1,1.000,0.06,0.53,17.2,18,0,0,0,,,,,,,
592866,Trevor Williams,23,9,55,86,24,10,2,9,61,19,1,63,2,.239,264,.295,.394,.689,2,1,.333,4,1090,2.84,69.2,2,5,1,2,1,1,22,1.18,286,209,23,0,0,697,.640,2,0,0,0,104,0.64,.286,15.65,5,3.21,7.88,2.45,8.14,3.10,1.16,10,8,0,1,0,3,4,0,7,1.000,0.30,0.91,69.2,23,0,0,0,0,0,0,.---,-.--,,
571980,Tyler Naquin,14,11,12,15,10,2,2,3,19,3,0,13,0,.220,59,.258,.475,.733,0,1,1.000,1,254,,,,,,,,,,,,,,,,,,,,,,28,0.80,,,,,,,,,,,,0,0,0,0,19,1,20,.950,1.36,1.78,96.0,14,0,0,0,62,7,31,.270,19.67,,
676265,,9,4,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,44,0.38,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,0,0,0,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,,,,,,,
621345,A.J. Minter,60,0,36,52,19,10,0,4,74,10,0,41,3,.207,198,.252,.318,.570,2,6,.750,3,894,2.28,55.1,5,4,5,9,24,4,14,0.92,216,166,60,0,0,597,.670,3,0,2,1,63,0.69,.556,16.16,11,7.40,12.04,1.63,6.67,3.09,0.65,20,6,0,2,3,2,1,0,3,1.000,0.05,0.49,55.1,60,0,0,0,,,,,,,
663586,Austin Riley,131,130,104,126,78,36,2,34,136,44,1,148,13,.290,511,.359,.568,.927,0,2,1.000,9,2168,,,,,,,,,,,,,,,,,,,,,,290,0.83,,,,,,,,,,,,0,0,3,237,80,12,329,.964,2.42,2.45,1166.2,131,17,0,5,571,87,225,.331,15.03,,
450203,Charlie Morton,26,26,116,131,67,20,2,21,175,52,0,121,15,.225,538,.309,.387,.696,1,10,.909,12,2443,4.01,146.0,7,5,0,0,0,0,65,1.18,610,438,26,0,0,1557,.640,15,0,3,3,208,0.89,.583,16.73,0,3.37,10.79,3.21,7.46,4.13,1.29,0,0,0,1,4,13,5,1,19,.947,0.69,1.11,146.0,26,1,0,1,,,,,,,
543521,Collin McHugh,46,0,47,61,17,7,0,4,59,11,1,42,5,.203,207,.258,.295,.553,0,1,1.000,4,897,2.67,57.1,2,2,0,5,11,5,17,0.92,225,172,46,0,0,593,.660,5,0,2,0,61,0.77,.500,15.65,3,5.36,9.26,1.73,6.59,2.67,0.63,32,9,0,0,2,2,5,0,7,1.000,0.15,1.11,57.1,46,1,0,0,,,,,,,
621020,Dansby Swanson,133,133,90,133,86,29,1,17,153,42,0,149,3,.285,522,.340,.443,.783,7,17,.708,8,2276,,,,,,,,,,,,,,,,,,,,,,231,0.68,,,,,,,,,,,,0,0,3,337,155,8,500,.984,3.70,3.73,1186.2,133,68,0,5,570,78,181,.372,30.71,,
571670,Dylan Lee,41,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.76,38.1,0,2,3,5,6,2,16,1.30,162,115,41,0,0,423,.670,0,0,1,0,0,-.--,.000,16.51,11,3.00,7.75,2.58,9.16,4.70,0.94,7,1,0,0,0,3,0,0,3,1.000,0.07,0.71,38.1,41,0,0,0,0,0,0,.---,-.--,,
592696,Eddie Rosario,8,7,48,53,18,8,1,4,54,15,0,35,0,.186,188,.244,.303,.547,0,3,1.000,3,774,,,,,,,,,,,,,,,,,,,,,,57,0.91,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,205,19,63,.235,47.00,,
501303,Ehire Adrianza,1,0,2,1,2,1,0,0,2,1,0,1,0,.167,6,.286,.333,.619,0,0,.---,0,25,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,5,.420,0,0,0,0,2,2.00,.---,12.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,7,0,2,.250,-.--,,
628338,Guillermo Heredia,4,0,12,17,10,2,1,3,31,6,0,9,0,.130,69,.200,.319,.519,0,0,.---,1,314,,,,,,,,,,,,,,,,,,,,,,22,0.71,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,75,6,31,.171,23.00,,
543606,Jake Odorizzi,5,5,24,30,13,3,0,6,19,7,0,30,1,.291,103,.342,.495,.837,0,1,1.000,3,451,4.26,25.1,1,2,0,0,0,0,12,1.46,111,76,5,0,0,279,.620,1,0,0,0,51,0.80,.333,17.80,0,2.71,6.75,2.49,10.66,4.62,2.13,0,0,0,0,0,5,1,1,7,.857,1.20,2.16,25.1,5,1,0,1,,,,,,,
543351,Jay Jackson,2,0,1,2,0,0,0,0,1,0,0,1,0,.200,5,.200,.200,.400,0,0,.---,0,12,0.00,1.1,0,0,0,0,0,0,0,0.75,5,4,2,0,0,7,.580,0,0,0,0,1,0.50,.---,9.00,1,-.--,6.75,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,2,0,0,0,,,,,,,
445926,Jesse Chavez,32,1,35,32,11,5,1,3,48,11,0,37,1,.247,150,.301,.353,.654,1,2,.667,2,657,2.06,39.1,1,1,0,0,7,0,9,1.22,164,118,32,0,0,451,.690,1,1,2,0,53,1.09,.500,16.70,7,4.36,10.98,2.52,8.47,2.52,0.69,19,6,0,1,1,4,1,0,5,1.000,0.16,1.15,39.1,32,0,0,0,,,,,,,
445276,Kenley Jansen,50,0,26,57,21,6,3,6,65,18,2,36,1,.197,183,.271,.361,.632,2,8,.800,0,806,3.62,49.2,5,1,31,36,0,5,20,1.09,203,149,50,0,0,548,.680,1,1,1,0,66,0.46,.833,16.23,42,3.61,11.78,3.26,6.52,3.81,1.09,4,3,0,0,1,2,1,0,3,1.000,0.06,0.55,49.2,50,0,0,0,,,,,,,
489446,Kirby Yates,7,0,6,7,4,3,0,2,3,3,0,6,0,.286,21,.360,.714,1.074,0,0,.---,0,102,7.20,5.0,0,0,0,0,2,0,4,1.80,25,15,7,0,0,58,.570,0,0,2,0,15,0.86,.---,20.40,1,1.00,5.40,5.40,10.80,7.20,3.60,0,0,0,0,1,0,1,0,1,1.000,0.14,1.80,5.0,7,0,0,0,,,,,,,
657140,Kyle Wright,25,25,187,107,52,15,1,16,150,43,0,131,7,.229,573,.290,.342,.632,2,2,.500,22,2250,2.85,154.2,17,5,0,0,0,0,49,1.13,626,464,25,0,0,1505,.670,7,0,5,1,196,1.75,.773,14.55,0,3.49,8.73,2.50,7.62,3.03,0.93,0,0,1,0,2,22,19,0,41,1.000,1.64,2.40,154.2,25,1,0,0,,,,,,,
542303,Marcell Ozuna,65,65,97,127,50,14,0,20,110,27,0,91,2,.216,421,.264,.392,.656,1,2,.667,11,1795,,,,,,,,,,,,,,,,,,,,,,165,0.76,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,454,46,191,.241,21.05,,
621566,Matt Olson,133,133,124,131,69,41,0,27,135,62,5,127,3,.247,514,.330,.484,.814,0,0,.---,10,2385,,,,,,,,,,,,,,,,,,,,,,249,0.95,,,,,,,,,,,,0,0,3,81,1016,7,1104,.994,8.25,8.29,1191.2,133,87,0,0,582,87,219,.282,19.04,,
608331,Max Fried,25,25,188,132,49,23,2,8,143,27,2,138,3,.231,597,.266,.317,.583,3,3,.500,13,2379,2.56,158.1,12,5,0,0,0,0,45,1.04,631,475,25,0,0,1556,.650,3,0,7,2,189,1.42,.706,15.03,0,5.30,8.13,1.53,7.84,2.79,0.45,0,0,0,0,4,24,11,1,36,.972,1.40,1.99,158.1,25,0,0,0,,,,,,,
671739,Harris II,86,86,89,42,58,22,2,15,83,16,0,92,5,.301,306,.346,.533,.879,0,16,1.000,3,1215,,,,,,,,,,,,,,,,,,,,,,163,2.12,,,,,,,,,,,,0,0,0,2,186,1,189,.995,2.19,2.19,774.2,86,0,0,0,327,48,95,.370,20.40,,
606115,Orlando Arcia,7,7,46,45,20,7,0,7,42,19,0,42,2,.243,173,.321,.405,.726,0,0,.---,7,749,,,,,,,,,,,,,,,,,,,,,,70,1.02,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,196,26,72,.278,24.71,,
628452,Raisel Iglesias,13,0,11,11,1,2,0,0,11,3,0,6,1,.158,38,.238,.211,.449,0,0,.---,1,176,0.77,11.2,0,0,1,2,5,1,1,0.77,43,35,13,0,0,113,.640,1,0,0,0,8,1.00,.---,15.09,5,3.67,8.49,2.31,4.63,0.77,0.00,3,0,0,1,0,1,2,0,3,1.000,0.23,2.45,11.2,13,0,0,0,,,,,,,
543257,Robbie Grossman,2,2,14,22,9,2,0,2,23,9,0,15,0,.203,74,.289,.311,.600,0,2,1.000,1,341,,,,,,,,,,,,,,,,,,,,,,23,0.64,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,83,10,36,.265,37.00,,
660670,Acuna Jr.,17,17,95,76,58,18,0,11,98,46,2,100,9,.273,366,.366,.413,.779,10,25,.714,5,1727,,,,,,,,,,,,,,,,,,,,,,151,1.25,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,424,36,111,.342,33.27,,
675911,Spencer Strider,28,17,77,91,36,15,1,6,174,38,1,74,3,.179,414,.252,.263,.515,1,3,.750,3,1966,2.67,114.2,9,4,0,1,2,1,34,0.98,457,344,28,0,0,1294,.660,3,0,6,1,109,0.85,.692,17.15,3,4.58,13.66,2.98,5.81,2.83,0.47,3,0,0,0,2,7,4,0,11,1.000,0.39,0.87,114.2,28,1,0,0,,,,,,,
518595,Travis d'Arnaud,3,3,89,74,50,19,1,16,72,16,0,85,9,.266,320,.319,.481,.800,11,39,.780,9,1309,,,,,,,,,,,,,,,,,,,,23,0,154,1.20,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,345,53,115,.297,20.00,3,3.50
554431,Tyler Matzek,32,0,26,43,15,6,0,2,25,17,2,20,2,.179,112,.293,.286,.579,1,2,.667,2,506,3.06,32.1,3,2,1,1,6,0,11,1.14,133,97,32,0,0,318,.630,2,0,4,0,32,0.60,.600,15.65,4,1.47,6.96,4.73,5.57,4.18,0.56,15,2,0,0,2,3,0,0,3,1.000,0.09,0.84,32.1,32,1,0,0,,,,,,,
687093,Vaughn Grissom,22,22,21,20,18,3,0,4,14,6,0,25,0,.313,80,.360,.500,.860,1,3,.750,0,326,,,,,,,,,,,,,,,,,,,,,,40,1.05,,,,,,,,,,,,0,0,0,45,33,1,79,.987,3.55,3.55,198.1,22,9,0,0,86,12,36,.339,20.00,,
661388,William Contreras,23,22,71,41,40,11,1,17,78,29,1,71,0,.272,261,.345,.517,.862,5,29,.853,5,1180,,,,,,,,,,,,,,,,,,,,18,1,135,1.73,,,,,,,,,,,,1,0,0,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,290,37,113,.325,15.35,2,3.32
676265,,9,4,15,40,13,7,0,6,23,12,0,19,2,.196,97,.297,.454,.751,0,2,1.000,0,426,4.56,25.2,0,2,0,0,0,0,13,1.21,111,77,9,0,0,270,.630,2,0,1,0,44,0.38,.000,16.60,5,1.92,8.06,4.21,6.66,4.56,2.10,2,0,0,0,0,1,0,0,1,1.000,0.11,0.36,25.2,9,0,0,0,,,,,,,
605400,Aaron Nola,26,26,149,160,66,35,1,17,190,22,1,144,8,.225,640,.260,.363,.623,7,10,.588,8,2512,3.43,170.2,9,11,0,0,0,0,65,0.97,673,512,26,2,1,1740,.690,8,0,2,0,232,0.93,.450,14.72,0,8.64,10.02,1.16,7.59,3.48,0.90,0,0,0,3,0,13,7,2,22,.909,0.77,1.06,170.2,26,0,0,2,,,,,,,
664761,Alec Bohm,8,8,131,118,69,20,2,10,93,25,1,139,3,.294,473,.328,.408,.736,3,1,.250,14,1877,,,,,,,,,,,,,,,,,,,,,,193,1.11,,,,,,,,,,,,0,0,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,509,61,182,.341,47.30,,
571479,Andrew Bellatti,48,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.71,43.2,3,3,2,3,6,1,18,1.33,186,131,48,0,0,478,.620,1,0,1,2,0,-.--,.500,17.79,12,3.42,13.40,3.92,8.04,4.53,1.03,26,9,0,0,0,3,1,0,4,1.000,0.08,0.84,43.2,48,0,0,0,0,0,0,.---,-.--,,
663559,Bailey Falter,14,10,43,70,29,13,2,13,52,13,0,55,6,.253,217,.310,.512,.822,2,3,.600,5,872,4.08,57.1,3,3,0,0,0,0,26,1.19,239,172,14,0,0,598,.690,6,0,1,1,111,0.61,.500,15.21,3,4.00,8.16,2.04,8.63,4.55,2.04,0,0,0,0,3,3,2,0,5,1.000,0.36,0.79,57.1,14,0,0,0,,,,,,,
543272,Brad Hand,48,0,37,45,12,7,1,1,33,20,1,26,5,.187,139,.307,.273,.580,0,3,1.000,3,686,2.04,39.2,3,1,5,7,10,2,9,1.16,166,119,48,0,0,421,.610,5,0,1,0,38,0.82,.750,17.29,14,1.65,7.49,4.54,5.90,2.72,0.23,17,8,0,0,2,1,3,1,5,.800,0.08,0.92,39.2,48,0,0,1,,,,,,,
669016,Brandon Marsh,2,2,10,10,6,2,1,1,18,2,0,14,0,.269,52,.296,.404,.700,1,1,.500,1,200,,,,,,,,,,,,,,,,,,,,,,21,1.00,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,54,8,21,.394,52.00,,
547180,Bryce Harper,62,62,67,64,52,23,1,15,55,31,6,85,3,.318,267,.390,.581,.971,2,9,.818,10,1125,,,,,,,,,,,,,,,,,,,,,,155,1.05,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,62,0,0,0,305,52,103,.348,17.80,,
681082,Bryson Stott,56,49,91,106,42,14,2,8,62,28,0,75,1,.225,334,.287,.350,.637,3,8,.727,3,1471,,,,,,,,,,,,,,,,,,,,,,117,0.86,,,,,,,,,,,,0,0,0,107,68,2,177,.989,3.13,3.65,432.2,56,24,0,1,363,39,158,.254,41.75,,
641401,Connor Brogdon,34,0,21,39,10,6,0,4,36,7,0,29,0,.234,124,.275,.379,.654,1,2,.667,0,497,2.81,32.0,2,0,1,2,6,1,10,1.13,132,96,34,0,0,327,.660,0,0,2,0,47,0.54,1.000,15.53,6,5.14,10.13,1.97,8.16,2.81,1.13,20,6,0,1,0,1,2,0,3,1.000,0.09,0.84,32.0,34,0,0,0,,,,,,,
650911,Cristopher Sanchez,13,3,42,26,19,5,0,5,32,15,1,27,4,.213,127,.315,.370,.685,1,1,.500,1,559,5.03,34.0,2,2,0,0,2,0,19,1.24,146,102,13,0,0,350,.630,4,0,0,0,47,1.62,.500,16.44,2,2.13,8.47,3.97,7.15,5.03,1.32,11,6,0,0,0,5,2,0,7,1.000,0.54,1.85,34.0,13,0,0,0,,,,,,,
502085,David Robertson,11,0,7,14,2,2,0,1,13,4,0,7,0,.171,41,.244,.293,.537,0,0,.---,2,195,1.54,11.2,0,1,4,5,3,1,2,0.94,45,35,11,0,0,119,.610,0,0,1,0,12,0.50,.000,16.71,5,3.25,10.03,3.09,5.40,1.54,0.77,0,0,0,0,0,2,2,0,4,1.000,0.36,3.27,11.2,11,0,0,0,1,0,1,.---,-.--,,
624641,Edmundo Sosa,2,0,9,12,4,5,0,0,9,0,0,9,2,.243,37,.275,.378,.653,0,3,1.000,2,138,,,,,,,,,,,,,,,,,,,,,,14,0.75,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,41,8,18,.310,-.--,,
596117,Garrett Stubbs,4,0,24,17,19,4,1,5,23,11,0,26,0,.292,89,.370,.528,.898,6,17,.739,2,400,21.00,3.0,0,0,0,0,0,0,7,2.67,16,9,3,0,0,33,.600,0,0,8,0,47,1.41,.---,18.33,3,0.00,0.00,3.00,21.00,21.00,9.00,0,0,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,101,16,30,.344,17.80,2,4.14
592663,J.T. Realmuto,2,1,102,104,62,23,5,14,94,35,0,110,10,.272,405,.341,.457,.798,24,35,.593,6,1775,,,,,,,,,,,,,,,,,,,,29,1,185,0.98,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,455,67,167,.318,28.93,2,3.83
516416,Jean Segura,69,68,83,60,33,6,0,8,40,19,1,71,5,.281,253,.342,.399,.741,3,12,.800,9,996,,,,,,,,,,,,,,,,,,,,,,101,1.38,,,,,,,,,,,,0,0,1,160,124,4,288,.986,4.12,4.35,587.2,69,43,0,2,278,24,98,.306,31.62,,
621237,Jose Alvarado,47,0,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,5,4.15,39.0,3,2,1,3,14,2,18,1.49,174,117,47,0,0,432,.610,1,0,5,1,0,-.--,.600,18.08,6,2.68,13.62,5.08,8.31,4.85,0.46,21,7,0,0,0,5,0,0,5,1.000,0.11,1.15,39.0,47,1,0,0,1,0,1,.---,-.--,,
502043,Kyle Gibson,26,26,156,136,74,24,2,18,116,42,0,134,9,.250,537,.313,.402,.715,3,2,.400,14,2303,4.48,140.2,9,6,0,0,0,0,70,1.25,593,422,26,0,0,1464,.640,9,0,3,1,216,1.15,.600,16.37,0,2.76,7.42,2.69,8.57,4.73,1.15,0,0,0,1,4,13,10,1,24,.958,0.88,1.48,140.2,26,1,0,1,,,,,,,
656941,Kyle Schwarber,15,15,91,113,81,18,1,36,169,65,3,100,3,.212,471,.311,.484,.795,1,6,.857,9,2343,,,,,,,,,,,,,,,,,,,,,,228,0.81,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,541,78,161,.239,13.08,,
663837,Matt Vierling,1,0,62,73,33,7,1,5,59,21,0,58,3,.234,248,.297,.331,.628,4,6,.600,7,1103,,,,,,,,,,,,,,,,,,,,,,82,0.85,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,276,22,120,.282,49.60,,
