,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
543510,James McCann,1,0,0,1,0,1,1.000,1.00,4.50,2.0,1,0,0,0,29,40,11,4,0,2,34,5,0,23,4,.185,124,.237,.266,.503,6,19,.760,4,509,,,,,,,,,,,,,,,,,,,,13,0,33,0.73,,,,,,,,,,,,2,0,2,135,13,48,.233,62.00,1,3.20
643446,Jeff McNeil,4,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,99,130,55,34,1,7,55,28,0,133,7,.320,415,.372,.458,.830,0,2,1.000,4,1601,,,,,,,,,,,,,,,,,,,,,,190,0.76,,,,,,,,,,,,0,0,2,452,49,180,.355,59.29,,
570257,Joely Rodriguez,44,0,1,0,1,2,.500,0.02,0.24,38.1,44,0,0,0,41,27,25,6,0,2,43,24,1,35,1,.245,143,.355,.329,.684,0,3,1.000,5,670,5.17,38.1,0,4,0,0,9,0,22,1.54,171,115,44,0,0,428,.640,1,0,0,0,47,1.52,.000,17.48,5,1.79,10.10,5.63,8.22,5.87,0.47,15,3,0,2,1,0,0,0,.---,-.--,,
592192,Mark Canha,3,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,96,89,57,19,0,11,72,40,1,98,17,.278,353,.376,.425,.801,1,2,.667,3,1736,,,,,,,,,,,,,,,,,,,,,,150,1.08,,,,,,,,,,,,0,0,2,412,51,165,.320,32.09,,
453286,Max Scherzer,19,19,10,5,0,15,1.000,0.79,1.11,122.2,19,0,0,0,66,144,33,16,0,9,148,22,0,92,11,.208,443,.260,.305,.565,3,4,.571,8,1840,2.27,122.2,9,4,0,0,0,0,31,0.93,483,368,19,0,0,1257,.680,11,0,0,0,135,0.46,.692,15.00,0,6.73,10.86,1.61,6.75,2.42,0.66,0,0,0,3,4,,,,,,,
571710,Mychal Givens,13,0,5,0,0,5,1.000,0.38,3.75,12.1,13,0,0,0,14,10,12,6,0,3,10,3,0,18,1,.353,51,.393,.647,1.040,1,0,.000,1,215,8.03,12.1,0,1,0,1,1,1,11,1.70,56,37,13,0,0,137,.640,1,0,1,1,33,1.40,.000,17.43,6,3.33,7.30,2.19,13.14,8.76,2.19,5,3,0,0,1,,,,,,,
624413,Pete Alonso,25,25,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,103,147,72,23,0,31,110,51,14,131,10,.271,483,.348,.511,.859,1,3,.750,14,2030,,,,,,,,,,,,,,,,,,,,,,247,0.70,,,,,,,,,,,,0,0,8,552,105,236,.286,15.58,,
607625,Seth Lugo,51,0,5,3,0,8,1.000,0.16,1.41,51.2,51,0,0,0,51,49,18,8,0,5,52,17,1,46,1,.234,197,.296,.350,.646,1,2,.667,2,853,3.14,51.2,3,2,3,6,16,3,18,1.22,216,155,51,0,0,528,.620,1,0,2,0,69,1.04,.600,16.51,17,3.06,9.06,2.96,8.01,3.14,0.87,22,10,0,0,1,0,0,0,.---,-.--,,
516782,Starling Marte,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,134,89,73,24,5,15,93,25,0,131,12,.293,447,.347,.470,.817,9,18,.667,17,1841,,,,,,,,,,,,,,,,,,,,,,210,1.51,,,,,,,,,,,,0,0,0,484,60,188,.342,29.80,,
592836,Taijuan Walker,23,23,18,13,2,33,.939,1.35,2.29,122.2,23,0,0,2,140,119,48,21,1,10,93,38,1,111,6,.240,462,.306,.355,.661,2,8,.800,12,1969,3.45,122.2,10,3,0,0,0,0,47,1.21,507,368,23,0,0,1253,.640,6,0,0,4,164,1.18,.769,16.05,0,2.45,6.82,2.79,8.14,3.52,0.73,0,0,0,0,1,,,,,,,
621512,Tomas Nido,77,69,21,674,4,699,.994,9.03,10.14,617.1,77,1,0,2,75,48,21,9,0,0,63,13,0,49,1,.221,222,.266,.261,.527,10,43,.811,9,853,,,,,,,,,,,,,,,,,,,,10,3,58,1.56,,,,,,,,,,,,2,12,1,249,19,124,.306,-.--,3,3.54
488984,Tommy Hunter,12,0,2,1,0,3,1.000,0.25,1.80,15.0,12,0,0,0,13,16,6,2,0,3,16,3,0,16,0,.267,60,.302,.450,.752,0,2,1.000,1,241,2.40,15.0,0,1,0,0,1,0,4,1.27,64,45,12,0,0,170,.710,0,0,1,0,27,0.81,.000,16.07,5,5.33,9.60,1.80,9.60,3.60,1.80,3,1,0,1,0,0,0,0,.---,-.--,,
543507,Trevor May,17,0,1,0,0,1,1.000,0.06,0.56,16.2,17,0,0,0,11,22,12,3,0,4,17,5,0,21,0,.296,71,.342,.507,.849,0,1,1.000,0,301,6.48,16.2,2,0,1,1,4,0,12,1.56,76,50,17,0,0,194,.640,0,0,0,0,36,0.50,1.000,18.06,4,3.40,9.18,2.70,11.34,6.48,2.16,3,0,0,0,0,,,,,,,
592866,Trevor Williams,23,9,3,4,0,7,1.000,0.30,0.91,69.2,23,0,0,0,55,86,24,10,2,9,61,19,1,63,2,.239,264,.295,.394,.689,2,1,.333,4,1090,2.84,69.2,2,5,1,2,1,1,22,1.18,286,209,23,0,0,697,.640,2,0,0,0,104,0.64,.286,15.65,5,3.21,7.88,2.45,8.14,3.10,1.16,10,8,0,1,0,0,0,0,.---,-.--,,
571980,Tyler Naquin,14,11,0,19,1,20,.950,1.36,1.78,96.0,14,0,0,0,11,15,9,2,2,3,19,3,0,13,0,.224,58,.262,.483,.745,0,1,1.000,1,246,,,,,,,,,,,,,,,,,,,,,,28,0.73,,,,,,,,,,,,0,0,0,61,7,31,.278,19.33,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
621345,A.J. Minter,59,0,2,1,0,3,1.000,0.05,0.50,54.1,59,0,0,0,35,52,19,10,0,4,72,10,0,41,3,.210,195,.256,.323,.579,2,6,.750,3,886,2.32,54.1,5,4,5,9,23,4,14,0.94,213,163,59,0,0,590,.670,3,0,2,1,63,0.67,.556,16.31,11,7.20,11.93,1.66,6.79,3.15,0.66,20,6,0,2,3,,,,,,,
663586,Austin Riley,128,127,232,80,11,323,.966,2.44,2.47,1139.2,128,17,0,5,101,126,75,36,2,31,132,43,1,144,13,.288,500,.358,.554,.912,0,2,1.000,9,2124,,,,,,,,,,,,,,,,,,,,,,277,0.80,,,,,,,,,,,,0,0,3,559,83,221,.332,16.13,,
450203,Charlie Morton,25,25,13,5,1,19,.947,0.72,1.16,140.1,25,1,0,1,111,127,66,19,2,20,168,50,0,117,15,.226,518,.310,.386,.696,1,10,.909,11,2352,4.10,140.1,6,5,0,0,0,0,64,1.19,588,421,25,0,0,1496,.640,15,0,2,3,200,0.87,.545,16.76,0,3.36,10.77,3.21,7.50,4.23,1.28,0,0,0,1,4,,,,,,,
543521,Collin McHugh,45,0,2,5,0,7,1.000,0.16,1.13,56.0,45,1,0,0,46,59,17,7,0,4,58,11,1,41,5,.203,202,.259,.297,.556,0,1,1.000,4,879,2.73,56.0,2,2,0,5,10,5,17,0.93,220,168,45,0,0,582,.660,5,0,2,0,60,0.78,.500,15.70,3,5.27,9.32,1.77,6.59,2.73,0.64,30,9,0,0,2,,,,,,,
621020,Dansby Swanson,130,130,326,151,8,485,.984,3.67,3.70,1159.2,130,65,0,5,89,132,84,29,1,17,146,40,0,147,3,.288,511,.341,.448,.789,6,16,.727,8,2219,,,,,,,,,,,,,,,,,,,,,,229,0.67,,,,,,,,,,,,0,0,3,557,77,178,.370,30.06,,
571670,Dylan Lee,40,0,3,0,0,3,1.000,0.08,0.73,37.1,40,0,0,0,43,34,20,6,1,4,33,11,1,37,0,.252,147,.304,.388,.692,0,1,1.000,4,616,3.86,37.1,0,2,3,5,6,2,16,1.29,158,112,40,0,0,412,.670,0,0,1,0,57,1.26,.000,16.50,11,3.00,7.96,2.65,8.92,4.82,0.96,7,1,0,0,0,0,0,0,.---,-.--,,
592696,Eddie Rosario,8,7,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,47,49,18,8,1,4,53,15,0,35,0,.192,182,.251,.313,.564,0,3,1.000,3,756,,,,,,,,,,,,,,,,,,,,,,57,0.96,,,,,,,,,,,,0,0,2,199,19,62,.244,45.50,,
501303,Ehire Adrianza,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,.000,3,.250,.000,.250,0,0,.---,0,12,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,5,.420,0,0,0,0,0,0.00,.---,12.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0,7,0,2,.250,-.--,,
628338,Guillermo Heredia,4,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,12,17,10,2,1,3,31,6,0,9,0,.130,69,.200,.319,.519,0,0,.---,1,314,,,,,,,,,,,,,,,,,,,,,,22,0.71,,,,,,,,,,,,0,0,0,75,6,31,.171,23.00,,
543606,Jake Odorizzi,5,5,5,1,1,7,.857,1.20,2.16,25.1,5,1,0,1,24,30,13,3,0,6,19,7,0,30,1,.291,103,.342,.495,.837,0,1,1.000,3,451,4.26,25.1,1,2,0,0,0,0,12,1.46,111,76,5,0,0,279,.620,1,0,0,0,51,0.80,.333,17.80,0,2.71,6.75,2.49,10.66,4.62,2.13,0,0,0,0,0,,,,,,,
543351,Jay Jackson,2,0,0,0,0,0,.000,0.00,0.00,1.1,2,0,0,0,1,2,0,0,0,0,1,0,0,1,0,.200,5,.200,.200,.400,0,0,.---,0,12,0.00,1.1,0,0,0,0,0,0,0,0.75,5,4,2,0,0,7,.580,0,0,0,0,1,0.50,.---,9.00,1,-.--,6.75,0.00,6.75,0.00,0.00,0,0,0,0,0,,,,,,,
445276,Kenley Jansen,48,0,2,1,0,3,1.000,0.06,0.57,47.2,48,0,0,0,25,53,19,6,3,5,64,17,2,35,1,.199,176,.272,.352,.624,2,8,.800,0,779,3.40,47.2,5,1,29,34,0,5,18,1.09,195,143,48,0,0,530,.680,1,1,1,0,62,0.47,.833,16.34,40,3.76,12.08,3.21,6.61,3.59,0.94,4,3,0,0,1,,,,,,,
489446,Kirby Yates,7,0,0,1,0,1,1.000,0.14,1.80,5.0,7,0,0,0,6,7,4,3,0,2,3,3,0,6,0,.286,21,.360,.714,1.074,0,0,.---,0,102,7.20,5.0,0,0,0,0,2,0,4,1.80,25,15,7,0,0,58,.570,0,0,2,0,15,0.86,.---,20.40,1,1.00,5.40,5.40,10.80,7.20,3.60,0,0,0,0,1,,,,,,,
657140,Kyle Wright,24,24,21,18,0,39,1.000,1.63,2.39,147.2,24,1,0,0,176,104,52,15,1,16,144,41,0,126,7,.230,548,.291,.349,.640,2,2,.500,20,2154,2.99,147.2,16,5,0,0,0,0,49,1.13,599,443,24,0,0,1442,.670,7,0,4,1,191,1.69,.762,14.59,0,3.51,8.78,2.50,7.68,3.17,0.98,0,0,1,0,2,,,,,,,
542303,Marcell Ozuna,65,65,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,97,126,50,14,0,20,109,27,0,89,2,.213,417,.262,.391,.653,1,2,.667,11,1779,,,,,,,,,,,,,,,,,,,,,,163,0.77,,,,,,,,,,,,0,0,4,450,46,191,.236,20.85,,
621566,Matt Olson,130,130,78,997,6,1081,.994,8.27,8.31,1164.2,130,84,0,0,120,128,69,41,0,27,131,62,5,127,3,.252,503,.336,.495,.831,0,0,.---,10,2344,,,,,,,,,,,,,,,,,,,,,,249,0.94,,,,,,,,,,,,0,0,3,571,87,216,.287,18.63,,
608331,Max Fried,25,25,24,11,1,36,.972,1.40,1.99,158.1,25,0,0,0,188,132,49,23,2,8,143,27,2,138,3,.231,597,.266,.317,.583,3,3,.500,13,2379,2.56,158.1,12,5,0,0,0,0,45,1.04,631,475,25,0,0,1556,.650,3,0,7,2,189,1.42,.706,15.03,0,5.30,8.13,1.53,7.84,2.79,0.45,0,0,0,0,4,,,,,,,
671739,Harris II,83,83,2,182,1,185,.995,2.22,2.22,747.2,83,0,0,0,88,40,55,21,2,13,81,15,0,88,5,.296,297,.341,.512,.853,0,16,1.000,3,1173,,,,,,,,,,,,,,,,,,,,,,152,2.20,,,,,,,,,,,,0,0,0,317,45,94,.369,22.85,,
628452,Raisel Iglesias,12,0,1,2,0,3,1.000,0.25,2.70,10.2,12,0,0,0,11,10,1,2,0,0,9,3,0,6,1,.171,35,.256,.229,.485,0,0,.---,1,166,0.84,10.2,0,0,1,2,5,1,1,0.84,40,32,12,0,0,106,.640,1,0,0,0,8,1.10,.---,15.56,4,3.00,7.59,2.53,5.06,0.84,0.00,3,0,0,1,0,,,,,,,
543257,Robbie Grossman,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,11,20,9,2,0,2,20,7,0,15,0,.227,66,.301,.348,.649,0,2,1.000,1,291,,,,,,,,,,,,,,,,,,,,,,23,0.55,,,,,,,,,,,,0,0,0,73,10,33,.295,33.00,,
660670,Acuna Jr.,14,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,92,74,57,17,0,10,94,45,2,97,9,.274,354,.367,.407,.774,10,25,.714,5,1673,,,,,,,,,,,,,,,,,,,,,,144,1.24,,,,,,,,,,,,0,0,3,411,35,109,.344,35.40,,
675911,Spencer Strider,27,16,6,3,0,9,1.000,0.33,0.76,106.2,27,1,0,0,71,88,36,14,1,6,158,38,1,72,3,.186,387,.263,.274,.537,1,3,.750,3,1860,2.87,106.2,8,4,0,1,2,1,34,1.03,430,320,27,0,0,1215,.650,3,0,6,1,106,0.81,.667,17.44,3,4.16,13.33,3.21,6.08,3.04,0.51,3,0,0,0,2,,,,,,,
518595,Travis d'Arnaud,3,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,88,73,47,19,1,14,70,16,0,83,8,.264,314,.317,.465,.782,11,39,.780,9,1277,,,,,,,,,,,,,,,,,,,,21,0,146,1.21,,,,,,,,,,,,0,0,0,338,50,115,.300,22.43,3,3.57
554431,Tyler Matzek,32,0,3,0,0,3,1.000,0.09,0.84,32.1,32,1,0,0,26,43,15,6,0,2,25,17,2,20,2,.179,112,.293,.286,.579,1,2,.667,2,506,3.06,32.1,3,2,1,1,6,0,11,1.14,133,97,32,0,0,318,.630,2,0,4,0,32,0.60,.600,15.65,4,1.47,6.96,4.73,5.57,4.18,0.56,15,2,0,0,2,,,,,,,
687093,Vaughn Grissom,19,19,37,25,1,63,.984,3.26,3.26,171.1,19,6,0,0,19,17,16,3,0,3,12,5,0,23,0,.324,71,.368,.493,.861,0,3,1.000,0,288,,,,,,,,,,,,,,,,,,,,,,35,1.12,,,,,,,,,,,,0,0,0,76,10,35,.357,23.67,,
661388,William Contreras,23,22,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,71,41,40,11,1,17,77,29,1,69,0,.267,258,.341,.516,.857,5,29,.853,5,1166,,,,,,,,,,,,,,,,,,,,17,1,133,1.73,,,,,,,,,,,,1,0,0,287,37,113,.317,15.18,2,3.35
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
605400,Aaron Nola,26,26,13,7,2,22,.909,0.77,1.06,170.2,26,0,0,2,149,160,66,35,1,17,190,22,1,144,8,.225,640,.260,.363,.623,7,10,.588,8,2512,3.43,170.2,9,11,0,0,0,0,65,0.97,673,512,26,2,1,1740,.690,8,0,2,0,232,0.93,.450,14.72,0,8.64,10.02,1.16,7.59,3.48,0.90,0,0,0,3,0,,,,,,,
664761,Alec Bohm,8,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,128,116,66,20,2,10,93,24,1,134,3,.289,463,.323,.406,.729,3,1,.250,14,1844,,,,,,,,,,,,,,,,,,,,,,188,1.10,,,,,,,,,,,,0,0,8,498,59,178,.337,46.30,,
571479,Andrew Bellatti,47,1,2,1,0,3,1.000,0.06,0.64,42.2,47,0,0,0,21,39,22,12,0,5,64,19,1,39,1,.244,160,.322,.413,.735,1,3,.750,0,766,3.80,42.2,3,3,2,3,6,1,18,1.36,183,128,47,0,0,470,.610,1,0,1,2,66,0.54,.500,17.95,12,3.37,13.50,4.01,8.23,4.64,1.05,26,9,0,0,3,0,0,0,.---,-.--,,
663559,Bailey Falter,13,9,3,2,0,5,1.000,0.38,0.88,51.0,13,0,0,0,37,63,28,12,2,12,46,13,0,50,6,.259,193,.321,.528,.849,2,3,.600,5,789,4.41,51.0,2,3,0,0,0,0,25,1.24,215,153,13,0,0,536,.680,6,0,1,1,102,0.59,.400,15.47,3,3.54,8.12,2.29,8.82,4.94,2.12,0,0,0,0,3,,,,,,,
543272,Brad Hand,48,0,1,3,1,5,.800,0.08,0.92,39.2,48,0,0,1,37,45,12,7,1,1,33,20,1,26,5,.187,139,.307,.273,.580,0,3,1.000,3,686,2.04,39.2,3,1,5,7,10,2,9,1.16,166,119,48,0,0,421,.610,5,0,1,0,38,0.82,.750,17.29,14,1.65,7.49,4.54,5.90,2.72,0.23,17,8,0,0,2,,,,,,,
669016,Brandon Marsh,2,2,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,8,9,4,2,0,1,15,2,0,11,0,.256,43,.289,.372,.661,1,1,.500,1,176,,,,,,,,,,,,,,,,,,,,,,16,0.89,,,,,,,,,,,,0,0,0,45,5,15,.370,43.00,,
547180,Bryce Harper,60,60,0,0,0,0,.000,0.00,-.--,0.0,60,0,0,0,65,62,50,23,1,15,54,29,6,82,3,.317,259,.386,.587,.973,2,9,.818,9,1095,,,,,,,,,,,,,,,,,,,,,,152,1.05,,,,,,,,,,,,0,0,4,295,51,98,.345,17.27,,
681082,Bryson Stott,55,48,104,68,2,174,.989,3.13,3.65,424.2,55,24,0,1,90,106,42,14,2,8,61,28,0,74,1,.224,331,.286,.350,.636,3,8,.727,3,1459,,,,,,,,,,,,,,,,,,,,,,116,0.85,,,,,,,,,,,,0,0,0,360,39,158,.252,41.38,,
641401,Connor Brogdon,34,0,1,2,0,3,1.000,0.09,0.84,32.0,34,0,0,0,21,39,10,6,0,4,36,7,0,29,0,.234,124,.275,.379,.654,1,2,.667,0,497,2.81,32.0,2,0,1,2,6,1,10,1.13,132,96,34,0,0,327,.660,0,0,2,0,47,0.54,1.000,15.53,6,5.14,10.13,1.97,8.16,2.81,1.13,20,6,0,1,0,,,,,,,
650911,Cristopher Sanchez,12,3,5,2,0,7,1.000,0.58,2.10,30.1,12,0,0,0,40,23,18,5,0,5,26,11,1,24,4,.212,113,.305,.389,.694,1,1,.500,1,484,5.34,30.1,2,2,0,0,2,0,18,1.15,128,91,12,0,0,305,.630,4,0,0,0,44,1.74,.500,15.96,2,2.36,7.71,3.26,7.12,5.34,1.48,8,4,0,0,0,,,,,,,
502085,David Robertson,11,0,2,2,0,4,1.000,0.36,3.27,11.2,11,0,0,0,7,14,2,2,0,1,13,4,0,7,0,.171,41,.244,.293,.537,0,0,.---,2,195,1.54,11.2,0,1,4,5,3,1,2,0.94,45,35,11,0,0,119,.610,0,0,1,0,12,0.50,.000,16.71,5,3.25,10.03,3.09,5.40,1.54,0.77,0,0,0,0,0,1,0,1,.---,-.--,,
624641,Edmundo Sosa,2,0,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,7,11,2,3,0,0,7,0,0,7,2,.233,30,.273,.333,.606,0,3,1.000,1,121,,,,,,,,,,,,,,,,,,,,,,10,0.64,,,,,,,,,,,,0,1,1,34,7,14,.292,-.--,,
596117,Garrett Stubbs,2,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,4,1,6,1,0,3,0,1,0,6,0,.545,11,.583,1.455,2.038,0,0,.---,1,44,27.00,2.0,0,0,0,0,0,0,6,3.50,12,6,2,0,0,26,.590,0,0,0,0,16,4.00,.---,22.00,2,0.00,0.00,4.50,27.00,27.00,13.50,0,0,0,0,0,100,14,30,.333,17.60,2,4.13
592663,J.T. Realmuto,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,98,104,59,22,5,14,94,34,0,108,10,.271,399,.339,.456,.795,24,35,.593,6,1753,,,,,,,,,,,,,,,,,,,,28,1,182,0.94,,,,,,,,,,,,0,0,5,448,66,164,.318,28.50,2,3.75
516416,Jean Segura,67,66,155,121,4,280,.986,4.12,4.34,572.2,67,43,0,2,80,60,32,6,0,8,40,17,1,69,5,.278,248,.336,.399,.735,3,12,.800,9,974,,,,,,,,,,,,,,,,,,,,,,99,1.33,,,,,,,,,,,,0,0,1,271,22,96,.303,31.00,,
621237,Jose Alvarado,47,0,5,0,0,5,1.000,0.11,1.15,39.0,47,1,0,0,38,18,21,8,1,2,59,22,4,36,1,.242,149,.341,.349,.690,1,6,.857,4,705,4.15,39.0,3,2,1,3,14,2,18,1.49,174,117,47,0,0,432,.610,1,0,5,1,52,2.11,.600,18.08,6,2.68,13.62,5.08,8.31,4.85,0.46,21,7,0,1,1,1,0,1,.---,-.--,,
502043,Kyle Gibson,25,25,12,10,1,23,.957,0.88,1.42,139.0,25,1,0,1,154,135,67,22,2,17,114,38,0,129,9,.245,527,.304,.391,.695,3,2,.400,14,2238,4.08,139.0,9,5,0,0,0,0,63,1.20,579,417,25,0,0,1427,.640,9,0,2,1,206,1.14,.643,16.10,0,3.00,7.38,2.46,8.35,4.34,1.10,0,0,0,1,4,,,,,,,
656941,Kyle Schwarber,15,15,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,89,112,80,18,1,36,165,64,3,98,3,.212,462,.311,.489,.800,1,6,.857,9,2302,,,,,,,,,,,,,,,,,,,,,,226,0.79,,,,,,,,,,,,0,0,2,531,77,158,.236,12.83,,
663837,Matt Vierling,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,59,71,32,7,1,5,59,21,0,56,3,.232,241,.297,.332,.629,4,6,.600,7,1083,,,,,,,,,,,,,,,,,,,,,,80,0.83,,,,,,,,,,,,0,0,4,269,20,113,.282,48.20,,
592206,Nick Castellanos,12,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,119,125,53,27,0,13,123,27,0,132,3,.266,497,.306,.398,.704,1,7,.875,15,1949,,,,,,,,,,,,,,,,,,,,,,198,0.95,,,,,,,,,,,,0,0,2,529,61,202,.328,38.23,,
665155,Nick Maton,1,0,0,7,0,7,1.000,0.88,1.43,44.0,8,0,0,0,2,1,3,1,0,0,0,0,0,4,0,.571,7,.571,.714,1.285,0,0,.---,0,22,27.00,1.0,0,0,0,0,0,0,3,4.00,7,3,1,0,0,16,.730,0,0,0,0,5,2.00,.---,22.00,1,-.--,0.00,0.00,36.00,27.00,0.00,0,0,0,0,0,40,11,16,.421,16.50,,
656793,Nick Nelson,36,2,4,3,1,8,.875,0.19,1.11,57.1,36,0,0,1,40,71,31,14,1,1,57,30,0,51,4,.241,212,.336,.330,.666,2,4,.667,1,1001,4.71,57.1,3,2,0,0,2,0,30,1.41,253,172,36,0,0,601,.600,4,0,9,0,70,0.56,.600,17.46,6,1.90,8.95,4.71,8.01,4.87,0.16,15,4,0,0,7,,,,,,,
592789,Noah Syndergaard,5,5,2,4,0,6,1.000,1.20,1.80,30.2,5,1,0,0,31,37,15,4,4,2,18,5,0,37,0,.303,122,.331,.451,.782,2,3,.600,3,435,4.40,30.2,3,1,0,0,0,0,15,1.37,128,92,5,1,0,293,.670,0,0,1,0,55,0.84,.750,14.18,0,3.60,5.28,1.47,10.86,4.40,0.59,0,0,0,1,0,,,,,,,
624133,Ranger Suarez,23,23,21,12,0,33,1.000,1.43,2.41,123.2,23,0,0,0,163,90,58,28,1,10,106,47,0,117,2,.248,472,.317,.375,.692,2,0,.000,15,2059,3.42,123.2,8,5,0,0,0,0,47,1.33,525,371,23,0,0,1287,.630,2,1,3,0,177,1.81,.615,16.65,0,2.26,7.71,3.42,8.51,4.22,0.73,0,0,0,2,2,,,,,,,
656555,Rhys Hoskins,4,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,95,133,68,23,2,26,133,63,0,118,5,.247,477,.340,.468,.808,1,2,.667,8,2365,,,,,,,,,,,,,,,,,,,,,,223,0.71,,,,,,,,,,,,1,0,2,548,65,162,.288,18.35,,
656322,Sam Coonrod,5,0,0,0,0,0,.000,0.00,0.00,6.0,5,0,0,0,6,3,1,1,0,0,7,3,0,2,0,.118,17,.238,.176,.414,0,0,.---,2,84,0.00,6.0,0,0,0,0,1,0,0,0.83,21,18,5,0,0,56,.670,0,0,0,0,3,2.00,.---,14.00,2,2.33,10.50,4.50,3.00,1.50,0.00,0,0,0,0,1,,,,,,,
676265,,8,4,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,,,,,,,
677053,Andrew Nardi,5,0,0,0,0,0,.000,0.00,0.00,5.0,5,0,0,0,1,7,9,4,0,1,7,3,0,13,0,.464,28,.516,.714,1.230,0,0,.---,0,145,14.40,5.0,0,1,0,0,1,0,8,3.20,31,15,5,0,0,92,.630,0,0,0,0,20,0.14,.000,29.00,3,2.33,12.60,5.40,23.40,16.20,1.80,2,2,0,0,0,0,0,0,.---,-.--,,
605119,Brian Anderson,4,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,64,40,31,13,1,6,75,31,2,56,3,.238,235,.335,.379,.714,0,1,1.000,4,1109,,,,,,,,,,,,,,,,,,,,,,89,1.60,,,,,,,,,,,,0,0,0,269,19,99,.325,39.17,,
641779,Charles Leblanc,13,13,20,7,1,28,.964,2.08,2.23,109.0,13,2,0,1,13,19,6,4,0,2,16,3,0,21,0,.304,69,.333,.449,.782,2,3,.600,0,271,,,,,,,,,,,,,,,,,,,,,,31,0.68,,,,,,,,,,,,0,0,0,72,3,25,.373,34.50,,
642121,Cole Sulser,32,0,3,3,0,6,1.000,0.19,1.93,28.1,32,1,0,0,24,22,19,7,0,3,33,12,0,32,0,.291,110,.361,.436,.797,2,2,.500,3,517,5.08,28.1,1,3,2,5,5,3,16,1.55,123,85,32,0,0,341,.660,0,0,0,1,48,1.09,.250,18.25,10,2.75,10.48,3.81,10.16,6.04,0.95,14,1,0,1,0,0,0,0,.---,-.--,,
