,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
663837,Matt Vierling,115,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,80,98,41,12,2,6,67,23,0,79,3,.248,318,.300,.355,.655,4,7,.636,7,1382,,,,,,,,,,,,,,,,,,,,,,113,0.82,,,,,,,,,,,,0,0,6,350,32,150,.291,53.00,,
592206,Nick Castellanos,134,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,123,131,56,27,0,13,128,28,0,138,3,.266,518,.307,.394,.701,1,7,.875,15,2035,,,,,,,,,,,,,,,,,,,,,,204,0.94,,,,,,,,,,,,0,0,2,551,62,208,.330,39.85,,
665155,Nick Maton,33,0,2,16,0,18,1.000,2.00,2.66,61.2,9,0,0,0,12,14,12,2,1,5,25,10,0,17,1,.258,66,.354,.545,.899,0,0,.---,0,338,20.25,1.1,0,0,0,0,0,0,3,3.00,8,4,2,0,0,18,.720,0,0,0,0,36,0.86,.---,18.75,2,-.--,0.00,0.00,27.00,20.25,0.00,0,0,0,0,2,79,17,33,.316,13.20,,
656793,Nick Nelson,46,2,5,3,1,9,.889,0.17,1.07,67.2,46,0,0,1,49,81,38,17,1,1,68,35,0,65,4,.256,254,.344,.343,.687,2,4,.667,2,1188,4.92,67.2,3,2,1,1,3,0,37,1.48,302,203,46,0,0,719,.610,4,0,13,0,87,0.60,.600,17.56,9,1.94,9.04,4.66,8.65,5.05,0.13,23,6,0,0,9,,,,,,,
592789,Noah Syndergaard,10,9,6,4,1,11,.909,1.00,1.67,54.2,10,1,0,1,60,64,26,8,5,5,31,9,0,63,0,.290,217,.319,.442,.761,2,5,.714,7,784,4.12,54.2,5,2,0,0,0,0,25,1.32,227,164,10,1,0,527,.670,0,0,1,1,96,0.94,.714,14.34,0,3.44,5.10,1.48,10.37,4.28,0.82,0,0,0,1,0,,,,,,,
624133,Ranger Suarez,28,28,31,13,0,44,1.000,1.57,2.61,152.1,28,0,0,0,206,111,68,36,2,12,127,56,0,142,2,.244,582,.312,.375,.687,2,0,.000,15,2497,3.37,152.1,10,6,0,0,0,0,57,1.30,644,457,28,0,0,1559,.620,2,2,4,0,218,1.86,.625,16.39,0,2.27,7.50,3.31,8.39,4.02,0.71,0,0,0,2,2,,,,,,,
656555,Rhys Hoskins,154,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,117,158,81,33,2,30,165,71,0,145,6,.249,582,.335,.467,.802,1,2,.667,11,2855,,,,,,,,,,,,,,,,,,,,,,272,0.74,,,,,,,,,,,,1,0,3,663,78,210,.295,19.40,,
622554,Seranthony Dominguez,53,0,0,5,0,5,1.000,0.09,0.90,50.0,53,0,0,0,44,42,16,8,0,4,60,21,1,33,1,.185,178,.274,.298,.572,1,3,.750,4,805,2.70,50.0,6,5,9,11,15,2,15,1.08,201,150,53,0,0,498,.620,1,0,3,0,53,1.05,.545,16.10,15,2.86,10.80,3.78,5.94,2.88,0.72,20,7,0,0,1,,,,,,,
621107,Zach Eflin,19,13,13,3,0,16,1.000,0.84,1.95,74.2,19,1,0,0,80,75,38,16,2,8,65,15,1,70,5,.244,287,.290,.397,.687,0,2,1.000,4,1180,4.10,74.2,3,5,0,0,2,0,34,1.14,310,224,19,0,0,770,.650,5,0,0,0,114,1.07,.375,15.80,1,4.33,7.83,1.81,8.44,4.58,0.96,0,0,0,0,3,,,,,,,
554430,Zack Wheeler,26,26,11,11,0,22,1.000,0.85,1.29,153.0,26,1,0,0,146,132,52,23,6,13,163,34,1,125,7,.221,565,.273,.352,.625,4,5,.556,10,2358,2.82,153.0,12,7,0,0,0,0,48,1.04,607,459,26,0,0,1573,.670,7,1,1,1,199,1.11,.632,15.41,0,4.79,9.59,2.00,7.35,3.06,0.76,0,0,0,0,1,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
677053,Andrew Nardi,12,0,0,0,0,0,.000,0.00,0.00,13.1,12,0,0,0,5,14,15,5,0,4,21,13,0,22,0,.355,62,.467,.629,1.096,0,0,.---,0,338,9.45,13.1,0,1,0,0,1,0,14,2.63,75,40,12,0,0,212,.630,0,0,1,0,39,0.36,.000,25.35,5,1.62,14.18,8.78,14.85,10.12,2.70,5,5,0,0,0,0,0,0,.---,-.--,,
541645,Avisail Garcia,10,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,104,64,31,9,0,8,104,16,0,80,4,.229,350,.269,.323,.592,0,4,1.000,12,1329,,,,,,,,,,,,,,,,,,,,,,113,1.63,,,,,,,,,,,,0,0,2,372,35,158,.300,43.75,,
666129,Braxton Garrett,16,16,11,5,1,17,.941,1.00,1.73,83.1,16,1,0,1,87,71,36,16,3,9,83,19,0,79,10,.247,320,.309,.400,.709,3,9,.750,8,1345,3.56,83.1,3,6,0,0,0,0,33,1.18,349,250,16,0,0,911,.680,10,0,2,0,128,1.23,.333,16.14,0,4.37,8.96,2.05,8.53,3.89,0.97,0,0,0,0,0,,,,,,,
605119,Brian Anderson,9,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,96,65,43,16,1,8,99,37,2,75,7,.225,334,.314,.350,.664,0,1,1.000,7,1531,,,,,,,,,,,,,,,,,,,,,,117,1.48,,,,,,,,,,,,0,0,1,379,28,142,.294,41.75,,
650559,La Cruz,112,1,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,82,75,35,18,0,12,87,18,0,77,2,.243,317,.284,.413,.697,0,3,1.000,7,1325,,,,,,,,,,,,,,,,,,,,,,131,1.09,,,,,,,,,,,,1,0,4,342,40,141,.293,26.42,,
663773,Bryan Hoeing,6,1,3,1,0,4,1.000,0.67,3.60,10.1,6,0,0,0,17,8,14,2,1,4,5,4,0,17,0,.378,45,.420,.733,1.153,0,1,1.000,1,224,12.19,10.1,1,1,0,0,0,0,14,2.03,51,31,6,0,0,138,.620,0,0,1,0,33,2.13,.500,21.68,0,1.25,4.35,3.48,14.81,12.19,3.48,1,1,0,1,1,,,,,,,
641779,Charles Leblanc,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,26,34,16,10,0,4,52,11,0,40,1,.263,152,.317,.408,.725,2,4,.667,0,681,,,,,,,,,,,,,,,,,,,,,,62,0.76,,,,,,,,,,,,0,0,0,164,11,58,.375,38.00,,
571670,Dylan Floro,54,0,4,0,0,4,1.000,0.07,0.69,52.0,54,0,0,0,58,48,23,7,1,4,46,14,3,46,0,.234,197,.283,.340,.623,0,1,1.000,7,825,3.12,52.0,1,3,9,13,6,4,18,1.15,212,156,54,0,0,556,.670,0,0,1,0,67,1.21,.250,15.87,21,3.29,7.96,2.42,7.96,3.98,0.69,10,3,0,0,1,0,0,0,.---,-.--,,
665795,Edward Cabrera,14,14,4,6,0,10,1.000,0.71,1.27,71.2,14,2,0,0,66,64,24,7,0,10,75,33,0,44,9,.177,249,.296,.325,.621,1,4,.800,6,1215,3.01,71.2,6,4,0,0,0,0,24,1.07,291,215,14,0,0,746,.610,9,0,2,0,81,1.03,.600,16.95,0,2.27,9.42,4.14,5.53,3.01,1.26,0,0,0,0,0,,,,,,,
623211,Huascar Brazoban,26,0,4,2,1,7,.857,0.23,1.80,30.2,26,0,0,1,30,20,13,6,0,3,39,20,1,25,2,.221,113,.348,.354,.702,2,2,.500,2,610,3.23,30.2,1,1,0,1,4,1,11,1.47,136,92,26,0,0,356,.580,2,0,7,0,40,1.50,.500,19.89,2,1.95,11.45,5.87,7.34,3.82,0.88,14,6,0,1,0,,,,,,,
668709,JJ Bleday,63,4,0,5,0,5,1.000,1.25,1.25,36.0,4,0,0,0,29,69,20,10,1,5,67,30,0,32,2,.164,195,.279,.303,.582,1,4,.800,4,998,,,,,,,,,,,,,,,,,,,,,,59,0.42,,,,,,,,,,,,0,0,2,229,14,84,.216,39.00,,
607732,Jacob Stallings,113,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,90,98,25,12,0,4,82,28,0,76,6,.222,343,.290,.292,.582,1,0,.000,15,1458,,,,,,,,,,,,,,,,,,,,30,2,100,0.92,,,,,,,,,,,,0,1,2,380,34,155,.278,85.75,0,3.81
670288,Jake Fishman,6,0,1,0,0,1,1.000,0.17,0.90,10.2,6,1,0,0,13,12,4,4,0,0,6,0,0,11,3,.262,42,.311,.357,.668,0,0,.---,1,160,3.38,10.2,0,0,0,0,2,0,4,1.03,45,32,6,0,0,111,.690,3,0,0,0,15,1.08,.---,15.00,2,-.--,5.06,0.00,9.28,3.38,0.00,4,1,0,0,0,,,,,,,
656257,Jeff Brigham,14,0,2,2,0,4,1.000,0.29,1.64,22.2,14,0,0,0,10,29,10,5,0,3,26,10,0,21,0,.247,85,.326,.412,.738,1,5,.833,1,398,3.57,22.2,0,1,1,1,2,0,9,1.37,96,68,14,0,0,255,.640,0,0,1,0,35,0.34,.000,17.56,2,2.60,10.32,3.97,8.34,3.97,1.19,12,1,0,1,0,,,,,,,
666200,Jesus Luzardo,17,17,13,1,1,15,.933,0.82,1.34,94.1,17,2,0,1,80,88,40,16,2,10,108,34,0,65,2,.192,339,.269,.339,.608,1,2,.667,6,1543,3.53,94.1,3,7,0,0,0,0,37,1.05,377,283,17,0,0,970,.630,2,0,5,1,115,0.91,.300,16.36,0,3.18,10.30,3.24,6.20,3.82,0.95,0,0,0,1,1,,,,,,,
660821,Jesus Sanchez,95,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,83,70,36,12,3,12,89,24,0,62,3,.205,303,.269,.383,.652,0,1,1.000,7,1349,,,,,,,,,,,,,,,,,,,,,,116,1.19,,,,,,,,,,,,0,0,1,331,33,149,.246,25.25,,
621563,Joey Wendle,99,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,127,80,26,24,1,3,47,15,0,89,5,.263,339,.301,.366,.667,3,12,.800,6,1252,,,,,,,,,,,,,,,,,,,,,,124,1.59,,,,,,,,,,,,0,1,3,363,32,106,.295,113.00,,
542932,Jon Berti,99,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,106,75,45,16,2,4,86,40,0,81,3,.233,347,.317,.326,.643,5,39,.886,5,1504,,,,,,,,,,,,,,,,,,,,,,113,1.41,,,,,,,,,,,,0,0,1,391,26,142,.298,86.75,,
677954,Jordan Groshans,15,15,34,10,1,45,.978,2.93,2.91,136.1,15,2,0,1,14,13,7,0,0,1,12,3,0,15,0,.278,54,.316,.333,.649,0,0,.---,2,229,,,,,,,,,,,,,,,,,,,,,,18,1.08,,,,,,,,,,,,0,0,0,57,2,23,.341,54.00,,
650331,Lewin Diaz,55,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,35,42,12,4,0,5,50,10,0,27,1,.178,152,.230,.303,.533,0,1,1.000,3,690,,,,,,,,,,,,,,,,,,,,,,46,0.83,,,,,,,,,,,,0,0,2,165,11,59,.222,30.40,,
500743,Miguel Rojas,135,131,338,184,6,528,.989,3.87,4.26,1104.2,135,73,0,5,157,144,34,19,2,6,61,25,1,111,6,.237,469,.282,.324,.606,3,9,.750,12,1806,,,,,,,,,,,,,,,,,,,,,,152,1.09,,,,,,,,,,,,0,1,3,504,36,164,.259,78.17,,
663743,Nick Fortes,69,11,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,48,66,39,6,1,8,45,17,0,49,5,.236,208,.309,.389,.698,3,5,.625,5,823,,,,,,,,,,,,,,,,,,,,19,0,81,0.73,,,,,,,,,,,,0,0,0,230,22,89,.265,26.00,1,3.94
641154,Pablo Lopez,32,32,12,13,2,27,.926,0.78,1.25,180.0,32,2,0,2,191,153,78,39,6,21,174,53,1,157,8,.234,671,.296,.404,.700,2,6,.750,18,2910,3.75,180.0,10,10,0,0,0,0,75,1.17,736,540,32,0,0,1891,.650,8,0,4,0,271,1.25,.500,16.17,0,3.28,8.70,2.65,7.85,3.90,1.05,0,0,0,0,4,,,,,,,
680814,Peyton Burdick,3,2,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,12,25,6,4,0,3,35,8,0,16,2,.182,88,.265,.330,.595,0,1,1.000,1,389,,,,,,,,,,,,,,,,,,,,,,29,0.48,,,,,,,,,,,,0,0,0,98,7,38,.260,29.33,,
542947,Richard Bleier,54,1,7,6,0,13,1.000,0.24,2.39,49.2,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.62,49.2,2,2,1,5,7,4,20,1.47,219,149,54,0,0,539,.710,1,3,3,2,0,-.--,.500,15.32,11,3.10,5.62,1.81,11.42,3.99,0.54,27,14,0,0,0,0,0,0,.---,-.--,,
645261,Sandy Alcantara,32,32,28,20,0,48,1.000,1.50,1.89,228.2,32,2,0,0,274,172,67,32,6,16,207,50,1,174,9,.212,820,.263,.324,.587,4,24,.857,21,3248,2.28,228.2,14,9,0,0,0,0,58,0.98,886,686,32,6,1,2231,.690,9,0,3,2,266,1.59,.609,14.20,0,4.14,8.15,1.97,6.85,2.64,0.63,0,0,0,1,6,,,,,,,
663432,Tanner Scott,29,0,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,,,,,,,
667297,Tommy Nance,34,2,4,1,0,5,1.000,0.15,1.07,42.2,34,0,0,0,36,30,22,9,1,5,57,20,3,45,3,.269,167,.358,.425,.783,0,8,1.000,3,737,4.43,42.2,2,3,0,2,2,2,21,1.52,191,128,34,0,0,457,.620,3,0,5,0,71,1.20,.400,17.27,8,2.85,12.02,4.22,9.49,4.64,1.05,15,9,0,1,0,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
669743,Alex Call,32,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,23,24,14,2,1,4,24,10,0,22,2,.237,93,.324,.409,.733,2,3,.600,2,451,,,,,,,,,,,,,,,,,,,,,,38,0.96,,,,,,,,,,,,0,0,0,105,11,33,.277,23.25,,
600921,Andres Machado,50,0,6,3,1,10,.900,0.18,1.42,57.1,50,0,0,1,64,62,32,16,0,7,46,26,0,53,2,.241,220,.320,.409,.729,0,8,1.000,3,978,3.45,57.1,2,0,0,0,3,0,22,1.38,253,172,50,0,0,629,.640,2,0,3,0,90,1.03,1.000,17.06,13,1.77,7.22,4.08,8.32,5.02,1.10,25,4,0,0,5,,,,,,,
434671,Anibal Sanchez,14,14,4,4,2,10,.800,0.57,1.04,69.1,14,0,0,2,62,90,34,9,1,13,48,33,2,55,4,.217,253,.316,.415,.731,0,9,1.000,8,1232,4.28,69.1,4,6,0,0,0,0,33,1.27,292,208,14,0,0,736,.600,4,0,2,0,105,0.69,.400,17.77,0,1.45,6.23,4.28,7.14,4.41,1.69,0,0,0,1,1,,,,,,,
682928,CJ Abrams,46,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,139,11,60,.276,62.50,,
605218,Edwards Jr.,56,0,6,5,0,11,1.000,0.20,1.62,61.0,56,0,0,0,60,62,21,5,0,7,54,25,0,50,1,.223,224,.302,.339,.641,3,1,.250,2,996,2.66,61.0,6,3,2,5,13,3,18,1.23,252,183,56,0,0,639,.640,1,0,2,1,76,0.97,.667,16.33,8,2.16,7.97,3.69,7.38,3.10,1.03,18,4,0,0,2,,,,,,,
514917,Cesar Hernandez,144,9,1,21,1,23,.957,2.44,2.75,72.0,9,1,0,1,155,150,63,28,4,1,112,45,0,136,7,.248,548,.312,.319,.631,4,9,.692,9,2326,,,,,,,,,,,,,,,,,,,,,,175,1.03,,,,,,,,,,,,0,3,2,605,34,182,.309,548.00,,
676265,Cory Abbott,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
541640,Erasmo Ramirez,58,2,7,4,1,12,.917,0.19,1.19,83.1,58,0,0,1,91,90,31,9,2,11,58,14,1,77,6,.247,312,.290,.394,.684,0,1,1.000,13,1188,3.02,83.1,4,2,0,1,5,1,28,1.09,336,250,58,0,0,802,.680,6,0,1,0,123,1.01,.667,14.26,9,4.14,6.26,1.51,8.32,3.35,1.19,33,9,0,1,3,,,,,,,
607200,Erick Fedde,26,26,11,14,0,25,1.000,0.96,1.81,124.2,26,1,0,0,135,131,75,26,0,19,93,56,0,140,0,.284,493,.353,.452,.805,2,17,.895,13,2353,5.27,124.2,6,12,0,0,0,0,73,1.57,555,374,26,0,0,1418,.600,0,0,6,0,223,1.03,.333,18.87,0,1.66,6.71,4.04,10.11,5.41,1.37,0,0,0,0,6,,,,,,,
640451,Hunter Harvey,36,0,2,2,0,4,1.000,0.11,0.97,37.1,36,0,0,0,26,38,12,9,1,1,42,11,0,33,0,.244,135,.293,.348,.641,0,5,1.000,5,626,2.65,37.1,2,1,0,1,6,1,11,1.18,150,112,36,0,0,413,.660,0,0,2,0,47,0.68,.667,16.77,7,3.82,10.13,2.65,7.96,2.89,0.24,14,5,0,0,4,,,,,,,
545121,Ildemaro Vargas,50,0,99,33,4,136,.971,3.14,3.26,364.0,42,9,0,4,53,54,15,12,0,3,21,5,0,49,3,.280,175,.310,.400,.710,1,3,.750,5,661,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,1.000,0,0,0,0,70,0.98,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,1,1,185,19,72,.303,58.33,,
672832,Israel Pineda,3,3,3,17,0,20,1.000,6.67,6.92,26.0,3,0,0,0,3,1,1,0,0,0,6,1,0,0,0,.000,10,.091,.000,.091,0,0,.---,0,37,,,,,,,,,,,,,,,,,,,,2,0,0,3.00,,,,,,,,,,,,0,0,0,11,0,4,.000,-.--,2,4.85
608841,Joey Meneses,53,22,1,50,3,54,.944,2.32,2.51,183.0,22,1,0,0,57,38,33,14,0,13,49,14,2,69,1,.327,211,.368,.578,.946,0,1,1.000,12,877,,,,,,,,,,,,,,,,,,,,,,122,1.50,,,,,,,,,,,,0,0,2,228,34,94,.371,16.23,,
607179,Jordan Weems,31,0,2,2,0,4,1.000,0.13,0.97,37.2,31,0,0,0,28,47,24,7,2,7,38,12,1,34,0,.234,145,.291,.455,.746,0,0,.---,2,703,5.50,37.2,0,1,0,0,0,0,23,1.22,159,113,31,0,0,467,.660,0,1,4,0,66,0.60,.000,18.66,3,3.17,9.08,2.87,8.12,5.73,1.67,18,6,0,1,1,,,,,,,
641943,Josh Palacios,27,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,11,8,8,1,0,0,12,1,0,8,1,.205,39,.244,.231,.475,0,1,1.000,0,175,,,,,,,,,,,,,,,,,,,,,,9,1.38,,,,,,,,,,,,0,0,0,41,2,22,.296,-.--,,
680686,Josiah Gray,28,28,8,4,0,12,1.000,0.43,0.73,148.2,28,0,0,0,107,177,84,20,4,38,154,66,1,136,8,.239,569,.324,.489,.813,4,11,.733,6,2597,5.02,148.2,7,10,0,0,0,0,83,1.36,649,446,28,0,0,1593,.610,8,0,7,0,278,0.60,.412,17.47,0,2.33,9.32,4.00,8.23,5.09,2.30,0,0,1,0,5,,,,,,,
640448,Kyle Finnegan,64,0,8,2,0,10,1.000,0.16,1.41,64.2,64,0,0,0,65,53,28,10,1,9,68,21,2,52,0,.220,236,.282,.386,.668,0,4,1.000,6,1020,3.62,64.2,6,4,11,15,14,4,26,1.13,259,194,64,0,0,668,.650,0,1,0,0,91,1.23,.600,15.77,23,3.24,9.46,2.92,7.24,3.90,1.25,23,10,0,0,2,,,,,,,
657041,Lane Thomas,143,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,120,126,62,26,2,17,127,40,0,119,4,.244,487,.304,.411,.715,4,8,.667,8,2134,,,,,,,,,,,,,,,,,,,,,,200,0.95,,,,,,,,,,,,0,0,5,536,52,206,.293,28.65,,
671277,Luis Garcia,59,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,111,67,29,22,2,7,79,11,1,96,1,.276,348,.297,.411,.708,4,3,.429,5,1281,,,,,,,,,,,,,,,,,,,,,,143,1.66,,,,,,,,,,,,0,1,4,365,45,145,.335,49.71,,
572228,Luke Voit,69,68,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,344,48,133,.302,22.92,,
666168,Mason Thompson,22,0,1,5,0,6,1.000,0.27,2.45,22.0,22,0,0,0,31,22,8,1,1,2,12,9,0,18,1,.220,82,.304,.329,.633,0,1,1.000,1,336,3.27,22.0,1,1,1,2,0,1,8,1.23,93,66,22,0,0,213,.630,1,0,1,0,27,1.41,.500,15.27,8,1.33,4.91,3.68,7.36,3.27,0.82,8,0,0,1,0,,,,,,,
443558,Nelson Cruz,124,122,0,0,0,0,.000,0.00,-.--,0.0,123,0,0,0,136,91,50,16,0,10,119,49,1,105,4,.234,448,.313,.337,.650,0,4,1.000,16,1992,,,,,,,,,,,,,,,,,,,,,,151,1.49,,,,,,,,,,,,3,0,3,507,64,207,.295,44.80,,
502179,Paolo Espino,41,18,13,15,2,30,.933,0.68,2.23,113.0,41,0,0,2,111,126,57,19,1,21,92,22,0,126,2,.279,451,.313,.466,.779,2,1,.333,4,1841,4.30,113.0,0,8,0,0,0,0,54,1.31,479,339,41,1,0,1190,.650,2,0,1,0,210,0.88,.000,16.29,18,4.18,7.33,1.75,10.04,4.54,1.67,9,2,0,0,4,,,,,,,
571578,Patrick Corbin,31,31,17,9,0,26,1.000,0.84,1.54,152.2,31,0,0,0,169,150,119,35,5,27,128,49,1,210,7,.321,655,.374,.513,.887,5,14,.737,14,2623,6.31,152.2,6,19,0,0,0,0,107,1.70,713,458,31,1,0,1682,.640,7,0,2,3,336,1.13,.240,17.18,0,2.61,7.55,2.89,12.38,7.02,1.59,0,0,0,1,1,,,,,,,
656180,Riley Adams,47,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,35,36,13,4,0,4,44,12,0,24,1,.173,139,.243,.288,.531,1,0,.000,2,600,,,,,,,,,,,,,,,,,,,,13,0,40,0.97,,,,,,,,,,,,0,0,0,152,8,61,.220,34.75,0,4.57
518553,Steve Cishek,68,0,2,2,0,4,1.000,0.06,0.55,65.1,68,0,0,0,56,62,33,3,1,11,73,27,1,53,13,.222,239,.329,.381,.710,2,3,.600,2,1159,4.27,65.1,1,4,1,3,6,2,31,1.22,284,196,68,0,0,720,.620,13,0,3,0,91,0.90,.200,17.74,12,2.70,10.06,3.72,7.30,4.55,1.52,31,14,0,1,4,,,,,,,
668663,Tres Barrera,18,17,4,101,0,105,1.000,5.83,6.85,138.0,18,1,0,0,10,15,2,1,0,0,15,2,0,8,0,.170,47,.204,.191,.395,0,0,.---,1,172,,,,,,,,,,,,,,,,,,,,8,0,9,0.67,,,,,,,,,,,,0,1,0,50,4,22,.250,-.--,0,5.09
645302,Victor Robles,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,92,103,42,9,2,6,103,17,0,81,9,.223,364,.272,.308,.580,4,15,.789,3,1405,,,,,,,,,,,,,,,,,,,,,,112,0.89,,,,,,,,,,,,0,11,4,405,33,144,.290,60.67,,
425794,Adam Wainwright,32,32,16,18,0,34,1.000,1.06,1.60,191.2,32,0,0,0,205,202,80,35,3,16,143,54,1,192,7,.261,736,.315,.382,.697,6,8,.571,15,3133,3.71,191.2,11,12,0,0,0,0,79,1.28,803,575,32,1,0,2024,.650,7,0,5,0,281,1.01,.478,16.35,0,2.65,6.71,2.54,9.02,3.76,0.75,0,0,0,0,6,,,,,,,
405395,Albert Pujols,107,0,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,74,98,41,14,0,23,55,28,1,81,10,.268,302,.344,.543,.887,2,1,.333,13,1366,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,164,0.76,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,6,346,64,146,.252,13.13,,
676475,Alec Burleson,3,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,13,11,4,1,0,1,7,4,0,8,0,.205,39,.279,.308,.587,0,1,1.000,1,151,,,,,,,,,,,,,,,,,,,,,,12,1.18,,,,,,,,,,,,0,0,0,43,3,16,.226,39.00,,
669467,Andre Pallante,45,10,15,12,0,27,1.000,0.60,2.29,106.0,45,1,0,0,165,59,38,18,1,8,73,40,2,111,1,.274,405,.340,.383,.723,2,5,.714,17,1726,3.14,106.0,6,5,0,0,9,0,37,1.42,449,318,45,0,0,1068,.620,1,0,4,0,155,2.80,.545,16.28,4,1.83,6.20,3.40,9.42,3.23,0.68,20,9,0,2,1,,,,,,,
668800,Andrew Knizner,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.333,3,.333,.333,.666,7,20,.741,0,11,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,16,0,1,1.00,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,3,0,0,280,25,118,.259,61.75,3,3.90
641512,Ben DeLuzio,19,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,4,5,2,1,0,0,3,3,0,3,1,.214,14,.389,.286,.675,1,0,.000,0,73,,,,,,,,,,,,,,,,,,,,,,4,0.80,,,,,,,,,,,,0,1,0,19,0,9,.273,-.--,,
