,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,passedBall,catcherERA,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun
608718,Brent Suter,54,0,69,67,32,13,1,9,53,22,0,58,3,.236,246,.306,.407,.713,2,3,.600,6,1070,3.78,66.2,5,3,0,0,1,0,28,1.20,272,200,54,0,0,671,.630,3,0,0,2,100,1.03,.625,16.05,17,2.41,7.16,2.97,7.83,4.32,1.21,19,11,0,1,0,9,2,1,12,.917,0.20,1.50,66.2,54,0,0,1,,,,,,,
592885,Christian Yelich,153,34,179,91,99,25,4,14,160,87,5,145,5,.253,572,.356,.385,.741,2,19,.905,9,2725,,,,,,,,,,,,,,,,,,,,,,220,1.97,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,35,0,0,0,,,667,57,200,.328,40.86
669203,Corbin Burnes,32,32,189,153,73,24,6,23,238,51,0,144,13,.199,722,.264,.345,.609,4,5,.556,15,3234,2.98,199.0,12,8,0,0,0,0,66,0.98,788,597,32,0,0,2044,.630,13,0,10,1,249,1.24,.600,16.25,0,4.67,10.76,2.31,6.51,3.30,1.04,0,0,0,0,2,17,30,2,49,.959,1.47,2.13,199.0,32,3,0,2,,,,,,,
642207,Devin Williams,65,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2,5,3,0,8,1.000,0.12,1.20,60.2,65,0,0,0,,,,,,,
641778,Eric Lauer,29,29,116,188,71,21,3,27,157,59,0,135,2,.228,592,.298,.410,.708,3,6,.667,8,2676,3.69,158.2,11,7,0,0,0,0,65,1.22,661,476,29,0,0,1718,.640,2,2,5,2,243,0.62,.611,16.87,0,2.66,8.91,3.35,7.66,4.03,1.53,0,0,4,0,4,10,9,1,20,.950,0.66,1.08,158.2,29,0,0,0,,,,,,,
642547,Freddy Peralta,18,17,64,83,31,10,2,6,86,27,0,54,3,.190,284,.266,.303,.569,3,4,.571,1,1353,3.58,78.0,4,4,0,1,0,1,31,1.04,317,234,18,0,0,831,.610,3,0,1,0,86,0.77,.500,17.35,0,3.19,9.92,3.12,6.23,3.58,0.69,0,0,0,1,2,8,4,0,12,1.000,0.67,1.38,78.0,18,0,0,0,,,,,,,
669003,Garrett Mitchell,27,18,7,8,9,3,0,2,26,5,0,18,0,.310,58,.365,.466,.831,0,7,1.000,0,282,,,,,,,,,,,,,,,,,,,,,,27,0.88,,,,,,,,,,,,0,1,0,0,37,1,38,.974,1.37,1.99,167.1,27,0,0,1,,,64,9,28,.533,29.00
571948,Hoby Milner,66,0,72,52,29,15,0,5,62,15,0,60,7,.250,240,.309,.375,.684,0,1,1.000,5,1073,3.82,63.2,3,3,0,1,11,1,27,1.18,268,191,66,0,0,674,.630,7,0,1,1,90,1.38,.500,16.85,9,4.13,8.76,2.12,8.48,4.10,0.71,37,5,0,3,3,10,4,0,14,1.000,0.21,2.00,63.2,66,1,0,0,,,,,,,
592669,Hunter Renfroe,7,7,97,140,62,23,1,29,121,39,1,121,4,.255,474,.315,.492,.807,1,1,.500,11,2027,,,,,,,,,,,,,,,,,,,,,,233,0.69,,,,,,,,,,,,0,2,3,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,522,72,207,.281,16.34
607054,Jace Peterson,1,0,2,1,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,0,8,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,0,2.00,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,324,34,123,.305,35.50
664776,Jake Cousins,12,0,11,7,4,5,0,1,21,8,1,10,2,.204,49,.339,.367,.706,0,1,1.000,1,267,2.70,13.1,2,1,0,1,1,1,4,1.35,59,40,12,0,0,161,.600,2,0,4,0,18,1.57,.667,20.03,6,2.63,14.18,5.40,6.75,2.70,0.67,5,2,0,0,0,1,2,0,3,1.000,0.25,2.08,13.1,12,0,0,0,,,,,,,
669920,Jason Alexander,18,11,97,58,47,15,3,12,46,28,0,88,4,.312,282,.374,.514,.888,4,3,.429,10,1160,5.40,71.2,2,3,0,0,0,0,43,1.62,321,215,18,0,0,720,.620,4,0,1,0,145,1.67,.400,16.19,3,1.64,5.78,3.52,11.05,5.90,1.51,3,1,0,0,7,14,2,1,17,.941,0.89,2.03,71.2,18,2,0,1,,,,,,,
669374,Keston Hiura,26,24,33,36,33,7,1,14,111,23,0,51,8,.222,230,.313,.443,.756,2,5,.714,3,1133,,,,,,,,,,,,,,,,,,,,,,102,0.92,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,,,262,32,111,.349,16.43
543939,Kolten Wong,1,0,122,119,65,24,4,15,88,46,2,108,14,.251,430,.339,.430,.769,6,17,.739,5,2049,,,,,,,,,,,,,,,,,,,,,,185,1.03,,,,,,,,,,,,0,2,5,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,497,47,153,.280,28.67
649966,Luis Urias,24,22,89,124,54,17,1,16,97,50,0,97,11,.241,402,.338,.408,.746,2,1,.333,9,1960,,,,,,,,,,,,,,,,,,,,,,164,0.72,,,,,,,,,,,,0,0,5,53,33,3,89,.966,3.58,3.87,200.2,24,11,0,2,,,468,47,177,.276,25.12
670712,Mike Brosseau,1,0,23,34,15,5,0,6,48,14,0,36,5,.255,141,.344,.418,.762,0,2,1.000,0,686,0.00,3.0,0,0,0,0,0,0,0,1.00,13,9,3,0,0,24,.550,0,0,0,0,59,0.68,.---,14.67,3,0.00,0.00,3.00,6.00,0.00,0.00,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,160,23,61,.345,23.50
553882,Omar Narvaez,84,1,66,87,21,12,1,4,57,29,1,54,3,.206,262,.292,.305,.597,0,0,.---,4,1182,,,,,,,,,,,,,,,,,,,,23,0,80,0.76,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,3.81,296,23,111,.248,65.50
657265,Peter Strzelecki,30,0,23,41,13,8,0,2,40,15,2,28,1,.220,127,.301,.331,.632,0,2,1.000,1,605,2.83,35.0,2,1,1,3,4,2,11,1.23,148,105,30,0,0,390,.640,1,0,0,0,42,0.56,.667,17.29,13,2.67,10.29,3.86,7.20,3.34,0.51,9,3,0,2,3,5,2,0,7,1.000,0.23,1.80,35.0,30,1,0,0,,,,,,,
642133,Rowdy Tellez,9,9,140,153,66,23,0,34,120,62,9,115,5,.219,525,.306,.457,.763,1,2,.667,20,2378,,,,,,,,,,,,,,,,,,,,,,240,0.92,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,,,595,88,222,.217,15.44
573124,Taylor Rogers,24,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.48,23.0,3,3,3,6,4,3,14,1.30,100,69,24,0,0,263,.670,3,0,1,0,0,-.--,.500,17.17,5,3.60,14.09,3.91,7.83,6.26,2.35,6,2,0,0,0,3,2,0,5,1.000,0.21,1.96,23.0,24,0,0,0,,,0,0,0,.---,-.--
641627,Trevor Gott,44,0,47,43,22,8,0,6,43,12,0,32,3,.194,165,.261,.352,.613,1,5,.833,2,738,3.63,44.2,3,3,0,3,11,3,18,0.99,180,134,44,0,0,471,.640,3,0,0,0,58,1.09,.500,16.52,2,3.58,8.66,2.42,6.45,4.43,1.21,21,3,0,0,0,3,2,0,5,1.000,0.11,1.02,44.2,44,0,0,0,,,,,,,
621438,Tyrone Taylor,1,0,86,98,49,21,3,17,102,22,0,87,7,.235,370,.289,.446,.735,2,3,.600,11,1511,,,,,,,,,,,,,,,,,,,,,,165,0.88,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,402,50,157,.276,21.76
605170,Victor Caratini,1,0,1,2,3,2,0,0,0,1,0,2,1,.400,5,.571,.800,1.371,0,0,.---,0,14,27.00,1.0,0,0,0,0,0,0,3,3.00,7,3,1,0,0,7,.500,1,0,0,0,4,0.50,.---,14.00,1,0.00,0.00,9.00,18.00,27.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,5,3.88,310,34,121,.227,29.89
642715,Willy Adames,2,2,104,162,83,31,0,31,165,49,3,132,1,.236,559,.297,.458,.755,2,8,.800,11,2453,,,,,,,,,,,,,,,,,,,,,,256,0.64,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,613,98,250,.275,18.03
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
640470,Adbert Alzolay,5,0,9,8,5,2,1,1,16,1,0,7,1,.175,40,.214,.350,.564,0,0,.---,0,151,4.09,11.0,1,1,0,0,1,0,5,0.73,42,33,5,0,0,105,.700,1,0,0,0,14,1.13,.500,13.73,1,16.00,13.09,0.82,5.73,4.09,0.82,3,2,0,0,0,2,1,0,3,1.000,0.60,2.45,11.0,5,0,0,0,,,,,,,
592716,Adrian Sampson,20,18,102,117,38,18,1,10,70,26,0,97,1,.251,386,.300,.381,.681,2,3,.600,14,1629,3.10,101.2,4,5,0,0,0,0,35,1.21,413,305,20,0,0,1022,.630,1,1,0,0,147,0.87,.444,16.02,2,2.69,6.20,2.30,8.59,3.36,0.89,1,0,0,0,0,12,5,0,17,1.000,0.85,1.51,101.2,20,0,0,0,,,,,,,
663845,Alfonso Rivas,3,0,60,48,27,5,2,3,86,28,1,59,4,.236,250,.320,.308,.628,1,6,.857,1,1198,,,,,,,,,,,,,,,,,,,,,,77,1.25,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,285,25,99,.344,83.33
676714,Brandon Hughes,56,0,37,62,22,6,1,11,68,21,3,42,6,.203,207,.292,.401,.693,0,0,.---,5,960,3.18,56.2,2,3,8,12,8,4,20,1.11,236,170,56,0,0,617,.640,6,0,3,0,83,0.60,.400,16.94,15,3.24,10.80,3.34,6.67,3.49,1.75,30,5,0,0,2,1,3,0,4,1.000,0.07,0.64,56.2,56,0,0,0,,,0,0,0,.---,-.--
666624,Christopher Morel,112,0,90,66,55,19,4,16,135,38,0,88,3,.235,374,.309,.436,.745,7,10,.588,6,1631,,,,,,,,,,,,,,,,,,,,,,163,1.36,,,,,,,,,,,,0,3,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,,,420,46,156,.320,23.38
623520,David Bote,1,1,25,15,13,7,0,3,44,5,0,28,4,.250,112,.303,.393,.696,0,1,1.000,3,473,,,,,,,,,,,,,,,,,,,,,,44,1.67,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,122,7,55,.379,37.33
592767,Drew Smyly,22,22,103,121,46,24,1,16,91,26,0,101,5,.243,415,.295,.422,.717,1,9,.900,6,1814,3.47,106.1,7,8,0,0,0,0,41,1.19,447,319,22,0,0,1217,.670,5,0,3,1,175,0.85,.467,17.06,0,3.50,7.70,2.20,8.55,3.89,1.35,0,0,0,0,1,9,2,0,11,1.000,0.50,0.93,106.1,22,0,0,0,,,,,,,
657272,Erich Uelmen,25,0,31,27,15,5,0,3,21,12,1,25,6,.248,101,.352,.386,.738,0,2,1.000,3,463,4.67,27.0,2,1,1,2,3,1,14,1.37,122,81,25,0,0,271,.590,6,0,1,0,39,1.15,.667,17.15,8,1.75,7.00,4.00,8.33,5.00,1.00,16,5,0,0,3,0,2,1,3,.667,0.08,0.67,27.0,25,0,0,1,,,,,,,
606019,Esteban Quiroz,13,10,11,10,3,0,0,0,9,4,0,10,2,.256,39,.356,.256,.612,1,1,.500,0,183,,,,,,,,,,,,,,,,,,,,,,10,1.10,,,,,,,,,,,,0,1,0,31,25,1,57,.982,5.09,5.60,90.0,11,9,0,1,,,46,3,12,.333,-.--
614177,Franmil Reyes,2,1,53,52,24,9,0,9,104,14,0,56,1,.213,263,.254,.350,.604,0,2,1.000,8,1110,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.600,1,0,0,0,92,1.02,.---,10.00,1,-.--,9.00,0.00,0.00,0.00,0.00,1,1,0,0,2,0,5,0,5,1.000,2.50,5.00,9.0,2,0,0,0,,,280,28,122,.309,29.22
669713,Hayden Wesneski,6,4,32,33,9,6,0,3,33,7,0,24,3,.198,121,.258,.322,.580,2,3,.600,0,495,2.18,33.0,3,2,0,0,0,0,8,0.94,132,99,6,0,0,330,.670,3,0,0,0,39,0.97,.600,15.00,1,4.71,9.00,1.91,6.55,2.45,0.82,0,0,0,0,1,0,5,1,6,.833,0.83,1.36,33.0,6,0,0,1,,,,,,,
664023,Ian Happ,10,9,148,125,72,42,2,17,148,58,4,155,6,.271,572,.342,.441,.783,4,9,.692,11,2566,,,,,,,,,,,,,,,,,,,,,,252,1.18,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,,,640,72,261,.336,33.65
665871,Javier Assad,9,8,37,44,14,5,1,4,30,20,0,35,0,.240,146,.331,.370,.701,2,5,.714,1,690,3.11,37.2,2,2,0,0,0,0,13,1.46,166,113,9,0,0,422,.610,0,0,1,0,54,0.84,.500,18.32,0,1.50,7.17,4.78,8.36,3.35,0.96,0,0,0,0,0,3,3,0,6,1.000,0.67,1.46,37.2,9,0,0,0,,,,,,,
624522,Keegan Thompson,29,17,101,121,54,20,3,16,108,43,0,103,9,.239,431,.320,.411,.731,3,1,.250,14,1878,3.76,115.0,10,5,1,2,0,1,48,1.27,485,345,29,0,0,1184,.630,9,0,5,0,177,0.83,.667,16.33,4,2.51,8.45,3.37,8.06,4.23,1.25,13,4,0,1,1,3,6,0,9,1.000,0.31,0.70,115.0,29,0,0,0,,,,,,,
655889,Manuel Rodriguez,14,0,20,10,6,4,0,1,8,9,0,10,0,.208,48,.333,.354,.687,0,0,.---,3,203,3.29,13.2,2,0,4,6,2,2,5,1.39,57,41,14,0,0,122,.600,0,0,2,0,17,2.00,1.000,14.85,5,0.89,5.27,5.93,6.59,3.95,0.66,6,1,0,0,0,1,0,0,1,1.000,0.07,0.69,13.2,14,0,0,0,,,,,,,
573186,Marcus Stroman,25,25,177,110,61,25,1,16,119,36,0,123,4,.234,525,.287,.377,.664,5,7,.583,6,2181,3.50,138.2,6,7,0,0,0,0,54,1.15,569,416,25,0,0,1410,.650,4,2,2,0,198,1.61,.462,15.73,0,3.31,7.72,2.34,7.98,3.96,1.04,0,0,0,1,3,21,12,0,33,1.000,1.32,2.15,138.2,25,2,0,0,,,,,,,
643410,Leiter Jr.,34,4,70,54,32,7,2,10,71,25,2,52,7,.212,245,.301,.380,.681,2,6,.750,6,1077,4.05,66.2,2,7,3,6,4,3,30,1.16,279,200,34,0,0,671,.620,7,0,5,0,93,1.30,.222,16.16,11,2.84,9.59,3.38,7.02,4.32,1.35,14,5,0,0,2,9,2,0,11,1.000,0.32,1.50,66.2,34,2,0,0,,,,,,,
621074,Michael Rucker,40,0,52,55,25,6,1,8,49,18,0,49,0,.241,203,.300,.399,.699,0,1,1.000,6,891,4.02,53.2,3,1,0,0,5,0,24,1.25,223,161,40,0,0,565,.630,0,0,4,0,81,0.95,.750,16.60,9,2.72,8.22,3.02,8.22,4.19,1.34,23,5,0,0,2,6,3,0,9,1.000,0.23,1.53,53.2,40,1,0,0,,,,,,,
676369,Nelson Velazquez,6,2,38,43,18,7,3,6,64,18,0,37,2,.203,182,.282,.374,.656,2,5,.714,5,792,,,,,,,,,,,,,,,,,,,,,,68,0.88,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,,,202,26,87,.277,30.33
663538,Nico Hoerner,1,1,146,144,57,22,5,10,57,26,3,134,6,.280,479,.324,.409,.733,2,19,.905,11,1817,,,,,,,,,,,,,,,,,,,,,,196,1.01,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,513,55,178,.300,47.90
664731,P.J. Higgins,1,0,50,50,20,10,1,6,57,20,0,45,2,.227,198,.303,.379,.682,3,16,.842,2,897,,,,,,,,,,,,,,,,,,,,13,1,75,1.00,,,,,,,,,,,,0,3,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,2,5.11,224,27,83,.287,33.00
621550,Patrick Wisdom,3,3,75,113,65,27,0,25,183,53,1,96,8,.207,464,.298,.427,.725,4,8,.667,8,2213,,,,,,,,,,,,,,,,,,,,,,198,0.66,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,,,528,66,240,.275,18.56
592858,Rowan Wick,63,0,60,54,37,13,2,9,68,29,2,79,1,.309,256,.376,.480,.856,1,5,.833,7,1141,4.29,63.0,4,7,9,14,4,5,30,1.71,291,189,63,0,0,744,.650,1,0,3,0,123,1.11,.364,18.11,22,2.34,9.71,4.14,11.29,5.29,1.29,17,5,0,1,4,7,4,1,12,.917,0.17,1.57,63.0,63,0,0,1,,,,,,,
673548,Seiya Suzuki,1,1,79,105,54,22,2,14,109,41,3,104,4,.264,394,.337,.437,.774,5,9,.643,8,1857,,,,,,,,,,,,,,,,,,,,,,172,0.75,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,442,46,154,.328,28.14
489119,Wade Miley,9,8,47,37,20,5,1,3,28,14,0,31,2,.218,142,.296,.331,.627,1,2,.667,3,566,3.16,37.0,2,2,0,0,0,0,13,1.22,159,111,9,0,0,358,.630,2,0,1,0,47,1.27,.500,15.30,0,2.00,6.81,3.41,7.54,4.86,0.73,0,0,0,0,1,3,0,1,4,.750,0.33,0.73,37.0,9,0,0,1,,,,,,,
575929,Willson Contreras,113,39,131,83,65,23,2,22,103,45,0,101,24,.243,416,.349,.466,.815,2,4,.667,14,1825,,,,,,,,,,,,,,,,,,,,21,2,194,1.58,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,7,3.96,487,55,174,.270,18.91
543228,Yan Gomes,9,9,94,76,23,12,0,8,47,8,0,65,3,.235,277,.260,.365,.625,18,37,.673,15,1006,,,,,,,,,,,,,,,,,,,,19,0,101,1.24,,,,,,,,,,,,2,1,4,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,2,3.72,293,31,132,.252,34.62
656716,Zach McKinstry,3,0,3,3,4,0,0,1,4,3,0,1,0,.091,11,.286,.364,.650,0,0,.---,0,68,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,0,0,0,2,0,2,1.000,0.67,1.80,10.0,3,0,0,0,,,14,2,6,.000,11.00
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
664670,Alejo Lopez,7,6,47,36,15,5,1,1,19,9,1,38,2,.271,140,.325,.343,.668,1,3,.750,1,552,6.75,2.2,0,0,0,0,0,0,2,0.75,10,8,3,0,0,19,.730,0,0,0,0,48,1.31,.---,9.75,3,-.--,0.00,0.00,6.75,6.75,6.75,1,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,,,151,10,50,.308,140.00
664747,Alexis Diaz,59,0,36,70,18,3,0,5,83,33,3,28,5,.131,213,.260,.216,.476,0,8,1.000,4,1077,1.84,63.2,7,3,10,14,13,4,13,0.96,255,191,59,0,0,681,.630,5,0,7,0,46,0.51,.700,16.92,20,2.52,11.73,4.66,3.96,2.54,0.71,27,4,0,1,3,6,2,1,9,.889,0.14,1.14,63.2,59,1,0,1,,,,,,,
605244,Aramis Garcia,1,1,20,31,6,2,0,1,34,3,0,23,2,.217,106,.252,.264,.516,6,18,.750,4,441,,,,,,,,,,,,,,,,,,,,14,1,28,0.65,,,,,,,,,,,,1,2,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,5.87,113,4,42,.310,106.00
606157,Aristides Aquino,1,0,45,62,24,13,0,10,101,17,0,51,0,.197,259,.246,.363,.609,3,2,.400,1,1093,,,,,,,,,,,,,,,,,,,,,,94,0.73,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,,,276,30,125,.277,25.90
519222,Austin Romine,1,0,9,6,2,1,0,0,7,2,0,4,0,.154,26,.214,.192,.406,0,7,1.000,0,115,,,,,,,,,,,,,,,,,,,,3,0,5,1.50,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,4.29,28,0,16,.211,-.--
571656,Buck Farmer,44,0,41,42,21,9,0,2,54,25,0,36,1,.211,171,.313,.298,.611,3,3,.500,1,855,3.83,47.0,2,2,2,3,5,1,20,1.30,199,141,44,0,0,523,.610,1,0,4,1,51,0.98,.500,18.19,10,2.16,10.34,4.79,6.89,4.02,0.38,25,9,0,1,1,6,6,1,13,.923,0.27,2.30,47.0,44,0,0,0,,,,,,,
502624,Chase Anderson,8,7,24,19,18,4,0,3,23,14,0,16,3,.200,80,.333,.363,.696,2,2,.500,1,480,6.56,23.1,2,4,0,0,0,0,17,1.29,99,70,8,0,0,283,.590,3,0,0,0,29,1.26,.333,20.57,1,1.64,8.87,5.40,6.17,6.94,1.16,0,0,0,0,2,2,0,0,2,1.000,0.25,0.78,23.1,8,0,0,0,,,,,,,
642020,Chuckie Robinson,25,20,27,8,3,2,0,2,17,0,0,8,0,.136,59,.136,.271,.407,3,14,.824,5,205,,,,,,,,,,,,,,,,,,,,4,0,16,3.38,,,,,,,,,,,,0,1,0,5,140,1,146,.993,5.80,7.72,169.0,25,0,0,1,1,4.15,60,5,28,.150,29.50
656818,Connor Overton,6,4,35,43,10,3,0,1,14,11,0,21,0,.188,112,.258,.241,.499,2,1,.333,3,469,2.73,33.0,1,0,0,0,0,0,10,0.97,124,99,6,0,0,300,.640,0,0,0,1,27,0.81,1.000,14.21,1,1.27,3.82,3.00,5.73,2.73,0.27,1,0,0,0,1,3,6,0,9,1.000,1.50,2.45,33.0,6,1,0,0,,,,,,,
571882,Derek Law,2,0,3,2,5,0,0,1,2,1,0,4,1,.444,9,.462,.778,1.240,0,1,1.000,0,55,4.50,2.0,0,1,0,1,0,1,1,2.50,13,6,2,0,0,34,.620,1,0,1,0,7,1.50,.000,27.50,1,2.00,9.00,4.50,18.00,22.50,4.50,0,0,0,0,2,0,0,1,1,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
456781,Donovan Solano,26,24,77,61,22,15,0,4,61,19,1,78,5,.284,275,.339,.382,.721,0,0,.---,5,1180,,,,,,,,,,,,,,,,,,,,,,105,1.26,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,,,301,24,116,.349,68.75
518585,Fernando Cruz,14,2,9,15,3,2,0,1,21,9,0,9,1,.167,54,.297,.259,.556,0,2,1.000,0,260,1.23,14.2,0,1,0,1,1,1,2,1.23,64,44,14,0,0,154,.590,1,0,1,0,14,0.60,.000,17.73,1,2.33,12.89,5.52,5.52,1.84,0.61,11,5,0,0,0,1,0,0,1,1.000,0.07,0.64,14.2,14,0,0,0,,,,,,,
668933,Graham Ashcraft,18,18,140,85,54,19,0,10,67,25,0,115,7,.285,404,.335,.406,.741,0,5,1.000,8,1661,4.52,99.2,5,5,0,0,0,0,50,1.40,439,299,18,0,0,1075,.650,7,0,8,0,164,1.65,.500,16.67,0,2.68,6.05,2.26,10.38,4.88,0.90,0,0,0,0,3,11,17,0,28,1.000,1.56,2.55,99.2,18,1,0,0,,,,,,,
668881,Hunter Greene,24,24,70,135,64,21,0,24,164,48,0,104,10,.222,469,.305,.420,.725,2,10,.833,5,2200,4.44,125.2,5,13,0,0,0,0,62,1.21,531,377,24,1,1,1397,.640,10,0,4,0,197,0.52,.278,17.51,0,3.42,11.75,3.44,7.45,4.58,1.72,0,0,0,0,4,5,6,1,12,.917,0.46,0.79,125.2,24,0,0,1,,,,,,,
519326,Hunter Strickland,65,0,43,79,37,18,1,8,58,33,1,61,7,.256,238,.359,.441,.800,0,14,1.000,5,1089,4.99,61.1,3,3,7,11,4,4,34,1.53,281,184,65,0,0,678,.620,7,0,1,0,105,0.54,.500,17.76,34,1.76,8.51,4.84,8.95,5.43,1.17,14,4,0,0,3,5,3,0,8,1.000,0.12,1.18,61.1,65,0,0,0,,,0,0,0,.---,-.--
664139,Ian Gibaut,1,0,1,3,0,0,0,0,0,0,0,1,1,.200,5,.333,.200,.533,0,0,.---,0,28,0.00,1.1,0,0,0,0,0,0,0,0.75,6,4,1,0,0,19,.680,1,0,0,0,1,0.33,.---,21.00,0,-.--,0.00,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,1,0,0,0,,,,,,,
641584,Jake Fraley,14,14,55,52,33,9,0,12,52,26,1,54,3,.256,211,.343,.469,.812,1,4,.800,1,963,,,,,,,,,,,,,,,,,,,,,,99,1.06,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,,,242,28,66,.282,17.58
669270,Joel Kuhnel,52,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.77,57.2,2,3,1,3,5,2,37,1.32,249,173,52,0,0,598,.660,5,0,1,0,0,-.--,.400,15.73,13,4.23,8.58,2.03,9.83,5.77,1.25,17,6,0,0,0,4,9,1,14,.929,0.25,2.05,57.2,52,0,0,1,,,0,0,0,.---,-.--
663697,Jonathan India,103,13,89,107,48,16,2,10,94,31,1,96,14,.249,386,.327,.378,.705,4,3,.429,5,1732,,,,,,,,,,,,,,,,,,,,,,146,0.83,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,,,431,41,117,.305,38.60
676480,Jose Barrero,47,45,26,37,12,3,0,2,74,8,0,25,0,.154,162,.194,.210,.404,1,4,.800,4,660,,,,,,,,,,,,,,,,,,,,,,34,0.70,,,,,,,,,,,,0,0,0,108,56,6,170,.965,3.49,3.71,398.1,47,26,0,4,,,170,10,94,.267,81.00
