,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
543521,Collin McHugh,48,0,47,62,18,7,0,4,64,13,1,44,5,.205,215,.264,.293,.557,0,1,1.000,4,935,2.73,59.1,2,2,0,5,11,5,18,0.96,235,178,48,0,0,617,.660,5,0,3,0,63,0.76,.500,15.76,3,4.92,9.71,1.97,6.67,2.73,0.61,32,9,0,0,2,2,5,0,7,1.000,0.15,1.07,59.1,48,1,0,0,,,,,,,
621020,Dansby Swanson,137,137,92,140,89,30,1,18,157,44,0,153,3,.284,538,.340,.444,.784,7,17,.708,8,2345,,,,,,,,,,,,,,,,,,,,,,239,0.66,,,,,,,,,,,,0,0,4,348,160,8,516,.984,3.71,3.74,1222.2,137,71,0,5,589,80,186,.368,29.89,,
571670,Dylan Lee,43,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.48,41.1,1,2,3,5,6,2,16,1.23,171,124,43,0,0,447,.670,0,0,1,0,0,-.--,.333,16.11,12,3.18,7.62,2.40,8.71,4.35,0.87,7,1,0,0,0,3,0,0,3,1.000,0.07,0.66,41.1,43,0,0,0,0,0,0,.---,-.--,,
592696,Eddie Rosario,8,7,48,55,19,8,1,4,56,15,0,36,0,.187,193,.243,.301,.544,0,3,1.000,3,797,,,,,,,,,,,,,,,,,,,,,,58,0.87,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,210,19,65,.237,48.25,,
501303,Ehire Adrianza,1,0,2,1,2,1,0,0,2,1,0,1,0,.167,6,.286,.333,.619,0,0,.---,0,25,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,5,.420,0,0,0,0,2,2.00,.---,12.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,7,0,2,.250,-.--,,
628338,Guillermo Heredia,4,0,12,19,10,2,1,3,31,6,0,9,0,.127,71,.195,.310,.505,0,0,.---,1,321,,,,,,,,,,,,,,,,,,,,,,22,0.63,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,77,6,35,.162,23.67,,
623451,Jackson Stephens,32,0,50,39,27,9,0,3,43,19,3,42,3,.244,172,.328,.349,.677,0,8,1.000,1,797,3.89,44.0,2,2,2,3,2,1,19,1.39,196,132,32,0,0,520,.650,3,0,1,0,60,1.28,.500,18.11,20,2.26,8.80,3.89,8.59,5.52,0.61,6,2,0,1,1,5,1,0,6,1.000,0.19,1.23,44.0,32,0,0,0,0,0,0,.---,-.--,,
543606,Jake Odorizzi,5,5,24,30,13,3,0,6,19,7,0,30,1,.291,103,.342,.495,.837,0,1,1.000,3,451,4.26,25.1,1,2,0,0,0,0,12,1.46,111,76,5,0,0,279,.620,1,0,0,0,51,0.80,.333,17.80,0,2.71,6.75,2.49,10.66,4.62,2.13,0,0,0,0,0,5,1,1,7,.857,1.20,2.16,25.1,5,1,0,1,,,,,,,
445926,Jesse Chavez,34,1,38,34,11,5,1,3,53,11,0,38,1,.236,161,.287,.335,.622,1,2,.667,2,703,1.90,42.2,2,1,0,0,8,0,9,1.15,175,128,34,0,0,487,.690,1,1,2,0,54,1.12,.667,16.48,7,4.82,11.18,2.32,8.02,2.32,0.63,21,6,0,1,1,4,1,0,5,1.000,0.15,1.07,42.2,34,0,0,0,,,,,,,
445276,Kenley Jansen,52,0,26,60,22,6,3,6,67,19,2,38,1,.201,189,.275,.360,.635,2,8,.800,0,842,3.68,51.1,5,1,32,38,0,6,21,1.11,211,154,52,0,0,571,.680,1,1,1,0,68,0.43,.833,16.40,43,3.53,11.75,3.33,6.66,3.86,1.05,4,3,0,0,2,2,1,0,3,1.000,0.06,0.53,51.1,52,0,0,0,,,,,,,
489446,Kirby Yates,8,0,6,8,4,3,0,2,5,4,0,6,0,.250,24,.345,.625,.970,0,0,.---,0,116,6.00,6.0,0,0,0,0,2,0,4,1.67,29,18,8,0,0,67,.580,0,0,2,0,15,0.75,.---,19.33,2,1.25,7.50,6.00,9.00,6.00,3.00,0,0,0,0,1,0,1,0,1,1.000,0.13,1.50,6.0,8,0,0,0,,,,,,,
657140,Kyle Wright,26,26,194,107,60,17,1,18,154,46,0,136,9,.231,589,.296,.355,.651,2,2,.500,23,2325,3.23,158.2,17,5,0,0,0,0,57,1.15,647,476,26,0,0,1551,.670,9,0,6,1,209,1.81,.773,14.65,0,3.35,8.74,2.61,7.71,3.40,1.02,0,0,1,0,2,22,19,0,41,1.000,1.58,2.34,158.2,26,1,0,0,,,,,,,
542303,Marcell Ozuna,65,65,100,130,52,15,0,21,111,28,0,96,2,.222,433,.270,.402,.672,1,2,.667,11,1851,,,,,,,,,,,,,,,,,,,,,,174,0.77,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,467,50,195,.246,20.62,,
621566,Matt Olson,137,137,127,136,74,41,0,28,139,66,6,129,3,.244,528,.330,.481,.811,0,0,.---,12,2474,,,,,,,,,,,,,,,,,,,,,,254,0.93,,,,,,,,,,,,0,0,3,84,1040,7,1131,.994,8.20,8.24,1227.2,137,90,0,0,600,90,225,.277,18.86,,
608331,Max Fried,26,26,193,135,49,23,2,8,149,28,2,138,3,.226,611,.262,.309,.571,3,3,.500,14,2445,2.48,163.1,13,5,0,0,0,0,45,1.02,646,490,26,0,0,1593,.650,3,0,7,2,189,1.43,.722,14.97,0,5.32,8.21,1.54,7.60,2.70,0.44,0,0,0,0,4,24,11,1,36,.972,1.35,1.93,163.1,26,0,0,0,,,,,,,
671739,Harris II,90,90,95,43,61,23,2,15,85,16,0,100,5,.310,323,.352,.533,.885,1,16,.941,5,1277,,,,,,,,,,,,,,,,,,,,,,172,2.21,,,,,,,,,,,,0,0,0,2,190,1,193,.995,2.13,2.13,810.2,90,0,0,0,344,51,102,.381,21.53,,
606115,Orlando Arcia,7,7,46,45,20,7,0,7,42,19,0,42,2,.243,173,.321,.405,.726,0,0,.---,7,749,,,,,,,,,,,,,,,,,,,,,,70,1.02,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,196,26,72,.278,24.71,,
628452,Raisel Iglesias,16,0,12,14,1,2,0,0,16,3,0,8,1,.163,49,.226,.204,.430,0,0,.---,1,221,0.61,14.2,0,0,1,2,7,1,1,0.75,54,44,16,0,0,146,.660,1,0,0,0,10,0.86,.---,15.07,6,5.33,9.82,1.84,4.91,0.61,0.00,3,0,0,1,0,1,2,0,3,1.000,0.19,1.93,14.2,16,0,0,0,,,,,,,
543257,Robbie Grossman,2,2,15,26,10,3,0,2,24,13,0,16,0,.198,81,.309,.309,.618,0,2,1.000,1,379,,,,,,,,,,,,,,,,,,,,,,25,0.58,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,94,13,39,.255,40.50,,
660670,Acuna Jr.,21,21,99,80,60,20,0,11,103,47,2,105,9,.273,384,.363,.411,.774,10,25,.714,6,1817,,,,,,,,,,,,,,,,,,,,,,158,1.24,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,443,39,117,.344,34.91,,
675911,Spencer Strider,29,18,81,96,38,16,1,6,183,41,1,76,3,.175,434,.250,.258,.508,1,3,.750,3,2069,2.69,120.2,10,4,0,1,2,1,36,0.97,480,362,29,0,0,1358,.660,3,0,6,1,112,0.84,.714,17.15,3,4.46,13.65,3.06,5.67,2.83,0.45,3,0,0,0,2,8,5,0,13,1.000,0.45,0.98,120.2,29,1,0,0,,,,,,,
518595,Travis d'Arnaud,3,3,89,76,53,19,1,16,75,17,0,87,10,.266,327,.322,.477,.799,11,39,.780,9,1358,,,,,,,,,,,,,,,,,,,,24,0,156,1.17,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,354,53,120,.301,20.44,3,3.46
554431,Tyler Matzek,34,0,27,44,16,6,0,3,27,17,2,21,2,.179,117,.290,.308,.598,1,2,.667,2,531,3.21,33.2,4,2,1,1,6,0,12,1.13,138,101,34,0,0,334,.630,2,0,4,0,36,0.61,.667,15.77,5,1.59,7.22,4.54,5.61,4.28,0.80,17,2,0,0,2,3,0,0,3,1.000,0.09,0.82,33.2,34,1,0,0,,,,,,,
687093,Vaughn Grissom,26,26,22,22,21,5,0,5,18,7,1,33,1,.347,95,.398,.558,.956,1,4,.800,0,377,,,,,,,,,,,,,,,,,,,,,,53,1.00,,,,,,,,,,,,0,0,0,53,41,1,95,.989,3.62,3.62,234.1,26,11,0,0,103,16,43,.389,19.00,,
661388,William Contreras,23,22,71,44,41,11,1,17,81,31,1,72,0,.270,267,.344,.509,.853,5,30,.857,5,1214,,,,,,,,,,,,,,,,,,,,19,1,136,1.61,,,,,,,,,,,,1,0,1,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,299,38,115,.324,15.71,2,3.39
676265,,11,5,18,46,14,8,0,7,29,13,0,24,2,.205,117,.295,.453,.748,0,2,1.000,0,525,4.06,31.0,0,2,0,0,0,0,14,1.19,132,93,11,0,0,332,.630,2,0,1,0,53,0.39,.000,16.94,6,2.23,8.42,3.77,6.97,4.06,2.03,2,0,0,0,0,1,0,0,1,1.000,0.09,0.29,31.0,11,0,0,0,,,,,,,
605400,Aaron Nola,27,27,151,167,67,36,1,17,200,24,1,148,8,.223,663,.259,.357,.616,8,10,.556,8,2609,3.35,177.1,9,11,0,0,0,0,66,0.97,698,532,27,2,1,1806,.690,8,0,2,0,237,0.90,.450,14.71,0,8.33,10.15,1.22,7.51,3.40,0.86,0,0,0,3,0,13,7,2,22,.909,0.74,1.02,177.1,27,0,0,2,,,,,,,
664761,Alec Bohm,8,8,135,125,71,21,3,10,97,25,1,145,3,.294,493,.326,.410,.736,3,1,.250,15,1938,,,,,,,,,,,,,,,,,,,,,,202,1.08,,,,,,,,,,,,0,0,9,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,530,64,188,.342,49.30,,
571479,Andrew Bellatti,50,1,22,42,22,13,0,5,70,19,1,41,1,.238,172,.313,.401,.714,2,3,.600,0,822,3.50,46.1,3,3,2,3,7,1,18,1.29,195,139,50,0,0,504,.610,1,0,1,2,69,0.52,.500,17.74,12,3.68,13.60,3.69,7.96,4.27,0.97,27,9,0,0,3,3,1,0,4,1.000,0.08,0.78,46.1,50,0,0,0,0,0,0,.---,-.--,,
663559,Bailey Falter,15,11,48,78,31,13,2,13,55,13,0,62,6,.258,240,.309,.492,.801,2,3,.600,5,946,4.02,62.2,4,3,0,0,0,0,28,1.20,262,188,15,0,0,646,.680,6,0,1,1,118,0.62,.571,15.10,3,4.23,7.90,1.87,8.90,4.45,1.87,0,0,0,0,3,3,3,0,6,1.000,0.40,0.87,62.2,15,0,0,0,,,,,,,
543272,Brad Hand,51,0,40,46,14,8,1,1,36,23,1,29,6,.196,148,.324,.284,.608,0,3,1.000,3,743,2.36,42.0,3,2,5,7,12,2,11,1.24,180,126,51,0,0,454,.610,6,0,1,0,42,0.87,.600,17.69,14,1.57,7.71,4.93,6.21,3.00,0.21,17,8,0,1,2,1,3,1,5,.800,0.08,0.86,42.0,51,0,0,1,,,,,,,
669016,Brandon Marsh,2,2,15,10,6,2,1,1,22,2,0,14,0,.230,61,.254,.344,.598,1,1,.500,1,231,,,,,,,,,,,,,,,,,,,,,,21,1.50,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,63,8,25,.342,61.00,,
547180,Bryce Harper,67,67,70,65,54,24,1,15,65,34,6,88,3,.310,284,.385,.560,.945,4,9,.692,11,1213,,,,,,,,,,,,,,,,,,,,,,159,1.08,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,325,52,112,.351,18.93,,
681082,Bryson Stott,59,52,92,106,45,15,2,9,66,28,0,82,1,.237,346,.296,.370,.666,3,8,.727,3,1521,,,,,,,,,,,,,,,,,,,,,,128,0.87,,,,,,,,,,,,0,0,0,114,69,2,185,.989,3.10,3.60,458.1,59,26,0,1,375,41,162,.269,38.44,,
641401,Connor Brogdon,37,0,23,41,11,6,0,5,39,7,0,33,0,.246,134,.282,.403,.685,1,2,.667,0,546,2.88,34.1,2,0,2,4,6,2,11,1.17,143,103,37,0,0,361,.660,0,0,2,0,54,0.56,1.000,15.90,7,5.57,10.22,1.83,8.65,2.88,1.31,24,8,0,1,1,1,2,0,3,1.000,0.08,0.79,34.1,37,0,0,0,,,,,,,
650911,Cristopher Sanchez,13,3,42,26,19,5,0,5,32,15,1,27,4,.213,127,.315,.370,.685,1,1,.500,1,559,5.03,34.0,2,2,0,0,2,0,19,1.24,146,102,13,0,0,350,.630,4,0,0,0,47,1.62,.500,16.44,2,2.13,8.47,3.97,7.15,5.03,1.32,11,6,0,0,0,5,2,0,7,1.000,0.54,1.85,34.0,13,0,0,0,,,,,,,
502085,David Robertson,14,0,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,6,2.93,15.1,1,3,4,6,3,2,5,1.43,67,46,14,0,0,170,.600,0,0,1,0,0,-.--,.250,18.33,8,2.33,12.33,5.28,7.63,3.52,1.17,0,0,0,0,0,2,2,0,4,1.000,0.29,2.40,15.1,14,0,0,0,1,0,1,.---,-.--,,
664848,Donny Sands,1,0,2,0,0,0,0,0,1,0,0,0,0,.000,3,.000,.000,.000,0,0,.---,1,13,,,,,,,,,,,,,,,,,,,,0,0,0,2.00,,,,,,,,,,,,0,0,0,0,1,0,1,1.000,1.00,4.50,2.0,1,0,0,0,3,0,3,.000,-.--,0,4.50
624641,Edmundo Sosa,2,0,8,12,7,7,0,2,9,1,0,15,2,.357,42,.391,.667,1.058,0,3,1.000,2,162,,,,,,,,,,,,,,,,,,,,,,28,0.67,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,47,12,17,.406,21.00,,
596117,Garrett Stubbs,4,0,6,2,7,1,1,3,0,1,0,7,0,.467,15,.500,1.267,1.767,6,17,.739,1,55,21.00,3.0,0,0,0,0,0,0,7,2.67,16,9,3,0,0,33,.600,0,0,8,0,19,3.00,.---,18.33,3,0.00,0.00,3.00,21.00,21.00,9.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,101,16,30,.344,17.80,2,4.14
592663,J.T. Realmuto,2,1,106,106,63,23,5,15,102,38,1,113,10,.268,422,.339,.453,.792,27,35,.565,6,1863,,,,,,,,,,,,,,,,,,,,31,1,191,1.00,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,475,71,176,.316,28.13,2,3.83
516416,Jean Segura,74,73,89,64,35,8,0,9,43,19,1,77,5,.283,272,.340,.412,.752,3,13,.813,11,1058,,,,,,,,,,,,,,,,,,,,,,112,1.39,,,,,,,,,,,,0,0,1,166,134,4,304,.987,4.05,4.28,631.1,74,45,0,2,297,28,107,.308,30.22,,
621237,Jose Alvarado,50,0,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,5,3.92,41.1,3,2,1,3,16,2,18,1.43,182,124,50,0,0,456,.610,1,0,5,1,0,-.--,.600,17.95,7,2.74,13.72,5.01,7.84,4.57,0.44,22,7,0,0,0,6,0,0,6,1.000,0.12,1.32,41.1,50,1,0,0,1,0,1,.---,-.--,,
502043,Kyle Gibson,27,27,163,141,78,26,2,20,118,43,0,143,9,.255,560,.317,.416,.733,3,2,.400,15,2376,4.57,145.2,9,6,0,0,0,0,74,1.28,617,437,27,0,0,1509,.640,9,0,3,1,233,1.16,.600,16.31,0,2.74,7.29,2.66,8.84,4.82,1.24,0,0,0,1,4,13,10,1,24,.958,0.85,1.43,145.2,27,1,0,1,,,,,,,
656941,Kyle Schwarber,15,15,94,119,82,19,2,36,177,66,3,104,3,.211,492,.307,.478,.785,1,6,.857,9,2434,,,,,,,,,,,,,,,,,,,,,,235,0.79,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,563,78,167,.242,13.67,,
663837,Matt Vierling,1,0,68,77,35,8,1,5,61,21,0,61,3,.232,263,.292,.327,.619,4,7,.636,7,1147,,,,,,,,,,,,,,,,,,,,,,86,0.88,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,291,23,126,.279,52.60,,
665155,Nick Maton,3,2,8,7,10,2,1,3,14,7,0,12,1,.300,40,.408,.625,1.033,0,0,.---,0,208,27.00,1.0,0,0,0,0,0,0,3,4.00,7,3,1,0,0,16,.730,0,0,0,0,25,1.14,.---,22.00,1,-.--,0.00,0.00,36.00,27.00,0.00,0,0,0,0,1,1,5,0,6,1.000,2.00,3.38,16.2,3,0,0,0,49,12,18,.375,13.33,,
656793,Nick Nelson,38,2,44,73,32,14,1,1,61,31,0,55,4,.243,226,.336,.327,.663,2,4,.667,2,1055,4.57,61.0,3,2,0,0,2,0,31,1.41,268,183,38,0,0,636,.600,4,0,10,0,74,0.60,.600,17.30,7,1.97,9.00,4.57,8.11,4.72,0.15,17,4,0,0,7,4,3,1,8,.875,0.18,1.03,61.0,38,0,0,1,,,,,,,
592789,Noah Syndergaard,6,6,35,43,19,6,4,2,21,6,0,44,0,.310,142,.338,.451,.789,2,3,.600,4,510,4.63,35.0,3,1,0,0,0,0,18,1.43,149,105,6,1,0,345,.680,0,0,1,0,64,0.81,.750,14.57,0,3.50,5.40,1.54,11.31,4.89,0.51,0,0,0,1,0,3,4,1,8,.875,1.17,1.80,35.0,6,1,0,1,,,,,,,
624133,Ranger Suarez,24,24,170,90,61,29,1,10,110,49,0,121,2,.248,487,.319,.374,.693,2,0,.000,15,2128,3.52,127.2,8,5,0,0,0,0,50,1.33,542,383,24,0,0,1331,.630,2,1,4,0,182,1.89,.615,16.67,0,2.24,7.75,3.45,8.53,4.30,0.70,0,0,0,2,2,23,12,0,35,1.000,1.46,2.48,127.2,24,0,0,0,,,,,,,
656555,Rhys Hoskins,4,4,102,138,72,27,2,26,141,65,0,128,5,.252,507,.342,.467,.809,1,2,.667,9,2504,,,,,,,,,,,,,,,,,,,,,,237,0.74,,,,,,,,,,,,1,0,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,580,66,171,.298,19.50,,
656322,Sam Coonrod,8,0,8,8,5,1,0,0,8,5,0,4,2,.154,26,.314,.192,.506,0,0,.---,2,155,4.15,8.2,0,0,0,0,2,0,4,1.04,35,26,8,0,0,97,.630,2,0,0,0,5,1.00,.---,17.88,2,1.60,8.31,5.19,4.15,5.19,0.00,1,0,0,0,2,0,1,1,2,.500,0.13,1.13,8.2,8,0,0,1,,,,,,,
657697,Vinny Nittoli,2,0,3,2,0,0,0,0,1,1,0,0,1,.000,6,.250,.000,.250,0,0,.---,0,40,0.00,2.0,0,0,0,0,1,0,0,0.50,8,6,2,0,0,26,.650,1,0,0,0,0,1.50,.---,20.00,0,1.00,4.50,4.50,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,,,,,,,
676265,,11,5,18,46,14,8,0,7,29,13,0,24,2,.205,117,.295,.453,.748,0,2,1.000,0,525,4.06,31.0,0,2,0,0,0,0,14,1.19,132,93,11,0,0,332,.630,2,0,1,0,53,0.39,.000,16.94,6,2.23,8.42,3.77,6.97,4.06,2.03,2,0,0,0,0,1,0,0,1,1.000,0.09,0.29,31.0,11,0,0,0,,,,,,,
677053,Andrew Nardi,6,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,17.47,5.2,0,1,0,0,1,0,11,3.53,37,17,6,0,0,109,.610,0,0,1,0,0,-.--,.000,31.41,3,1.33,12.71,9.53,22.24,19.06,1.59,2,2,0,0,0,0,0,0,0,.000,0.00,0.00,5.2,6,0,0,0,0,0,0,.---,-.--,,
541645,Avisail Garcia,9,9,97,62,29,8,0,7,100,14,0,78,4,.233,335,.270,.319,.589,0,4,1.000,11,1264,,,,,,,,,,,,,,,,,,,,,,107,1.56,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,355,31,152,.309,47.86,,
605119,Brian Anderson,4,4,73,44,31,13,1,6,83,32,2,59,4,.229,258,.322,.357,.679,0,1,1.000,6,1209,,,,,,,,,,,,,,,,,,,,,,92,1.66,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,295,22,111,.312,43.00,,
650559,La Cruz,4,0,66,61,24,10,0,7,71,14,0,51,1,.206,247,.250,.332,.582,0,3,1.000,5,991,,,,,,,,,,,,,,,,,,,,,,82,1.08,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,264,21,113,.257,35.29,,
641779,Charles Leblanc,13,13,16,23,8,5,0,2,24,4,0,26,1,.292,89,.330,.416,.746,2,3,.600,0,367,,,,,,,,,,,,,,,,,,,,,,37,0.70,,,,,,,,,,,,0,0,0,20,7,1,28,.964,2.08,2.23,109.0,13,2,0,1,94,4,35,.381,44.50,,
642121,Cole Sulser,34,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.46,29.2,1,3,2,5,5,3,18,1.62,131,89,34,0,0,356,.650,0,0,0,1,0,-.--,.250,18.34,11,2.62,10.31,3.94,10.62,6.37,1.52,17,3,0,0,0,3,3,0,6,1.000,0.18,1.86,29.2,34,1,0,0,0,0,0,.---,-.--,,
571670,Dylan Floro,43,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.48,41.1,1,2,3,5,6,2,16,1.23,171,124,43,0,0,447,.670,0,0,1,0,0,-.--,.333,16.11,12,3.18,7.62,2.40,8.71,4.35,0.87,7,1,0,0,0,3,0,0,3,1.000,0.07,0.66,41.1,43,0,0,0,0,0,0,.---,-.--,,
665795,Edward Cabrera,9,9,44,43,13,3,0,5,55,25,0,27,5,.160,169,.286,.266,.552,1,2,.667,3,847,2.39,49.0,4,2,0,0,0,0,13,1.06,199,147,9,0,0,508,.600,5,0,2,0,45,1.02,.667,17.29,0,2.20,10.10,4.59,4.96,2.39,0.92,0,0,0,0,0,2,5,0,7,1.000,0.78,1.29,49.0,9,1,0,0,,,,,,,
643265,Garrett Cooper,45,45,94,77,30,26,2,7,105,36,0,93,8,.255,364,.332,.396,.728,0,0,.---,5,1655,,,,,,,,,,,,,,,,,,,,,,144,1.22,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,45,0,0,0,413,43,123,.335,52.00,,
623211,Huascar Brazoban,15,0,20,14,9,4,0,2,28,14,0,18,1,.225,80,.347,.350,.697,2,0,.000,2,434,2.91,21.2,0,1,0,0,1,0,7,1.48,95,65,15,0,0,254,.590,1,0,3,0,28,1.43,.000,20.03,2,2.00,11.63,5.82,7.48,3.74,0.83,2,1,0,0,0,3,1,1,5,.800,0.27,1.71,21.2,15,0,0,1,,,,,,,
668709,JJ Bleday,2,2,20,45,12,9,1,4,42,22,0,25,1,.189,132,.310,.364,.674,1,3,.750,2,657,,,,,,,,,,,,,,,,,,,,,,48,0.44,,,,,,,,,,,,0,0,0,0,2,0,2,1.000,1.00,1.00,18.0,2,0,0,0,155,7,55,.244,33.00,,
607732,Jacob Stallings,1,1,82,83,24,11,0,4,74,24,0,67,4,.220,304,.285,.296,.581,12,52,.813,13,1304,,,,,,,,,,,,,,,,,,,,30,2,90,0.99,,,,,,,,,,,,0,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,334,30,135,.278,76.00,0,3.88
656257,Jeff Brigham,6,0,5,17,7,1,0,0,12,6,0,11,0,.250,44,.340,.273,.613,1,2,.667,0,211,4.63,11.2,0,0,1,1,0,0,6,1.46,51,35,6,0,0,132,.630,0,0,1,0,12,0.29,.---,18.09,1,2.00,9.26,4.63,8.49,5.40,0.00,2,0,0,1,0,2,0,0,2,1.000,0.33,1.64,11.2,6,0,0,0,,,,,,,
666464,Jerar Encarnacion,2,2,14,8,5,3,0,2,23,1,0,12,0,.214,56,.224,.375,.599,0,2,1.000,1,236,,,,,,,,,,,,,,,,,,,,,,21,1.75,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,58,12,25,.313,28.00,,
666200,Jesus Luzardo,13,13,63,67,30,14,2,6,82,27,0,47,0,.183,257,.260,.323,.583,1,1,.500,4,1159,3.36,72.1,3,6,0,0,0,0,27,1.02,286,217,13,0,0,731,.630,0,0,4,1,83,0.94,.333,16.02,0,3.04,10.20,3.36,5.85,3.73,0.75,0,0,0,1,1,10,1,1,12,.917,0.85,1.38,72.1,13,2,0,1,,,,,,,
621563,Joey Wendle,1,0,113,74,24,20,1,3,41,14,0,74,5,.248,298,.291,.352,.643,2,11,.846,4,1130,,,,,,,,,,,,,,,,,,,,,,105,1.53,,,,,,,,,,,,0,1,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,321,30,90,.276,99.33,,
542932,Jon Berti,2,0,78,54,36,14,2,3,65,34,0,68,3,.258,264,.348,.360,.708,4,32,.889,4,1156,,,,,,,,,,,,,,,,,,,,,,95,1.44,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,302,21,115,.330,88.00,,
650331,Lewin Diaz,2,1,27,27,8,4,0,2,30,9,0,17,1,.170,100,.243,.270,.513,0,1,1.000,2,473,,,,,,,,,,,,,,,,,,,,,,27,1.00,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,111,6,35,.217,50.00,,
663897,Luke Williams,2,0,20,25,18,4,1,1,36,8,1,24,0,.229,105,.283,.314,.597,4,11,.733,1,455,,,,,,,,,,,,,,,,,,,,,,33,0.80,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,113,3,50,.338,105.00,,
500743,Miguel Rojas,116,113,134,128,32,15,2,6,55,23,1,93,4,.229,406,.275,.320,.595,3,9,.750,9,1569,,,,,,,,,,,,,,,,,,,,,,130,1.05,,,,,,,,,,,,0,1,3,287,159,6,452,.987,3.84,4.20,955.2,116,58,0,5,437,31,147,.250,67.67,,
663743,Nick Fortes,10,8,37,48,30,4,1,7,33,13,0,36,5,.234,154,.314,.409,.723,8,18,.692,5,608,,,,,,,,,,,,,,,,,,,,13,0,63,0.77,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,172,18,67,.254,22.00,1,3.79
