,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
434671,Anibal Sanchez,14,14,4,4,2,10,.800,0.57,1.04,69.1,14,0,0,2,62,90,34,9,1,13,48,33,2,55,4,.217,253,.316,.415,.731,0,9,1.000,8,1232,4.28,69.1,4,6,0,0,0,0,33,1.27,292,208,14,0,0,736,.600,4,0,2,0,105,0.69,.400,17.77,0,1.45,6.23,4.28,7.14,4.41,1.69,0,0,0,1,1,,,,,,,
682928,CJ Abrams,46,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,41,32,16,5,0,2,27,4,0,29,6,.232,125,.285,.320,.605,2,1,.333,4,445,,,,,,,,,,,,,,,,,,,,,,40,1.28,,,,,,,,,,,,0,2,2,139,11,60,.276,62.50,,
605218,Edwards Jr.,56,0,6,5,0,11,1.000,0.20,1.62,61.0,56,0,0,0,60,62,21,5,0,7,54,25,0,50,1,.223,224,.302,.339,.641,3,1,.250,2,996,2.66,61.0,6,3,2,5,13,3,18,1.23,252,183,56,0,0,639,.640,1,0,2,1,76,0.97,.667,16.33,8,2.16,7.97,3.69,7.38,3.10,1.03,18,4,0,0,2,,,,,,,
514917,Cesar Hernandez,144,9,1,21,1,23,.957,2.44,2.75,72.0,9,1,0,1,155,150,63,28,4,1,112,45,0,136,7,.248,548,.312,.319,.631,4,9,.692,9,2326,,,,,,,,,,,,,,,,,,,,,,175,1.03,,,,,,,,,,,,0,3,2,605,34,182,.309,548.00,,
676265,Cory Abbott,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
541640,Erasmo Ramirez,58,2,7,4,1,12,.917,0.19,1.19,83.1,58,0,0,1,91,90,31,9,2,11,58,14,1,77,6,.247,312,.290,.394,.684,0,1,1.000,13,1188,3.02,83.1,4,2,0,1,5,1,28,1.09,336,250,58,0,0,802,.680,6,0,1,0,123,1.01,.667,14.26,9,4.14,6.26,1.51,8.32,3.35,1.19,33,9,0,1,3,,,,,,,
607200,Erick Fedde,26,26,11,14,0,25,1.000,0.96,1.81,124.2,26,1,0,0,135,131,75,26,0,19,93,56,0,140,0,.284,493,.353,.452,.805,2,17,.895,13,2353,5.27,124.2,6,12,0,0,0,0,73,1.57,555,374,26,0,0,1418,.600,0,0,6,0,223,1.03,.333,18.87,0,1.66,6.71,4.04,10.11,5.41,1.37,0,0,0,0,6,,,,,,,
640451,Hunter Harvey,36,0,2,2,0,4,1.000,0.11,0.97,37.1,36,0,0,0,26,38,12,9,1,1,42,11,0,33,0,.244,135,.293,.348,.641,0,5,1.000,5,626,2.65,37.1,2,1,0,1,6,1,11,1.18,150,112,36,0,0,413,.660,0,0,2,0,47,0.68,.667,16.77,7,3.82,10.13,2.65,7.96,2.89,0.24,14,5,0,0,4,,,,,,,
545121,Ildemaro Vargas,50,0,99,33,4,136,.971,3.14,3.26,364.0,42,9,0,4,53,54,15,12,0,3,21,5,0,49,3,.280,175,.310,.400,.710,1,3,.750,5,661,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,1.000,0,0,0,0,70,0.98,.---,6.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,1,1,185,19,72,.303,58.33,,
672832,Israel Pineda,3,3,3,17,0,20,1.000,6.67,6.92,26.0,3,0,0,0,3,1,1,0,0,0,6,1,0,0,0,.000,10,.091,.000,.091,0,0,.---,0,37,,,,,,,,,,,,,,,,,,,,2,0,0,3.00,,,,,,,,,,,,0,0,0,11,0,4,.000,-.--,2,4.85
608841,Joey Meneses,53,22,1,50,3,54,.944,2.32,2.51,183.0,22,1,0,0,57,38,33,14,0,13,49,14,2,69,1,.327,211,.368,.578,.946,0,1,1.000,12,877,,,,,,,,,,,,,,,,,,,,,,122,1.50,,,,,,,,,,,,0,0,2,228,34,94,.371,16.23,,
607179,Jordan Weems,31,0,2,2,0,4,1.000,0.13,0.97,37.2,31,0,0,0,28,47,24,7,2,7,38,12,1,34,0,.234,145,.291,.455,.746,0,0,.---,2,703,5.50,37.2,0,1,0,0,0,0,23,1.22,159,113,31,0,0,467,.660,0,1,4,0,66,0.60,.000,18.66,2,3.17,9.08,2.87,8.12,5.73,1.67,18,6,0,1,1,,,,,,,
641943,Josh Palacios,27,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,11,8,8,1,0,0,12,1,0,8,1,.205,39,.244,.231,.475,0,1,1.000,0,175,,,,,,,,,,,,,,,,,,,,,,9,1.38,,,,,,,,,,,,0,0,0,41,2,22,.296,-.--,,
680686,Josiah Gray,28,28,8,4,0,12,1.000,0.43,0.73,148.2,28,0,0,0,107,177,84,20,4,38,154,66,1,136,8,.239,569,.324,.489,.813,4,11,.733,6,2597,5.02,148.2,7,10,0,0,0,0,83,1.36,649,446,28,0,0,1593,.610,8,0,7,0,278,0.60,.412,17.47,0,2.33,9.32,4.00,8.23,5.09,2.30,0,0,1,0,5,,,,,,,
640448,Kyle Finnegan,64,0,8,2,0,10,1.000,0.16,1.41,64.2,64,0,0,0,65,53,28,10,1,9,68,21,2,52,0,.220,236,.282,.386,.668,0,4,1.000,6,1020,3.62,64.2,6,4,11,15,14,4,26,1.13,259,194,64,0,0,668,.650,0,1,0,0,91,1.23,.600,15.77,23,3.24,9.46,2.92,7.24,3.90,1.25,23,10,0,0,2,,,,,,,
657041,Lane Thomas,143,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,120,126,62,26,2,17,127,40,0,119,4,.244,487,.304,.411,.715,4,8,.667,8,2134,,,,,,,,,,,,,,,,,,,,,,200,0.95,,,,,,,,,,,,0,0,5,536,52,206,.293,28.65,,
671277,Luis Garcia,59,58,128,69,13,210,.938,3.34,3.52,503.1,59,27,0,10,111,67,29,22,2,7,79,11,1,96,1,.276,348,.297,.411,.708,4,3,.429,5,1281,,,,,,,,,,,,,,,,,,,,,,143,1.66,,,,,,,,,,,,0,1,4,365,45,145,.335,49.71,,
572228,Luke Voit,69,68,0,0,0,0,.000,0.00,-.--,0.0,69,0,0,0,52,73,38,18,0,13,110,39,1,67,3,.225,298,.317,.416,.733,1,1,.500,5,1382,,,,,,,,,,,,,,,,,,,,,,124,0.71,,,,,,,,,,,,0,0,4,344,48,133,.302,22.92,,
666168,Mason Thompson,22,0,1,5,0,6,1.000,0.27,2.45,22.0,22,0,0,0,31,22,8,1,1,2,12,9,0,18,1,.220,82,.304,.329,.633,0,1,1.000,1,336,3.27,22.0,1,1,1,2,0,1,8,1.23,93,66,22,0,0,213,.630,1,0,1,0,27,1.41,.500,15.27,8,1.33,4.91,3.68,7.36,3.27,0.82,8,0,0,1,0,,,,,,,
443558,Nelson Cruz,124,122,0,0,0,0,.000,0.00,-.--,0.0,123,0,0,0,136,91,50,16,0,10,119,49,1,105,4,.234,448,.313,.337,.650,0,4,1.000,16,1992,,,,,,,,,,,,,,,,,,,,,,151,1.49,,,,,,,,,,,,3,0,3,507,64,207,.295,44.80,,
502179,Paolo Espino,41,18,13,15,2,30,.933,0.68,2.23,113.0,41,0,0,2,111,126,57,19,1,21,92,22,0,126,2,.279,451,.313,.466,.779,2,1,.333,4,1841,4.30,113.0,0,8,0,0,0,0,54,1.31,479,339,41,1,0,1190,.650,2,0,1,0,210,0.88,.000,16.29,18,4.18,7.33,1.75,10.04,4.54,1.67,9,2,0,0,4,,,,,,,
571578,Patrick Corbin,31,31,17,9,0,26,1.000,0.84,1.54,152.2,31,0,0,0,169,150,119,35,5,27,128,49,1,210,7,.321,655,.374,.513,.887,5,14,.737,14,2623,6.31,152.2,6,18,0,0,0,0,107,1.70,713,458,31,1,0,1682,.640,7,0,2,3,336,1.13,.250,17.18,0,2.61,7.55,2.89,12.38,7.02,1.59,0,0,0,1,1,,,,,,,
656180,Riley Adams,2,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,35,36,13,4,0,4,44,12,0,24,1,.173,139,.243,.288,.531,5,32,.865,2,600,,,,,,,,,,,,,,,,,,,,13,0,40,0.97,,,,,,,,,,,,0,0,0,152,8,61,.220,34.75,0,4.57
518553,Steve Cishek,68,0,2,2,0,4,1.000,0.06,0.55,65.1,68,0,0,0,56,62,33,3,1,11,73,27,1,53,13,.222,239,.329,.381,.710,2,3,.600,2,1159,4.27,65.1,1,4,1,3,6,2,31,1.22,284,196,68,0,0,720,.620,13,0,3,0,91,0.90,.200,17.74,12,2.70,10.06,3.72,7.30,4.55,1.52,31,14,0,1,4,,,,,,,
668663,Tres Barrera,18,17,4,101,0,105,1.000,5.83,6.85,138.0,18,1,0,0,10,15,2,1,0,0,15,2,0,8,0,.170,47,.204,.191,.395,0,0,.---,1,172,,,,,,,,,,,,,,,,,,,,8,0,9,0.67,,,,,,,,,,,,0,1,0,50,4,22,.250,-.--,0,5.09
645302,Victor Robles,131,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,92,103,42,9,2,6,103,17,0,81,9,.223,364,.272,.308,.580,4,15,.789,3,1405,,,,,,,,,,,,,,,,,,,,,,112,0.89,,,,,,,,,,,,0,11,4,405,33,144,.290,60.67,,
425794,Adam Wainwright,32,32,16,18,0,34,1.000,1.06,1.60,191.2,32,0,0,0,205,202,80,35,3,16,143,54,1,192,7,.261,736,.315,.382,.697,6,8,.571,15,3133,3.71,191.2,11,11,0,0,0,0,79,1.28,803,575,32,1,0,2024,.650,7,0,5,0,281,1.01,.500,16.35,0,2.65,6.71,2.54,9.02,3.76,0.75,0,0,0,0,6,,,,,,,
405395,Albert Pujols,67,59,0,0,0,0,.000,0.00,-.--,0.0,67,0,0,0,2,1,4,0,0,2,0,1,0,3,0,.500,6,.571,1.500,2.071,0,0,.---,0,27,36.00,1.0,0,0,0,0,0,0,4,4.00,7,3,1,0,0,16,.590,0,0,0,0,9,2.00,.---,27.00,1,0.00,0.00,9.00,27.00,36.00,18.00,0,0,0,0,0,346,64,146,.252,13.13,,
676475,Alec Burleson,3,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,13,10,4,1,0,1,7,4,0,8,0,.211,38,.286,.316,.602,0,1,1.000,1,146,,,,,,,,,,,,,,,,,,,,,,12,1.30,,,,,,,,,,,,0,0,0,42,3,16,.233,38.00,,
669467,Andre Pallante,45,10,15,12,0,27,1.000,0.60,2.29,106.0,45,1,0,0,165,59,38,18,1,8,73,40,2,111,1,.274,405,.340,.383,.723,2,5,.714,17,1726,3.14,106.0,6,5,0,0,9,0,37,1.42,449,318,45,0,0,1068,.620,1,0,4,0,155,2.80,.545,16.28,4,1.83,6.20,3.40,9.42,3.23,0.68,20,9,0,2,1,,,,,,,
668800,Andrew Knizner,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,.333,3,.333,.333,.666,0,0,.---,0,11,0.00,0.2,0,0,0,0,0,0,0,1.50,3,2,1,0,0,8,.730,0,0,0,0,1,1.00,.---,16.50,1,-.--,0.00,0.00,13.50,0.00,0.00,2,2,0,0,0,279,25,118,.259,61.75,3,3.92
641512,Ben DeLuzio,18,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,4,4,2,1,0,0,3,3,0,3,1,.231,13,.412,.308,.720,1,0,.000,0,71,,,,,,,,,,,,,,,,,,,,,,4,1.00,,,,,,,,,,,,0,1,0,18,0,8,.300,-.--,,
680977,Brendan Donovan,16,11,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,128,80,62,21,1,5,69,60,1,107,13,.281,381,.395,.381,.776,3,2,.400,8,1926,,,,,,,,,,,,,,,,,,,,,,145,1.60,,,,,,,,,,,,0,1,2,457,44,119,.330,76.20,,
608717,Chris Stratton,18,0,1,2,0,3,1.000,0.17,1.35,20.0,18,1,0,0,20,15,8,3,0,0,21,10,0,18,1,.247,73,.341,.288,.629,0,0,.---,3,323,3.15,20.0,4,0,0,0,0,0,7,1.40,85,60,18,0,0,201,.620,1,0,0,0,21,1.33,1.000,16.15,7,2.10,9.45,4.50,8.10,3.60,0.00,16,5,0,0,1,,,,,,,
572816,Corey Dickerson,1,0,0,0,0,0,.000,0.00,-.--,0.0,19,0,0,0,0,3,0,1,0,0,0,1,0,2,0,.400,5,.500,.600,1.100,0,0,.---,0,18,0.00,1.0,0,0,0,0,0,0,0,3.00,6,3,1,0,0,10,.560,0,0,0,0,3,0.00,.---,18.00,1,0.00,0.00,9.00,18.00,0.00,0.00,0,0,0,0,0,286,34,119,.301,45.00,,
641712,Dakota Hudson,26,25,14,11,1,26,.962,0.96,1.64,137.0,26,1,0,1,178,122,64,22,1,9,77,59,0,132,9,.264,500,.348,.366,.714,4,7,.636,25,2186,4.07,137.0,8,7,0,0,0,0,62,1.39,577,411,26,0,0,1307,.600,9,0,3,0,183,1.46,.533,15.96,0,1.31,5.06,3.88,8.67,4.20,0.59,0,0,0,3,6,,,,,,,
666185,Dylan Carlson,125,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,116,116,56,30,4,8,93,41,1,101,7,.239,422,.314,.386,.700,2,5,.714,6,1908,,,,,,,,,,,,,,,,,,,,,,163,1.00,,,,,,,,,,,,0,0,4,474,42,200,.286,52.75,,
606149,Giovanny Gallegos,56,0,6,3,0,9,1.000,0.16,1.40,58.2,56,0,0,0,33,69,22,10,1,6,72,15,1,42,0,.198,212,.248,.340,.588,0,2,1.000,3,964,2.91,58.2,3,5,14,20,12,6,19,0.97,231,176,56,0,0,651,.680,0,1,2,0,72,0.48,.375,16.43,30,4.80,11.05,2.30,6.44,3.38,0.92,11,5,0,1,3,,,,,,,
656427,Jack Flaherty,8,8,3,3,2,8,.750,0.75,1.54,35.0,8,0,0,2,36,34,18,7,2,4,32,22,0,35,5,.257,136,.380,.426,.806,0,1,1.000,5,643,4.37,35.0,2,1,0,0,0,0,17,1.63,164,105,8,0,0,377,.590,5,0,0,0,58,1.06,.667,18.37,0,1.45,8.23,5.66,9.00,4.63,1.03,0,0,0,1,0,,,,,,,
663765,Jake Woodford,26,1,0,3,0,3,1.000,0.12,0.59,46.1,26,0,0,0,57,48,13,7,1,1,22,11,1,42,1,.253,166,.298,.325,.623,0,1,1.000,10,666,2.33,46.1,4,0,0,0,1,0,12,1.14,181,139,26,0,0,435,.650,1,0,3,0,54,1.19,1.000,14.37,15,2.00,4.27,2.14,8.16,2.53,0.19,13,3,0,0,3,,,,,,,
668941,JoJo Romero,2,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,4,0,3,0,0,1,1,1,0,4,0,.444,9,.500,.778,1.278,0,0,.---,1,34,13.50,2.0,0,0,0,0,0,0,3,2.50,10,6,2,0,0,19,.560,0,0,0,0,7,4.00,.---,17.00,1,1.00,4.50,4.50,18.00,13.50,4.50,0,0,0,0,0,0,0,0,.---,-.--,,
656756,Jordan Montgomery,21,21,13,4,0,17,1.000,0.81,1.34,114.2,21,1,0,0,130,109,48,20,0,15,97,23,0,103,7,.236,436,.285,.385,.670,2,5,.714,8,1713,3.69,114.2,3,3,0,0,0,0,47,1.10,469,344,21,0,0,1138,.660,7,0,3,2,168,1.19,.500,14.94,0,4.22,7.61,1.81,8.08,3.77,1.18,0,0,0,2,1,,,,,,,
500779,Jose Quintana,11,11,6,3,0,9,1.000,0.82,1.37,59.2,11,0,0,0,67,52,18,8,1,1,48,15,0,53,1,.243,218,.294,.303,.597,0,2,1.000,12,956,2.11,59.2,3,2,0,0,0,0,14,1.14,237,179,11,0,0,605,.630,1,0,0,0,66,1.29,.600,16.02,0,3.20,7.24,2.26,7.99,2.72,0.15,0,0,1,1,1,,,,,,,
660766,Juan Yepez,18,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,52,73,27,12,0,12,58,15,0,61,1,.254,240,.296,.454,.750,0,0,.---,6,985,,,,,,,,,,,,,,,,,,,,,,109,0.71,,,,,,,,,,,,0,0,4,260,29,104,.282,20.00,,
663457,Lars Nootbaar,105,2,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,77,75,51,14,3,14,67,50,1,63,1,.227,277,.342,.451,.793,1,4,.800,3,1321,,,,,,,,,,,,,,,,,,,,,,125,1.03,,,,,,,,,,,,0,0,5,333,40,99,.244,19.79,,
571945,Miles Mikolas,32,32,14,17,0,31,1.000,0.97,1.40,199.1,32,1,0,0,223,204,80,29,2,25,153,39,0,167,6,.226,739,.268,.372,.640,3,3,.500,15,3114,3.30,199.1,12,13,0,0,0,0,73,1.03,793,598,32,1,0,2071,.670,6,1,1,0,275,1.09,.480,15.62,0,3.92,6.91,1.76,7.54,3.61,1.13,0,0,1,0,8,,,,,,,
571448,Nolan Arenado,147,16,0,0,0,0,.000,0.00,-.--,0.0,17,0,0,0,107,219,73,42,1,30,71,52,3,162,7,.292,555,.358,.533,.891,3,5,.625,15,2322,,,,,,,,,,,,,,,,,,,,,,296,0.49,,,,,,,,,,,,0,0,4,618,102,250,.288,18.50,,
657557,Paul DeJong,72,55,183,72,6,261,.977,3.54,4.45,516.0,72,44,0,2,36,60,17,9,0,6,73,20,0,30,4,.152,197,.242,.289,.531,2,3,.600,2,927,,,,,,,,,,,,,,,,,,,,,,57,0.60,,,,,,,,,,,,0,0,2,223,25,88,.200,32.83,,
502671,Paul Goldschmidt,149,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,118,126,105,41,0,35,139,78,1,177,5,.318,556,.404,.581,.985,0,7,1.000,7,2672,,,,,,,,,,,,,,,,,,,,,,323,0.94,,,,,,,,,,,,2,0,4,645,114,212,.368,15.89,,
664854,Ryan Helsley,53,0,2,6,0,8,1.000,0.15,1.13,64.1,53,1,0,0,35,61,11,6,0,6,94,20,1,28,0,.128,218,.202,.239,.441,0,1,1.000,3,957,1.26,64.1,9,1,19,23,7,4,9,0.75,238,193,53,0,0,646,.680,0,0,1,0,52,0.57,.900,14.88,33,4.70,13.15,2.80,3.92,1.54,0.84,21,3,0,0,0,,,,,,,
571927,Steven Matz,14,10,7,2,1,10,.900,0.64,1.72,47.0,14,0,0,0,45,44,28,10,0,8,53,10,0,50,2,.260,192,.304,.438,.742,0,0,.---,2,831,5.36,47.0,5,3,0,0,1,0,28,1.28,204,141,14,0,0,563,.680,2,0,1,0,84,1.02,.625,17.68,1,5.30,10.15,1.91,9.57,5.36,1.53,1,1,0,0,0,,,,,,,
669242,Tommy Edman,152,0,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,168,146,93,30,4,13,111,46,2,150,5,.262,573,.322,.396,.718,3,31,.912,9,2312,,,,,,,,,,,,,,,,,,,,,,227,1.15,,,,,,,,,,,,0,1,1,626,56,194,.304,44.08,,
425877,Yadier Molina,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,4,4,2,0,2,1,0,0,6,0,.500,12,.500,1.167,1.667,13,20,.606,0,40,18.00,2.0,0,0,0,0,0,0,4,3.00,12,6,2,0,0,27,.680,0,0,15,0,14,0.25,.---,20.00,2,-.--,4.50,0.00,27.00,18.00,9.00,0,0,0,0,0,269,24,103,.235,52.20,1,3.52
668868,Zack Thompson,21,1,3,4,0,7,1.000,0.33,1.85,34.0,21,0,0,0,47,26,9,3,0,3,27,13,0,20,0,.167,120,.248,.267,.515,0,1,1.000,1,560,2.12,34.0,1,1,1,1,1,0,8,0.97,133,102,21,0,0,368,.660,0,0,1,0,32,1.81,.500,16.47,4,2.08,7.15,3.44,5.29,2.38,0.79,5,3,0,0,0,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
676879,Aaron Ashby,26,19,8,6,0,14,1.000,0.54,1.21,104.1,26,0,0,0,119,66,61,18,2,15,124,47,0,101,6,.249,406,.333,.414,.747,0,7,1.000,9,1841,4.49,104.1,2,10,1,1,1,0,52,1.42,463,313,26,0,0,1182,.640,6,1,7,0,168,1.80,.167,17.65,2,2.64,10.70,4.05,8.71,5.26,1.29,2,1,0,1,3,,,,,,,
457705,Andrew McCutchen,133,82,0,0,0,0,.000,0.00,-.--,0.0,82,0,0,0,128,143,66,25,0,17,124,54,1,122,4,.238,513,.313,.386,.699,6,8,.571,10,2338,,,,,,,,,,,,,,,,,,,,,,198,0.90,,,,,,,,,,,,0,0,4,575,69,225,.279,30.18,,
502202,Brad Boxberger,68,0,2,3,1,6,.833,0.07,0.73,62.0,68,0,0,0,40,75,22,6,2,6,66,27,1,49,2,.218,225,.304,.342,.646,0,7,1.000,4,1065,3.05,62.0,3,3,1,8,30,7,21,1.23,259,186,68,0,0,684,.640,2,0,0,0,77,0.53,.500,17.18,8,2.44,9.58,3.92,7.11,3.19,0.87,26,11,0,2,3,,,,,,,
605540,Brandon Woodruff,26,26,13,8,0,21,1.000,0.81,1.29,147.1,26,1,0,0,101,148,54,28,1,17,183,41,0,119,5,.217,549,.277,.364,.641,5,8,.615,7,2438,3.05,147.1,13,4,0,0,0,0,50,1.09,599,442,26,0,0,1618,.660,5,0,2,0,200,0.68,.765,16.55,0,4.46,11.18,2.50,7.27,3.30,1.04,0,0,2,1,1,,,,,,,
608718,Brent Suter,53,0,9,2,1,12,.917,0.21,1.57,63.2,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.96,63.2,5,3,0,0,1,0,28,1.23,261,191,52,0,0,650,.630,2,0,0,2,0,-.--,.625,16.21,17,2.48,7.35,2.97,8.06,4.38,1.27,19,11,0,0,0,0,0,0,.---,-.--,,
592885,Christian Yelich,151,32,0,0,0,0,.000,0.00,-.--,0.0,33,0,0,0,179,90,97,25,4,13,156,86,5,141,5,.250,563,.354,.378,.732,2,18,.900,9,2678,,,,,,,,,,,,,,,,,,,,,,213,1.99,,,,,,,,,,,,0,1,2,657,56,198,.323,43.31,,
669203,Corbin Burnes,32,32,17,30,2,49,.959,1.47,2.13,199.0,32,3,0,2,189,153,73,24,6,23,238,51,0,144,13,.199,722,.264,.345,.609,4,5,.556,15,3234,2.98,199.0,12,8,0,0,0,0,66,0.98,788,597,32,0,0,2044,.630,13,0,10,1,249,1.24,.600,16.25,0,4.67,10.76,2.31,6.51,3.30,1.04,0,0,0,0,2,,,,,,,
642207,Devin Williams,65,0,5,3,0,8,1.000,0.12,1.20,60.2,65,0,0,0,46,34,17,5,0,2,96,30,1,31,3,.151,205,.267,.205,.472,2,6,.750,4,1068,1.93,60.2,6,4,15,17,26,2,13,1.01,240,182,65,0,0,668,.630,3,0,5,1,42,1.35,.600,17.60,21,3.20,14.24,4.45,4.60,2.52,0.30,13,2,0,0,2,,,,,,,
641778,Eric Lauer,28,28,10,9,0,19,1.000,0.68,1.13,152.2,28,0,0,0,111,182,71,21,3,27,150,55,0,135,2,.235,574,.302,.423,.725,3,6,.667,7,2579,3.83,152.2,10,7,0,0,0,0,65,1.24,639,458,28,0,0,1660,.640,2,2,4,2,243,0.61,.588,16.89,0,2.73,8.84,3.24,7.96,4.19,1.59,0,0,4,0,4,,,,,,,
642547,Freddy Peralta,18,17,8,4,0,12,1.000,0.67,1.38,78.0,18,0,0,0,64,83,31,10,2,6,86,27,0,54,3,.190,284,.266,.303,.569,3,4,.571,1,1353,3.58,78.0,4,4,0,1,0,1,31,1.04,317,234,18,0,0,831,.610,3,0,1,0,86,0.77,.500,17.35,0,3.19,9.92,3.12,6.23,3.58,0.69,0,0,0,1,2,,,,,,,
669003,Garrett Mitchell,25,17,0,37,1,38,.974,1.48,2.12,157.1,25,0,0,1,6,7,8,3,0,1,26,5,0,16,0,.296,54,.356,.407,.763,0,6,1.000,0,270,,,,,,,,,,,,,,,,,,,,,,22,0.86,,,,,,,,,,,,0,1,0,60,8,27,.556,54.00,,
571948,Hoby Milner,65,0,10,4,0,14,1.000,0.22,2.03,62.2,65,1,0,0,70,51,27,14,0,4,62,15,0,57,7,.243,235,.304,.353,.657,0,1,1.000,5,1050,3.59,62.2,3,3,0,1,11,1,25,1.15,262,188,65,0,0,660,.630,7,0,1,1,83,1.37,.500,16.76,9,4.13,8.90,2.15,8.19,3.88,0.57,37,5,0,2,3,,,,,,,
592669,Hunter Renfroe,123,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,94,137,61,23,1,28,119,39,1,119,4,.256,465,.317,.490,.807,1,1,.500,11,1992,,,,,,,,,,,,,,,,,,,,,,228,0.69,,,,,,,,,,,,0,1,3,512,70,205,.283,16.61,,
607054,Jace Peterson,110,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,75,62,42,14,2,8,82,32,2,68,2,.241,282,.320,.390,.710,1,12,.923,8,1391,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,5,.630,0,0,0,0,110,1.21,.---,8.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,0,2,3,321,34,122,.308,35.25,,
623437,Justin Topa,7,0,4,1,0,5,1.000,0.71,6.43,7.1,7,0,0,0,14,4,6,1,0,0,4,4,1,9,0,.290,31,.371,.323,.694,1,1,.500,1,125,4.91,7.1,0,0,0,1,1,1,4,1.77,35,22,7,0,0,76,.610,0,0,0,1,10,3.50,.---,17.05,1,1.00,4.91,4.91,11.05,7.36,0.00,4,1,0,0,0,,,,,,,
669374,Keston Hiura,26,24,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,32,34,33,7,1,14,107,23,0,51,8,.229,223,.322,.457,.779,2,5,.714,3,1107,,,,,,,,,,,,,,,,,,,,,,102,0.94,,,,,,,,,,,,0,0,1,255,32,104,.359,15.93,,
543939,Kolten Wong,132,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,121,119,64,25,4,15,87,43,1,108,14,.252,428,.337,.435,.772,6,16,.727,5,2029,,,,,,,,,,,,,,,,,,,,,,186,1.02,,,,,,,,,,,,0,2,5,492,47,152,.281,28.53,,
649966,Luis Urias,23,21,52,33,3,88,.966,3.70,4.01,191.2,23,10,0,2,88,123,53,15,1,15,96,50,0,93,11,.235,395,.334,.392,.726,2,1,.333,8,1929,,,,,,,,,,,,,,,,,,,,,,155,0.72,,,,,,,,,,,,0,0,5,461,45,171,.270,26.33,,
