,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
516782,Starling Marte,1,0,140,93,76,24,5,16,97,26,0,136,13,.292,466,.347,.468,.815,9,18,.667,18,1920,,,,,,,,,,,,,,,,,,,,,,218,1.51,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,505,63,192,.340,29.12,,
592836,Taijuan Walker,29,29,169,154,63,27,1,15,132,45,1,143,6,.240,596,.299,.364,.663,2,8,.800,13,2500,3.49,157.1,12,5,0,0,0,0,61,1.19,649,472,29,0,0,1598,.640,6,0,0,5,217,1.10,.706,15.89,0,2.93,7.55,2.57,8.18,3.60,0.86,0,0,0,0,2,24,15,2,41,.951,1.34,2.24,157.1,29,0,0,2,,,,,,,
605253,Terrance Gore,10,0,2,2,1,0,0,0,3,0,0,1,0,.143,7,.143,.143,.286,0,3,1.000,0,30,,,,,,,,,,,,,,,,,,,,,,1,1.00,,,,,,,,,,,,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,8,0,3,.250,-.--,,
621512,Tomas Nido,98,86,94,60,31,15,0,3,76,14,0,68,1,.239,284,.276,.324,.600,0,0,.---,14,1067,,,,,,,,,,,,,,,,,,,,13,3,92,1.57,,,,,,,,,,,,0,12,2,27,859,5,891,.994,9.23,10.41,766.1,96,3,0,3,313,28,146,.314,94.67,3,3.66
543507,Trevor May,26,0,17,28,14,5,0,4,30,9,0,27,0,.265,102,.324,.431,.755,0,2,1.000,0,465,5.04,25.0,2,0,1,1,6,0,14,1.44,111,75,26,0,0,287,.620,0,0,0,0,44,0.61,1.000,18.60,6,3.33,10.80,3.24,9.72,5.04,1.44,6,0,0,0,0,1,2,0,3,1.000,0.12,1.08,25.0,26,0,0,0,,,,,,,
656731,Tylor Megill,15,9,43,46,27,9,0,7,51,13,0,46,1,.253,182,.303,.418,.721,1,2,.667,4,791,5.13,47.1,4,2,0,0,0,0,27,1.25,200,142,15,0,0,511,.650,1,0,1,0,76,0.93,.667,16.71,2,3.92,9.70,2.47,8.75,5.13,1.33,1,0,0,2,2,5,3,0,8,1.000,0.53,1.53,47.1,15,0,0,0,,,,,,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
605400,Aaron Nola,32,32,177,189,75,39,1,19,235,29,1,168,9,.219,766,.256,.347,.603,8,11,.579,9,3039,3.25,205.0,11,13,0,0,0,0,74,0.96,807,615,32,2,1,2104,.690,9,0,2,0,266,0.94,.458,14.82,0,8.10,10.32,1.27,7.38,3.29,0.83,0,0,0,3,0,14,9,2,25,.920,0.72,1.01,205.0,32,0,0,2,,,,,,,
664761,Alec Bohm,9,9,171,151,79,24,3,13,110,31,1,164,4,.280,586,.315,.398,.713,3,2,.400,18,2301,,,,,,,,,,,,,,,,,,,,,,233,1.13,,,,,,,,,,,,0,0,10,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,631,72,227,.319,45.08,,
571479,Andrew Bellatti,59,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.31,54.1,4,4,2,3,9,1,20,1.33,230,163,59,0,0,591,.610,1,0,1,2,0,-.--,.500,17.72,16,3.12,12.92,4.14,7.79,4.14,0.83,32,9,0,0,0,3,1,0,4,1.000,0.07,0.67,54.1,59,0,0,0,0,0,0,.---,-.--,,
663559,Bailey Falter,20,16,65,102,39,17,2,16,74,17,0,85,6,.263,323,.309,.477,.786,4,3,.429,7,1295,3.86,84.0,6,4,0,0,0,0,36,1.21,349,252,20,0,0,879,.680,6,0,2,2,154,0.64,.600,15.42,3,4.35,7.93,1.82,9.11,4.18,1.71,0,0,0,0,3,4,4,0,8,1.000,0.40,0.86,84.0,20,0,0,0,,,,,,,
543272,Brad Hand,55,0,46,48,18,8,1,2,38,23,1,37,6,.223,166,.335,.319,.654,0,3,1.000,3,817,2.80,45.0,3,2,5,7,13,2,14,1.33,198,135,55,0,0,505,.620,6,0,1,0,53,0.96,.600,18.16,15,1.65,7.60,4.60,7.40,3.60,0.40,17,8,0,1,2,1,4,1,6,.833,0.09,1.00,45.0,55,0,0,1,,,,,,,
669016,Brandon Marsh,2,2,28,25,15,9,2,3,41,6,0,38,0,.288,132,.319,.455,.774,2,2,.500,2,539,,,,,,,,,,,,,,,,,,,,,,60,1.12,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,138,15,54,.398,44.00,,
547180,Bryce Harper,99,90,98,86,63,28,1,18,87,46,9,106,3,.286,370,.364,.514,.878,4,11,.733,13,1594,,,,,,,,,,,,,,,,,,,,,,190,1.14,,,,,,,,,,,,0,0,7,0,0,0,0,.000,0.00,-.--,0.0,90,0,0,0,426,65,143,.324,20.56,,
681082,Bryson Stott,127,75,115,125,58,19,2,10,89,36,0,100,1,.234,427,.295,.358,.653,4,12,.750,3,1877,,,,,,,,,,,,,,,,,,,,,,153,0.92,,,,,,,,,,,,0,1,1,183,95,7,285,.975,3.35,3.80,658.1,83,35,0,5,466,49,209,.274,42.70,,
641401,Connor Brogdon,47,0,29,53,16,8,1,6,50,11,0,44,1,.253,174,.299,.414,.713,1,2,.667,0,710,3.27,44.0,2,2,2,4,6,2,16,1.25,188,132,47,0,0,474,.670,1,0,3,0,72,0.55,.500,16.14,11,4.55,10.23,2.25,9.00,3.27,1.23,28,9,0,1,1,1,2,0,3,1.000,0.06,0.61,44.0,47,0,0,0,,,,,,,
656495,Dalton Guthrie,12,5,3,4,3,0,0,1,7,6,0,7,1,.333,21,.500,.476,.976,0,1,1.000,0,120,,,,,,,,,,,,,,,,,,,,,,10,0.75,,,,,,,,,,,,0,0,0,0,14,0,14,1.000,1.17,2.03,62.0,12,0,0,0,28,5,4,.462,21.00,,
624641,Edmundo Sosa,2,0,13,14,9,7,1,2,12,1,0,17,2,.315,54,.345,.593,.938,0,3,1.000,3,206,,,,,,,,,,,,,,,,,,,,,,32,0.93,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,59,13,24,.366,27.00,,
596117,Garrett Stubbs,4,0,26,23,19,4,1,5,30,14,0,28,0,.264,106,.350,.462,.812,7,18,.720,2,505,17.18,3.2,0,0,0,0,0,0,7,2.18,18,11,4,0,0,37,.620,0,0,12,0,49,1.13,.---,16.36,4,1.00,2.45,2.45,17.18,17.18,7.36,0,0,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,121,16,38,.324,21.20,3,4.28
592663,J.T. Realmuto,139,2,128,123,75,26,5,22,119,41,1,139,12,.276,504,.342,.478,.820,1,21,.955,7,2193,,,,,,,,,,,,,,,,,,,,35,1,241,1.04,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,562,84,212,.318,22.91,2,3.90
516416,Jean Segura,98,0,118,81,45,9,0,10,58,25,1,98,7,.277,354,.336,.387,.723,6,13,.684,16,1406,,,,,,,,,,,,,,,,,,,,,,137,1.46,,,,,,,,,,,,0,0,1,1,0,0,1,1.000,1.00,9.00,1.0,1,0,0,0,387,33,149,.307,35.40,,
621237,Jose Alvarado,59,0,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,5,3.18,51.0,4,2,2,4,22,2,18,1.22,214,153,59,0,0,547,.620,1,0,5,1,0,-.--,.667,17.27,8,3.38,14.29,4.24,6.71,3.71,0.35,25,7,0,0,0,6,3,0,9,1.000,0.15,1.59,51.0,59,1,0,0,1,0,1,.---,-.--,,
502043,Kyle Gibson,31,31,184,157,98,33,2,24,144,48,0,176,9,.268,656,.325,.434,.759,3,3,.500,16,2739,5.05,167.2,10,8,0,0,0,0,94,1.34,718,503,31,0,0,1747,.640,9,0,4,2,285,1.17,.556,16.34,0,3.00,7.73,2.58,9.45,5.26,1.29,0,0,0,1,4,17,12,1,30,.967,0.94,1.56,167.2,31,1,0,1,,,,,,,
656941,Kyle Schwarber,15,15,109,144,100,21,3,46,200,86,3,126,4,.218,577,.323,.504,.827,1,10,.909,10,2878,,,,,,,,,,,,,,,,,,,,,,291,0.76,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,669,94,209,.240,12.54,,
663837,Matt Vierling,1,0,83,98,41,12,2,6,70,23,0,80,3,.246,325,.297,.351,.648,4,7,.636,7,1404,,,,,,,,,,,,,,,,,,,,,,114,0.85,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,357,32,151,.290,54.17,,
592206,Nick Castellanos,136,12,124,134,56,27,0,13,130,29,0,138,3,.263,524,.305,.389,.694,1,7,.875,15,2066,,,,,,,,,,,,,,,,,,,,,,204,0.93,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,558,62,209,.326,40.31,,
656793,Nick Nelson,47,2,50,81,38,17,2,1,69,36,0,66,4,.257,257,.346,.350,.696,2,4,.667,3,1204,4.85,68.2,3,2,1,1,3,0,37,1.49,306,206,47,0,0,727,.600,4,0,13,0,90,0.62,.600,17.53,10,1.92,9.04,4.72,8.65,4.98,0.13,23,6,0,0,9,5,3,1,9,.889,0.17,1.06,68.2,47,0,0,1,,,,,,,
592789,Noah Syndergaard,10,9,60,64,26,8,5,5,31,9,0,63,0,.290,217,.319,.442,.761,2,5,.714,7,784,4.12,54.2,5,2,0,0,0,0,25,1.32,227,164,10,1,0,527,.670,0,0,1,1,96,0.94,.714,14.34,0,3.44,5.10,1.48,10.37,4.28,0.82,0,0,0,1,0,6,4,1,11,.909,1.00,1.67,54.2,10,1,0,1,,,,,,,
624133,Ranger Suarez,29,29,211,113,74,39,2,15,129,58,0,149,2,.249,598,.317,.396,.713,2,0,.000,15,2564,3.65,155.1,10,7,0,0,0,0,63,1.33,662,466,29,0,0,1596,.620,2,2,4,0,237,1.87,.588,16.51,0,2.22,7.47,3.36,8.63,4.29,0.87,0,0,0,2,2,31,13,0,44,1.000,1.52,2.55,155.1,29,0,0,0,,,,,,,
656555,Rhys Hoskins,156,4,120,159,81,33,2,30,169,72,0,145,6,.246,589,.332,.462,.794,1,2,.667,12,2897,,,,,,,,,,,,,,,,,,,,,,272,0.75,,,,,,,,,,,,1,0,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,672,79,215,.292,19.63,,
622554,Seranthony Dominguez,54,0,45,42,18,9,0,4,61,22,1,36,1,.197,183,.285,.311,.596,1,3,.750,5,823,3.00,51.0,6,5,9,11,15,2,17,1.14,207,153,54,0,0,510,.620,1,0,3,0,57,1.07,.545,16.14,16,2.77,10.76,3.88,6.35,3.18,0.71,20,7,0,0,1,0,5,0,5,1.000,0.09,0.88,51.0,54,0,0,0,,,,,,,
621107,Zach Eflin,20,13,81,77,38,16,2,8,65,15,1,70,5,.241,290,.288,.393,.681,0,2,1.000,4,1194,4.04,75.2,3,5,1,1,2,0,34,1.12,313,227,20,0,0,781,.650,5,0,0,0,114,1.05,.375,15.78,2,4.33,7.73,1.78,8.33,4.52,0.95,0,0,0,0,3,13,3,0,16,1.000,0.80,1.92,75.2,20,1,0,0,,,,,,,
554430,Zack Wheeler,26,26,146,132,52,23,6,13,163,34,1,125,7,.221,565,.273,.352,.625,4,5,.556,10,2358,2.82,153.0,12,7,0,0,0,0,48,1.04,607,459,26,0,0,1573,.670,7,1,1,1,199,1.11,.632,15.41,0,4.79,9.59,2.00,7.35,3.06,0.76,0,0,0,0,1,11,11,0,22,1.000,0.85,1.29,153.0,26,1,0,0,,,,,,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
677053,Andrew Nardi,13,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,9.82,14.2,1,1,0,0,1,0,16,2.66,83,44,13,0,0,239,.640,0,0,1,0,0,-.--,.500,25.50,5,1.71,14.73,8.59,15.34,10.43,3.07,5,5,0,0,0,0,0,0,0,.000,0.00,0.00,14.2,13,0,0,0,0,0,0,.---,-.--,,
541645,Avisail Garcia,11,11,105,65,31,9,0,8,109,17,0,80,4,.224,357,.266,.317,.583,0,4,1.000,12,1367,,,,,,,,,,,,,,,,,,,,,,113,1.62,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,380,35,161,.298,44.62,,
666129,Braxton Garrett,17,17,91,72,38,17,3,9,90,24,1,86,10,.254,338,.323,.402,.725,3,10,.769,9,1436,3.58,88.0,3,7,0,0,0,0,35,1.25,373,264,17,0,0,965,.670,10,0,2,0,136,1.26,.300,16.32,0,3.75,9.20,2.45,8.80,3.89,0.92,0,0,0,1,0,11,6,1,18,.944,1.00,1.74,88.0,17,1,0,1,,,,,,,
605119,Brian Anderson,9,9,97,66,43,16,1,8,101,37,2,75,7,.222,338,.311,.346,.657,0,1,1.000,7,1543,,,,,,,,,,,,,,,,,,,,,,117,1.47,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,383,28,143,.291,42.25,,
650559,La Cruz,115,2,84,76,38,20,0,13,90,19,0,83,2,.252,329,.294,.432,.726,0,4,1.000,8,1387,,,,,,,,,,,,,,,,,,,,,,142,1.11,,,,,,,,,,,,1,0,4,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,355,43,145,.304,25.31,,
663773,Bryan Hoeing,8,1,23,8,17,3,1,5,6,5,0,19,0,.352,54,.400,.722,1.122,0,1,1.000,1,267,12.08,12.2,1,1,0,0,0,0,17,1.89,61,38,8,0,0,166,.620,0,0,1,0,39,2.88,.500,21.08,0,1.20,4.26,3.55,13.50,12.08,3.55,1,1,0,1,1,3,1,0,4,1.000,0.50,3.00,12.2,8,0,0,0,,,,,,,
641779,Charles Leblanc,48,0,26,36,18,10,0,4,53,12,0,41,1,.263,156,.320,.404,.724,2,4,.667,0,699,,,,,,,,,,,,,,,,,,,,,,63,0.72,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,169,11,59,.374,39.00,,
642121,Cole Sulser,39,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.29,34.0,1,4,2,5,5,3,20,1.62,149,102,39,0,0,401,.650,0,0,0,1,0,-.--,.200,18.21,14,2.38,10.06,4.24,10.32,6.09,1.59,17,3,0,0,0,4,3,0,7,1.000,0.18,1.85,34.0,39,1,0,0,0,0,0,.---,-.--,,
641447,Daniel Castano,10,7,46,37,20,12,2,5,20,9,0,42,2,.292,144,.342,.507,.849,1,0,.000,4,577,4.04,35.2,1,3,0,0,0,0,16,1.43,156,107,10,0,0,387,.670,2,0,2,0,73,1.24,.250,16.18,3,2.22,5.05,2.27,10.60,5.05,1.26,0,0,0,1,0,3,3,0,6,1.000,0.60,1.54,35.2,10,0,0,0,,,,,,,
571670,Dylan Floro,56,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.02,53.2,1,3,10,14,6,4,18,1.17,220,161,56,0,0,583,.680,0,0,1,0,0,-.--,.250,16.08,23,3.20,8.05,2.52,8.05,3.86,0.67,12,4,0,0,0,4,0,0,4,1.000,0.07,0.68,53.2,56,0,0,0,0,0,0,.---,-.--,,
665795,Edward Cabrera,14,14,66,64,24,7,0,10,75,33,0,44,9,.177,249,.296,.325,.621,1,4,.800,6,1215,3.01,71.2,6,4,0,0,0,0,24,1.07,291,215,14,0,0,746,.610,9,0,2,0,81,1.03,.600,16.95,0,2.27,9.42,4.14,5.53,3.01,1.26,0,0,0,0,0,4,6,0,10,1.000,0.71,1.27,71.2,14,2,0,0,,,,,,,
622694,Elieser Hernandez,20,10,35,90,48,18,2,19,60,22,1,67,4,.269,249,.335,.586,.921,3,5,.625,0,1095,6.35,62.1,3,6,0,1,0,1,44,1.43,278,187,20,0,0,719,.660,4,0,1,0,146,0.39,.333,17.57,4,2.73,8.66,3.18,9.67,6.93,2.74,3,3,0,0,3,5,1,0,6,1.000,0.30,0.87,62.1,20,0,0,0,,,,,,,
643265,Garrett Cooper,56,56,106,86,37,33,2,9,119,40,0,108,10,.261,414,.337,.415,.752,0,0,.---,6,1861,,,,,,,,,,,,,,,,,,,,,,172,1.23,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,56,0,0,0,469,50,150,.340,46.00,,
623211,Huascar Brazoban,27,0,32,20,13,6,0,3,40,21,1,26,2,.222,117,.350,.350,.700,2,2,.500,3,631,3.09,32.0,1,1,0,1,4,1,11,1.47,141,96,27,0,0,367,.580,2,0,7,0,41,1.60,.500,19.72,2,1.90,11.25,5.91,7.31,3.66,0.84,15,6,0,1,0,4,2,1,7,.857,0.22,1.69,32.0,27,0,0,1,,,,,,,
668709,JJ Bleday,65,4,30,75,21,10,2,5,67,30,0,34,2,.167,204,.277,.309,.586,1,4,.800,5,1029,,,,,,,,,,,,,,,,,,,,,,63,0.40,,,,,,,,,,,,0,0,2,0,5,0,5,1.000,1.25,1.25,36.0,4,0,0,0,238,16,90,.216,40.80,,
607732,Jacob Stallings,114,1,90,99,25,12,0,4,83,29,0,77,6,.223,346,.292,.292,.584,1,0,.000,15,1474,,,,,,,,,,,,,,,,,,,,30,2,101,0.91,,,,,,,,,,,,0,1,2,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,384,34,155,.280,86.50,0,3.79
670288,Jake Fishman,7,0,13,13,5,5,0,0,6,0,0,13,3,.289,45,.333,.400,.733,0,0,.---,1,171,4.09,11.0,0,0,0,0,2,0,5,1.18,48,33,7,0,0,117,.680,3,0,0,0,18,1.00,.---,15.55,2,-.--,4.91,0.00,10.64,4.09,0.00,4,1,0,0,0,1,0,0,1,1.000,0.14,0.82,11.0,7,1,0,0,,,,,,,
656257,Jeff Brigham,16,0,10,31,10,6,0,3,28,10,0,22,0,.244,90,.320,.411,.731,1,5,.833,1,419,3.38,24.0,0,1,1,1,3,0,9,1.33,101,72,16,0,0,269,.640,0,0,1,0,37,0.32,.000,17.46,2,2.80,10.50,3.75,8.25,3.75,1.13,13,1,0,1,0,2,2,0,4,1.000,0.25,1.50,24.0,16,0,0,0,,,,,,,
666464,Jerar Encarnacion,2,2,19,13,7,3,0,3,32,3,0,14,0,.182,77,.210,.338,.548,0,2,1.000,3,339,,,,,,,,,,,,,,,,,,,,,,26,1.46,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,81,14,38,.256,25.67,,
666200,Jesus Luzardo,18,18,84,90,40,18,2,10,120,35,0,69,2,.191,361,.266,.335,.601,1,2,.667,7,1644,3.32,100.1,4,7,0,0,0,0,37,1.04,400,301,18,0,0,1037,.630,2,0,5,1,121,0.93,.364,16.39,0,3.43,10.76,3.14,6.19,3.59,0.90,0,0,0,1,1,13,1,1,15,.933,0.78,1.26,100.1,18,2,0,1,,,,,,,
660821,Jesus Sanchez,2,2,84,71,38,14,3,13,92,26,0,67,3,.214,313,.280,.403,.683,0,1,1.000,7,1391,,,,,,,,,,,,,,,,,,,,,,126,1.18,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,343,36,149,.258,24.08,,
621563,Joey Wendle,1,0,131,80,27,24,1,3,50,15,0,90,5,.259,347,.297,.360,.657,3,12,.800,7,1281,,,,,,,,,,,,,,,,,,,,,,125,1.64,,,,,,,,,,,,0,1,3,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,371,32,109,.293,115.67,,
542932,Jon Berti,102,1,108,76,47,17,3,4,89,42,0,86,3,.240,358,.324,.338,.662,5,41,.891,6,1570,,,,,,,,,,,,,,,,,,,,,,121,1.42,,,,,,,,,,,,0,0,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,404,28,143,.308,89.50,,
677954,Jordan Groshans,17,17,16,16,9,0,0,1,13,4,0,16,0,.262,61,.308,.311,.619,0,0,.---,2,263,,,,,,,,,,,,,,,,,,,,,,19,1.00,,,,,,,,,,,,0,0,0,37,15,1,53,.981,3.06,3.04,154.1,17,3,0,1,65,2,27,.319,61.00,,
672701,Jose Devers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650331,Lewin Diaz,2,1,35,46,12,4,0,5,54,11,0,27,1,.169,160,.224,.288,.512,0,1,1.000,3,732,,,,,,,,,,,,,,,,,,,,,,46,0.76,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,174,11,65,.214,32.00,,
663897,Luke Williams,2,0,20,28,20,4,1,1,40,9,1,27,0,.235,115,.290,.313,.603,4,11,.733,1,498,,,,,,,,,,,,,,,,,,,,,,36,0.71,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,124,3,52,.351,115.00,,
500743,Miguel Rojas,136,132,158,145,34,19,2,6,61,26,1,111,6,.236,471,.283,.323,.606,3,9,.750,12,1816,,,,,,,,,,,,,,,,,,,,,,152,1.09,,,,,,,,,,,,0,1,3,340,184,7,531,.987,3.85,4.24,1113.2,136,74,0,5,507,36,164,.258,78.50,,
663743,Nick Fortes,13,11,51,71,41,6,1,9,45,18,0,50,5,.230,217,.304,.392,.696,10,25,.714,5,850,,,,,,,,,,,,,,,,,,,,20,0,85,0.72,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,240,24,97,.252,24.11,1,3.96
663734,Nick Neidert,1,1,5,7,2,1,0,1,3,0,0,5,0,.250,20,.250,.450,.700,0,0,.---,0,82,3.60,5.0,0,1,0,0,0,0,2,1.00,20,15,1,0,0,56,.680,0,0,0,0,9,0.71,.000,16.40,0,-.--,5.40,0.00,9.00,3.60,1.80,0,0,0,0,0,0,2,0,2,1.000,2.00,3.60,5.0,1,0,0,0,,,,,,,
641154,Pablo Lopez,32,32,191,153,78,39,6,21,174,53,1,157,8,.234,671,.296,.404,.700,2,6,.750,18,2910,3.75,180.0,10,10,0,0,0,0,75,1.17,736,540,32,0,0,1891,.650,8,0,4,0,271,1.25,.500,16.17,0,3.28,8.70,2.65,7.85,3.90,1.05,0,0,0,0,4,12,13,2,27,.926,0.78,1.25,180.0,32,2,0,2,,,,,,,
668721,Payton Henry,15,11,13,3,2,0,0,0,8,5,0,4,2,.143,28,.314,.143,.457,3,6,.667,0,133,,,,,,,,,,,,,,,,,,,,4,0,4,4.33,,,,,,,,,,,,0,0,0,8,78,0,86,1.000,5.73,8.60,90.1,15,0,0,0,35,4,15,.200,-.--,1,4.18
680814,Peyton Burdick,32,3,12,26,8,4,0,4,35,8,0,19,2,.207,92,.284,.380,.664,0,1,1.000,1,401,,,,,,,,,,,,,,,,,,,,,,35,0.46,,,,,,,,,,,,0,0,0,0,6,0,6,1.000,1.50,1.80,30.0,4,0,0,0,102,11,38,.283,23.00,,
542947,Richard Bleier,55,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.55,50.2,2,2,1,5,7,4,20,1.44,222,152,55,0,0,545,.710,1,3,3,2,0,-.--,.500,15.16,12,3.20,5.68,1.78,11.19,3.91,0.53,27,14,0,0,0,7,6,0,13,1.000,0.24,2.34,50.2,55,0,0,0,0,0,0,.---,-.--,,
645261,Sandy Alcantara,32,32,274,172,67,32,6,16,207,50,1,174,9,.212,820,.263,.324,.587,4,24,.857,21,3248,2.28,228.2,14,9,0,0,0,0,58,0.98,886,686,32,6,1,2231,.690,9,0,3,2,266,1.59,.609,14.20,0,4.14,8.15,1.97,6.85,2.64,0.63,0,0,0,1,6,28,20,0,48,1.000,1.50,1.89,228.2,32,2,0,0,,,,,,,
664350,Sixto Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595345,Steven Okert,60,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.98,51.1,5,5,0,4,19,4,17,1.17,221,154,60,0,0,614,.630,7,0,1,0,0,-.--,.500,18.86,5,2.42,11.05,4.56,5.96,3.33,1.23,19,5,0,0,0,2,1,2,5,.600,0.05,0.53,51.1,60,0,0,1,0,0,0,.---,-.--,,
663432,Tanner Scott,29,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,,,,,,,
667297,Tommy Nance,35,2,37,32,22,9,1,5,57,21,3,45,4,.265,170,.359,.418,.777,0,8,1.000,3,751,4.33,43.2,2,3,0,2,2,2,21,1.51,196,131,35,0,0,463,.620,4,0,5,0,71,1.16,.400,17.20,8,2.71,11.75,4.33,9.27,4.53,1.03,15,9,0,1,0,4,1,0,5,1.000,0.14,1.05,43.2,35,0,0,0,,,,,,,
669432,Trevor Rogers,23,23,99,106,69,35,1,15,106,45,0,116,5,.274,423,.348,.468,.816,0,8,1.000,10,1940,5.47,107.0,4,11,0,0,0,0,65,1.50,477,321,23,0,0,1243,.640,5,0,5,1,198,0.93,.267,18.13,0,2.36,8.92,3.79,9.76,5.80,1.26,0,0,0,0,4,12,1,2,15,.867,0.57,1.09,107.0,23,0,0,2,,,,,,,
676265,,16,9,29,68,30,12,0,12,45,25,0,44,5,.239,184,.343,.500,.843,1,4,.800,0,845,5.25,48.0,0,5,0,0,0,0,28,1.44,216,144,16,0,0,522,.620,5,0,2,0,92,0.43,.000,17.60,7,1.80,8.44,4.69,8.25,5.63,2.25,2,0,0,0,2,1,2,0,3,1.000,0.19,0.56,48.0,16,0,0,0,,,,,,,
669743,Alex Call,3,0,24,27,16,3,1,5,26,11,0,25,2,.245,102,.330,.441,.771,3,3,.500,2,489,,,,,,,,,,,,,,,,,,,,,,45,0.89,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,115,13,36,.282,20.40,,
